Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,IsAccurate,RoundNumber,EventName,IsSlick,CompoundName,IsValid,DeltaToRep,PctFromRep,DeltaToFastest,PctFromFastest,DeltaToLapRep,PctFromLapRep
0 days 01:35:49.187000,GAS,10,96.689,34.0,3.0,,,False,MEDIUM,18.0,False,AlphaTauri,1,16.0,True,1,Bahrain Grand Prix,True,C3,True,0.231,0.239,4.599,4.994,0.714,0.744
0 days 01:37:27.932000,GAS,10,98.745,35.0,3.0,,,False,MEDIUM,19.0,False,AlphaTauri,1,16.0,True,1,Bahrain Grand Prix,True,C3,True,2.287,2.371,6.655,7.227,2.793,2.911
0 days 01:39:04.823000,GAS,10,96.891,36.0,3.0,,,False,MEDIUM,20.0,False,AlphaTauri,1,16.0,True,1,Bahrain Grand Prix,True,C3,True,0.433,0.449,4.801,5.213,1.17,1.222
0 days 01:40:41.559000,GAS,10,96.736,37.0,3.0,,,False,MEDIUM,21.0,False,AlphaTauri,1,15.0,True,1,Bahrain Grand Prix,True,C3,True,0.278,0.288,4.646,5.045,1.072,1.121
0 days 01:42:18.487000,GAS,10,96.928,38.0,3.0,,,False,MEDIUM,22.0,False,AlphaTauri,1,15.0,True,1,Bahrain Grand Prix,True,C3,True,0.47,0.487,4.838,5.254,1.124,1.173
0 days 01:43:58.074000,GAS,10,99.587,39.0,3.0,,0 days 01:43:56.395000,False,MEDIUM,23.0,False,AlphaTauri,1,16.0,False,1,Bahrain Grand Prix,True,C3,False,3.129,3.244,7.497,8.141,3.946,4.126
0 days 01:45:54.961000,GAS,10,116.887,40.0,4.0,0 days 01:44:21.345000,,False,HARD,1.0,True,AlphaTauri,1,16.0,False,1,Bahrain Grand Prix,True,C2,False,20.429,21.179,24.797,26.927,21.243,22.21
0 days 01:47:29.521000,GAS,10,94.56,41.0,4.0,,,True,HARD,2.0,True,AlphaTauri,1,16.0,True,1,Bahrain Grand Prix,True,C2,True,-1.898,-1.968,2.47,2.682,-0.85,-0.891
0 days 01:49:03.870000,GAS,10,94.349,42.0,4.0,,,True,HARD,3.0,True,AlphaTauri,1,16.0,True,1,Bahrain Grand Prix,True,C2,True,-2.109,-2.186,2.259,2.453,-1.069,-1.12
0 days 01:50:38.173000,GAS,10,94.303,43.0,4.0,,,True,HARD,4.0,True,AlphaTauri,2,16.0,True,1,Bahrain Grand Prix,True,C2,False,-2.155,-2.234,2.213,2.403,-0.896,-0.941
0 days 01:52:13.151000,GAS,10,94.978,44.0,4.0,,,False,HARD,5.0,True,AlphaTauri,1,16.0,True,1,Bahrain Grand Prix,True,C2,True,-1.48,-1.534,2.888,3.136,-0.66,-0.69
0 days 01:53:47.843000,GAS,10,94.692,45.0,4.0,,,False,HARD,6.0,True,AlphaTauri,1,16.0,True,1,Bahrain Grand Prix,True,C2,True,-1.766,-1.831,2.602,2.825,-0.808,-0.846
0 days 01:55:22.073000,GAS,10,94.23,46.0,4.0,,,True,HARD,7.0,True,AlphaTauri,1,16.0,True,1,Bahrain Grand Prix,True,C2,True,-2.228,-2.31,2.14,2.324,-1.131,-1.186
0 days 01:56:56.316000,GAS,10,94.243,47.0,4.0,,,False,HARD,8.0,True,AlphaTauri,1,16.0,True,1,Bahrain Grand Prix,True,C2,True,-2.215,-2.296,2.153,2.338,-1.097,-1.151
0 days 01:58:30.406000,GAS,10,94.09,48.0,4.0,,,True,HARD,9.0,True,AlphaTauri,1,16.0,True,1,Bahrain Grand Prix,True,C2,True,-2.368,-2.455,2.0,2.172,-1.076,-1.131
0 days 02:00:04.687000,GAS,10,94.281,49.0,4.0,,,False,HARD,10.0,True,AlphaTauri,1,16.0,True,1,Bahrain Grand Prix,True,C2,True,-2.177,-2.257,2.191,2.379,-1.201,-1.258
0 days 02:01:39.033000,GAS,10,94.346,50.0,4.0,,,False,HARD,11.0,True,AlphaTauri,1,16.0,True,1,Bahrain Grand Prix,True,C2,True,-2.112,-2.19,2.256,2.45,-0.877,-0.921
0 days 02:03:13.983000,GAS,10,94.95,51.0,4.0,,,False,HARD,12.0,True,AlphaTauri,1,16.0,True,1,Bahrain Grand Prix,True,C2,True,-1.508,-1.563,2.86,3.106,-0.596,-0.624
0 days 02:04:52.034000,GAS,10,98.051,52.0,4.0,,0 days 02:04:50.340000,False,HARD,13.0,True,AlphaTauri,1,16.0,False,1,Bahrain Grand Prix,True,C2,False,1.593,1.651,5.961,6.473,2.195,2.29
0 days 00:39:38.125000,PER,11,147.951,1.0,2.0,0 days 00:37:22.315000,0 days 00:36:27.309000,False,MEDIUM,4.0,False,Red Bull Racing,24,19.0,False,1,Bahrain Grand Prix,True,C3,False,51.493,53.384,55.861,60.659,14.612,10.959
0 days 00:41:58.791000,PER,11,140.666,2.0,2.0,,0 days 00:41:57.867000,False,MEDIUM,5.0,False,Red Bull Racing,4,19.0,False,1,Bahrain Grand Prix,True,C3,False,44.208,45.831,48.576,52.748,0.976,0.699
0 days 00:44:14.037000,PER,11,135.246,3.0,3.0,0 days 00:42:21.058000,,False,HARD,1.0,True,Red Bull Racing,4,19.0,False,1,Bahrain Grand Prix,True,C2,False,38.788,40.212,43.156,46.863,-8.042,-5.612
0 days 00:46:12.761000,PER,11,118.724,4.0,3.0,,,True,HARD,2.0,True,Red Bull Racing,26,15.0,False,1,Bahrain Grand Prix,True,C2,False,22.266,23.084,26.634,28.922,5.105,4.493
0 days 00:47:52.771000,PER,11,100.01,5.0,3.0,,,True,HARD,3.0,True,Red Bull Racing,67,15.0,False,1,Bahrain Grand Prix,True,C2,False,3.552,3.682,7.92,8.6,-1.326,-1.309
0 days 00:49:30.251000,PER,11,97.48,6.0,3.0,,,True,HARD,4.0,True,Red Bull Racing,1,14.0,True,1,Bahrain Grand Prix,True,C2,True,1.022,1.06,5.39,5.853,-0.172,-0.176
0 days 00:51:08.142000,PER,11,97.891,7.0,3.0,,,False,HARD,5.0,True,Red Bull Racing,1,14.0,True,1,Bahrain Grand Prix,True,C2,True,1.433,1.486,5.801,6.299,0.562,0.577
0 days 00:52:45.276000,PER,11,97.134,8.0,3.0,,,True,HARD,6.0,True,Red Bull Racing,1,13.0,True,1,Bahrain Grand Prix,True,C2,True,0.676,0.701,5.044,5.477,-0.695,-0.71
0 days 00:54:22.657000,PER,11,97.381,9.0,3.0,,,False,HARD,7.0,True,Red Bull Racing,1,13.0,True,1,Bahrain Grand Prix,True,C2,True,0.923,0.957,5.291,5.745,-0.526,-0.537
0 days 00:55:59.445000,PER,11,96.788,10.0,3.0,,,True,HARD,8.0,True,Red Bull Racing,1,12.0,True,1,Bahrain Grand Prix,True,C2,True,0.33,0.342,4.698,5.102,-0.95,-0.972
0 days 00:57:37.282000,PER,11,97.837,11.0,3.0,,,False,HARD,9.0,True,Red Bull Racing,1,12.0,True,1,Bahrain Grand Prix,True,C2,True,1.379,1.43,5.747,6.241,0.176,0.18
0 days 00:59:15.270000,PER,11,97.988,12.0,3.0,,,False,HARD,10.0,True,Red Bull Racing,1,10.0,True,1,Bahrain Grand Prix,True,C2,True,1.53,1.586,5.898,6.405,-0.033,-0.034
0 days 01:00:52.219000,PER,11,96.949,13.0,3.0,,,False,HARD,11.0,True,Red Bull Racing,1,6.0,True,1,Bahrain Grand Prix,True,C2,True,0.491,0.509,4.859,5.276,-0.818,-0.837
0 days 01:02:29.089000,PER,11,96.87,14.0,3.0,,,False,HARD,12.0,True,Red Bull Racing,1,5.0,True,1,Bahrain Grand Prix,True,C2,True,0.412,0.427,4.78,5.191,-0.433,-0.445
0 days 01:04:05.942000,PER,11,96.853,15.0,3.0,,,False,HARD,13.0,True,Red Bull Racing,1,4.0,True,1,Bahrain Grand Prix,True,C2,True,0.395,0.41,4.763,5.172,0.063,0.065
0 days 01:05:42.468000,PER,11,96.526,16.0,3.0,,,True,HARD,14.0,True,Red Bull Racing,1,4.0,True,1,Bahrain Grand Prix,True,C2,True,0.068,0.07,4.436,4.817,-0.523,-0.539
0 days 01:07:19.530000,PER,11,97.062,17.0,3.0,,,False,HARD,15.0,True,Red Bull Racing,1,3.0,True,1,Bahrain Grand Prix,True,C2,True,0.604,0.626,4.972,5.399,0.0,0.0
0 days 01:08:57.654000,PER,11,98.124,18.0,3.0,,,False,HARD,16.0,True,Red Bull Racing,1,4.0,True,1,Bahrain Grand Prix,True,C2,True,1.666,1.727,6.034,6.552,1.007,1.037
0 days 01:10:37.374000,PER,11,99.72,19.0,3.0,,0 days 01:10:35.674000,False,HARD,17.0,True,Red Bull Racing,1,4.0,False,1,Bahrain Grand Prix,True,C2,False,3.262,3.382,7.63,8.285,3.046,3.151
0 days 01:12:33.886000,PER,11,116.512,20.0,3.0,0 days 01:10:59.792000,,False,HARD,18.0,True,Red Bull Racing,1,12.0,False,1,Bahrain Grand Prix,True,C2,False,20.054,20.79,24.422,26.52,19.233,19.771
0 days 01:14:09.607000,PER,11,95.721,21.0,3.0,,,True,HARD,19.0,True,Red Bull Racing,1,9.0,True,1,Bahrain Grand Prix,True,C2,True,-0.737,-0.764,3.631,3.943,-1.485,-1.528
0 days 01:15:45.240000,PER,11,95.633,22.0,3.0,,,True,HARD,20.0,True,Red Bull Racing,1,9.0,True,1,Bahrain Grand Prix,True,C2,True,-0.825,-0.855,3.543,3.847,-1.049,-1.085
0 days 01:17:21.047000,PER,11,95.807,23.0,3.0,,,False,HARD,21.0,True,Red Bull Racing,1,9.0,True,1,Bahrain Grand Prix,True,C2,True,-0.651,-0.675,3.717,4.036,-1.036,-1.07
0 days 01:18:57.011000,PER,11,95.964,24.0,3.0,,,False,HARD,22.0,True,Red Bull Racing,1,9.0,True,1,Bahrain Grand Prix,True,C2,True,-0.494,-0.512,3.874,4.207,-0.5,-0.518
0 days 01:20:32.537000,PER,11,95.526,25.0,3.0,,,True,HARD,23.0,True,Red Bull Racing,1,8.0,True,1,Bahrain Grand Prix,True,C2,True,-0.932,-0.966,3.436,3.731,-1.326,-1.369
0 days 01:22:09.129000,PER,11,96.592,26.0,3.0,,,False,HARD,24.0,True,Red Bull Racing,1,8.0,True,1,Bahrain Grand Prix,True,C2,True,0.134,0.139,4.502,4.889,-0.094,-0.097
0 days 01:23:44.350000,PER,11,95.221,27.0,3.0,,,True,HARD,25.0,True,Red Bull Racing,1,7.0,True,1,Bahrain Grand Prix,True,C2,True,-1.237,-1.282,3.131,3.4,-1.353,-1.401
0 days 01:25:19.838000,PER,11,95.488,28.0,3.0,,,False,HARD,26.0,True,Red Bull Racing,1,7.0,True,1,Bahrain Grand Prix,True,C2,True,-0.97,-1.006,3.398,3.69,-1.089,-1.128
0 days 01:26:55.715000,PER,11,95.877,29.0,3.0,,,False,HARD,27.0,True,Red Bull Racing,1,7.0,True,1,Bahrain Grand Prix,True,C2,True,-0.581,-0.602,3.787,4.112,-0.769,-0.796
0 days 01:28:31.428000,PER,11,95.713,30.0,3.0,,,False,HARD,28.0,True,Red Bull Racing,1,7.0,True,1,Bahrain Grand Prix,True,C2,True,-0.745,-0.772,3.623,3.934,-0.704,-0.73
0 days 01:30:07.730000,PER,11,96.302,31.0,3.0,,,False,HARD,29.0,True,Red Bull Racing,1,7.0,True,1,Bahrain Grand Prix,True,C2,True,-0.156,-0.162,4.212,4.574,-0.075,-0.078
0 days 01:31:43.188000,PER,11,95.458,32.0,3.0,,,False,HARD,30.0,True,Red Bull Racing,1,6.0,True,1,Bahrain Grand Prix,True,C2,True,-1.0,-1.037,3.368,3.657,-0.935,-0.97
0 days 01:33:19.735000,PER,11,96.547,33.0,3.0,,,False,HARD,31.0,True,Red Bull Racing,1,5.0,True,1,Bahrain Grand Prix,True,C2,True,0.089,0.092,4.457,4.84,0.123,0.128
0 days 01:34:55.531000,PER,11,95.796,34.0,3.0,,,False,HARD,32.0,True,Red Bull Racing,1,4.0,True,1,Bahrain Grand Prix,True,C2,True,-0.662,-0.686,3.706,4.024,-0.179,-0.187
0 days 01:36:31.587000,PER,11,96.056,35.0,3.0,,,False,HARD,33.0,True,Red Bull Racing,1,4.0,True,1,Bahrain Grand Prix,True,C2,True,-0.402,-0.417,3.966,4.307,0.104,0.108
0 days 01:38:07.557000,PER,11,95.97,36.0,3.0,,,False,HARD,34.0,True,Red Bull Racing,1,4.0,True,1,Bahrain Grand Prix,True,C2,True,-0.488,-0.506,3.88,4.213,0.249,0.26
0 days 01:39:43.544000,PER,11,95.987,37.0,3.0,,,False,HARD,35.0,True,Red Bull Racing,1,4.0,True,1,Bahrain Grand Prix,True,C2,True,-0.471,-0.488,3.897,4.232,0.323,0.338
0 days 01:41:22.346000,PER,11,98.802,38.0,3.0,,0 days 01:41:20.638000,False,HARD,36.0,True,Red Bull Racing,1,4.0,False,1,Bahrain Grand Prix,True,C2,False,2.344,2.43,6.712,7.289,2.998,3.129
0 days 01:43:19.096000,PER,11,116.75,39.0,4.0,0 days 01:41:44.805000,,False,MEDIUM,6.0,False,Red Bull Racing,1,8.0,False,1,Bahrain Grand Prix,True,C3,False,20.292,21.037,24.66,26.778,21.109,22.071
0 days 01:44:53.614000,PER,11,94.518,40.0,4.0,,,True,MEDIUM,7.0,False,Red Bull Racing,1,7.0,True,1,Bahrain Grand Prix,True,C3,True,-1.94,-2.011,2.428,2.637,-1.126,-1.177
0 days 01:46:27.877000,PER,11,94.263,41.0,4.0,,,True,MEDIUM,8.0,False,Red Bull Racing,1,7.0,True,1,Bahrain Grand Prix,True,C3,True,-2.195,-2.276,2.173,2.36,-1.147,-1.202
0 days 01:48:02.142000,PER,11,94.265,42.0,4.0,,,False,MEDIUM,9.0,False,Red Bull Racing,1,7.0,True,1,Bahrain Grand Prix,True,C3,True,-2.193,-2.274,2.175,2.362,-1.153,-1.208
0 days 01:49:36.591000,PER,11,94.449,43.0,4.0,,,False,MEDIUM,10.0,False,Red Bull Racing,1,7.0,True,1,Bahrain Grand Prix,True,C3,True,-2.009,-2.083,2.359,2.562,-0.75,-0.788
0 days 01:51:10.561000,PER,11,93.97,44.0,4.0,,,True,MEDIUM,11.0,False,Red Bull Racing,2,6.0,True,1,Bahrain Grand Prix,True,C3,False,-2.488,-2.579,1.88,2.041,-1.668,-1.744
0 days 01:52:45.103000,PER,11,94.542,45.0,4.0,,,False,MEDIUM,12.0,False,Red Bull Racing,1,6.0,True,1,Bahrain Grand Prix,True,C3,True,-1.916,-1.986,2.452,2.663,-0.958,-1.003
0 days 01:54:19.812000,PER,11,94.709,46.0,4.0,,,False,MEDIUM,13.0,False,Red Bull Racing,1,6.0,True,1,Bahrain Grand Prix,True,C3,True,-1.749,-1.813,2.619,2.844,-0.652,-0.684
0 days 01:55:54.446000,PER,11,94.634,47.0,4.0,,,False,MEDIUM,14.0,False,Red Bull Racing,1,6.0,True,1,Bahrain Grand Prix,True,C3,True,-1.824,-1.891,2.544,2.763,-0.706,-0.741
0 days 01:57:28.613000,PER,11,94.167,48.0,4.0,,,False,MEDIUM,15.0,False,Red Bull Racing,1,6.0,True,1,Bahrain Grand Prix,True,C3,True,-2.291,-2.375,2.077,2.255,-0.999,-1.05
0 days 01:59:03.278000,PER,11,94.665,49.0,4.0,,,False,MEDIUM,16.0,False,Red Bull Racing,1,6.0,True,1,Bahrain Grand Prix,True,C3,True,-1.793,-1.859,2.575,2.796,-0.817,-0.856
0 days 02:00:37.519000,PER,11,94.241,50.0,4.0,,,False,MEDIUM,17.0,False,Red Bull Racing,1,6.0,True,1,Bahrain Grand Prix,True,C3,True,-2.217,-2.298,2.151,2.336,-0.982,-1.031
0 days 02:02:11.859000,PER,11,94.34,51.0,4.0,,,False,MEDIUM,18.0,False,Red Bull Racing,1,6.0,True,1,Bahrain Grand Prix,True,C3,True,-2.118,-2.196,2.25,2.443,-1.206,-1.262
0 days 02:03:47.179000,PER,11,95.32,52.0,4.0,,,False,MEDIUM,19.0,False,Red Bull Racing,1,5.0,True,1,Bahrain Grand Prix,True,C3,True,-1.138,-1.18,3.23,3.507,-0.536,-0.559
0 days 02:05:21.725000,PER,11,94.546,53.0,4.0,,,False,MEDIUM,20.0,False,Red Bull Racing,1,5.0,True,1,Bahrain Grand Prix,True,C3,True,-1.912,-1.982,2.456,2.667,-1.484,-1.545
0 days 02:06:56.617000,PER,11,94.892,54.0,4.0,,,False,MEDIUM,21.0,False,Red Bull Racing,1,5.0,True,1,Bahrain Grand Prix,True,C3,True,-1.566,-1.624,2.802,3.043,-1.008,-1.051
0 days 02:08:31.363000,PER,11,94.746,55.0,4.0,,,False,MEDIUM,22.0,False,Red Bull Racing,1,5.0,True,1,Bahrain Grand Prix,True,C3,True,-1.712,-1.775,2.656,2.884,-1.241,-1.293
0 days 02:10:06.118000,PER,11,94.755,56.0,4.0,,,False,MEDIUM,23.0,False,Red Bull Racing,1,5.0,True,1,Bahrain Grand Prix,True,C3,True,-1.703,-1.766,2.665,2.894,-1.005,-1.049
0 days 00:39:20.547000,ALO,14,130.373,1.0,1.0,0 days 00:00:04.260000,,False,SOFT,4.0,False,Alpine,24,8.0,False,1,Bahrain Grand Prix,True,C4,False,33.915,35.16,38.283,41.571,-2.966,-2.224
0 days 00:41:40.323000,ALO,14,139.776,2.0,1.0,,,True,SOFT,5.0,False,Alpine,4,8.0,False,1,Bahrain Grand Prix,True,C4,False,43.318,44.909,47.686,51.782,0.086,0.062
0 days 00:44:10.957000,ALO,14,,3.0,1.0,,,False,SOFT,6.0,False,Alpine,4,8.0,False,1,Bahrain Grand Prix,True,C4,False,,,,,,
0 days 00:46:03.270000,ALO,14,112.313,4.0,1.0,,,True,SOFT,7.0,False,Alpine,26,7.0,False,1,Bahrain Grand Prix,True,C4,False,15.855,16.437,20.223,21.96,-1.306,-1.149
0 days 00:47:44.128000,ALO,14,100.858,5.0,1.0,,,True,SOFT,8.0,False,Alpine,67,7.0,False,1,Bahrain Grand Prix,True,C4,False,4.4,4.562,8.768,9.521,-0.478,-0.472
0 days 00:49:21.780000,ALO,14,97.652,6.0,1.0,,,True,SOFT,9.0,False,Alpine,1,7.0,True,1,Bahrain Grand Prix,True,C4,True,1.194,1.238,5.562,6.04,0.0,0.0
0 days 00:50:59.146000,ALO,14,97.366,7.0,1.0,,,True,SOFT,10.0,False,Alpine,1,7.0,True,1,Bahrain Grand Prix,True,C4,True,0.908,0.941,5.276,5.729,0.037,0.038
0 days 00:52:37.152000,ALO,14,98.006,8.0,1.0,,,False,SOFT,11.0,False,Alpine,1,7.0,True,1,Bahrain Grand Prix,True,C4,True,1.548,1.605,5.916,6.424,0.177,0.181
0 days 00:54:16.214000,ALO,14,99.062,9.0,1.0,,,False,SOFT,12.0,False,Alpine,1,8.0,True,1,Bahrain Grand Prix,True,C4,True,2.604,2.7,6.972,7.571,1.155,1.18
0 days 00:55:53.972000,ALO,14,97.758,10.0,1.0,,,False,SOFT,13.0,False,Alpine,1,8.0,True,1,Bahrain Grand Prix,True,C4,True,1.3,1.348,5.668,6.155,0.02,0.02
0 days 00:57:34.280000,ALO,14,100.308,11.0,1.0,,0 days 00:57:32.560000,False,SOFT,14.0,False,Alpine,1,9.0,False,1,Bahrain Grand Prix,True,C4,False,3.85,3.991,8.218,8.924,2.647,2.71
0 days 00:59:30.402000,ALO,14,116.122,12.0,2.0,0 days 00:57:56.937000,,False,MEDIUM,1.0,True,Alpine,1,17.0,False,1,Bahrain Grand Prix,True,C3,False,19.664,20.386,24.032,26.096,18.101,18.466
0 days 01:01:07.246000,ALO,14,96.844,13.0,2.0,,,True,MEDIUM,2.0,True,Alpine,1,15.0,True,1,Bahrain Grand Prix,True,C3,True,0.386,0.4,4.754,5.162,-0.923,-0.944
0 days 01:02:44.389000,ALO,14,97.143,14.0,2.0,,,False,MEDIUM,3.0,True,Alpine,1,10.0,True,1,Bahrain Grand Prix,True,C3,True,0.685,0.71,5.053,5.487,-0.16,-0.164
0 days 01:04:21.836000,ALO,14,97.447,15.0,2.0,,,False,MEDIUM,4.0,True,Alpine,1,11.0,True,1,Bahrain Grand Prix,True,C3,True,0.989,1.025,5.357,5.817,0.657,0.679
