Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,IsAccurate,RoundNumber,EventName,IsSlick,CompoundName,IsValid,DeltaToRep,PctFromRep,DeltaToFastest,PctFromFastest,DeltaToLapRep,PctFromLapRep,FuelAdjLapTime
0 days 01:13:00.002000,VER,1,119.392,1.0,1.0,,,False,INTERMEDIATE,1.0,True,Red Bull Racing,124,5.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,27.357,29.725,37.225,45.304,-14.74,-10.989,119.392
0 days 01:15:49.358000,VER,1,,2.0,1.0,,0 days 01:15:38.205000,False,INTERMEDIATE,2.0,True,Red Bull Racing,4,2.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,,,,,,,
0 days 01:18:31.526000,VER,1,,3.0,2.0,0 days 01:15:51.658000,0 days 01:18:20.223000,False,INTERMEDIATE,3.0,False,Red Bull Racing,4,2.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,,,,,,,
0 days 01:21:07.226000,VER,1,,4.0,3.0,0 days 01:18:34.029000,0 days 01:20:56.543000,False,INTERMEDIATE,4.0,False,Red Bull Racing,4,2.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,,,,,,,
0 days 01:23:30.835000,VER,1,143.609,5.0,4.0,0 days 01:21:09.534000,,False,INTERMEDIATE,5.0,False,Red Bull Racing,4,2.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,51.574,56.037,61.442,74.777,,,143.841
0 days 01:25:50.489000,VER,1,139.654,6.0,4.0,,,True,INTERMEDIATE,6.0,False,Red Bull Racing,4,2.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,47.619,51.74,57.487,69.964,-0.764,-0.544,139.943
0 days 01:28:06.936000,VER,1,136.447,7.0,4.0,,,True,INTERMEDIATE,7.0,False,Red Bull Racing,41,2.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,44.412,48.256,54.28,66.061,9.714,7.665,136.794
0 days 01:29:43.766000,VER,1,96.83,8.0,4.0,,,True,INTERMEDIATE,8.0,False,Red Bull Racing,1,2.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,4.795,5.21,14.663,17.845,-1.611,-1.637,97.235
0 days 01:31:18.081000,VER,1,94.315,9.0,4.0,,,True,INTERMEDIATE,9.0,False,Red Bull Racing,1,2.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,2.28,2.477,12.148,14.785,-1.938,-2.013,94.778
0 days 01:32:50.731000,VER,1,92.65,10.0,4.0,,,True,INTERMEDIATE,10.0,False,Red Bull Racing,1,2.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,0.615,0.668,10.483,12.758,-2.457,-2.583,93.171
0 days 01:34:23.184000,VER,1,92.453,11.0,4.0,,,True,INTERMEDIATE,11.0,False,Red Bull Racing,1,2.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,0.418,0.454,10.286,12.518,-2.202,-2.326,93.032
0 days 01:35:54.775000,VER,1,91.591,12.0,4.0,,,True,INTERMEDIATE,12.0,False,Red Bull Racing,1,2.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-0.444,-0.482,9.424,11.469,-2.473,-2.629,92.228
0 days 01:37:26.046000,VER,1,91.271,13.0,4.0,,,True,INTERMEDIATE,13.0,False,Red Bull Racing,1,2.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-0.764,-0.83,9.104,11.08,-2.004,-2.148,91.966
0 days 01:38:56.685000,VER,1,90.639,14.0,4.0,,,True,INTERMEDIATE,14.0,False,Red Bull Racing,1,2.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-1.396,-1.517,8.472,10.311,-2.22,-2.391,91.392
0 days 01:40:27.013000,VER,1,90.328,15.0,4.0,,,True,INTERMEDIATE,15.0,False,Red Bull Racing,1,2.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-1.707,-1.855,8.161,9.932,-2.217,-2.396,91.139
0 days 01:41:57.605000,VER,1,90.592,16.0,4.0,,,False,INTERMEDIATE,16.0,False,Red Bull Racing,1,2.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-1.443,-1.568,8.425,10.254,-1.929,-2.085,91.46
0 days 01:43:30.997000,VER,1,93.392,17.0,4.0,,,False,INTERMEDIATE,17.0,False,Red Bull Racing,1,3.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,1.357,1.474,11.225,13.661,0.426,0.458,94.318
0 days 01:45:03.166000,VER,1,92.169,18.0,4.0,,,False,INTERMEDIATE,18.0,False,Red Bull Racing,1,3.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,0.134,0.146,10.002,12.173,-0.812,-0.873,93.153
0 days 01:46:35.105000,VER,1,91.939,19.0,4.0,,,False,INTERMEDIATE,19.0,False,Red Bull Racing,1,3.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-0.096,-0.104,9.772,11.893,-0.745,-0.804,92.981
0 days 01:48:06.703000,VER,1,91.598,20.0,4.0,,,False,INTERMEDIATE,20.0,False,Red Bull Racing,1,3.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-0.437,-0.475,9.431,11.478,-0.758,-0.821,92.698
0 days 01:49:37.880000,VER,1,91.177,21.0,4.0,,,False,INTERMEDIATE,21.0,False,Red Bull Racing,1,3.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-0.858,-0.932,9.01,10.965,-0.902,-0.98,92.335
0 days 01:51:08.920000,VER,1,91.04,22.0,4.0,,,False,INTERMEDIATE,22.0,False,Red Bull Racing,1,3.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-0.995,-1.081,8.873,10.799,-1.013,-1.1,92.256
0 days 01:52:39.606000,VER,1,90.686,23.0,4.0,,,False,INTERMEDIATE,23.0,False,Red Bull Racing,1,3.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-1.349,-1.466,8.519,10.368,-1.107,-1.206,91.96
0 days 01:54:10.584000,VER,1,90.978,24.0,4.0,,,False,INTERMEDIATE,24.0,False,Red Bull Racing,1,3.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-1.057,-1.148,8.811,10.723,-0.874,-0.952,92.31
0 days 01:55:41.429000,VER,1,90.845,25.0,4.0,,,False,INTERMEDIATE,25.0,False,Red Bull Racing,1,3.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-1.19,-1.293,8.678,10.561,-0.535,-0.585,92.234
0 days 01:57:11.722000,VER,1,90.293,26.0,4.0,,,True,INTERMEDIATE,26.0,False,Red Bull Racing,1,3.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-1.742,-1.893,8.126,9.89,-1.006,-1.102,91.74
0 days 01:58:41.453000,VER,1,89.731,27.0,4.0,,,True,INTERMEDIATE,27.0,False,Red Bull Racing,1,3.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-2.304,-2.503,7.564,9.206,-1.024,-1.128,91.236
0 days 02:00:10.864000,VER,1,89.411,28.0,4.0,,,True,INTERMEDIATE,28.0,False,Red Bull Racing,1,3.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-2.624,-2.851,7.244,8.816,-1.241,-1.369,90.974
0 days 02:01:39.907000,VER,1,89.043,29.0,4.0,,,True,INTERMEDIATE,29.0,False,Red Bull Racing,1,3.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-2.992,-3.251,6.876,8.368,-0.988,-1.097,90.664
0 days 02:03:08.144000,VER,1,88.237,30.0,4.0,,,True,INTERMEDIATE,30.0,False,Red Bull Racing,1,3.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-3.798,-4.127,6.07,7.387,-1.557,-1.734,89.916
0 days 02:04:36.271000,VER,1,88.127,31.0,4.0,,,True,INTERMEDIATE,31.0,False,Red Bull Racing,1,3.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-3.908,-4.246,5.96,7.254,-1.926,-2.139,89.864
0 days 02:06:04.479000,VER,1,88.208,32.0,4.0,,,False,INTERMEDIATE,32.0,False,Red Bull Racing,1,3.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-3.827,-4.158,6.041,7.352,-1.622,-1.806,90.003
0 days 02:07:32.525000,VER,1,88.046,33.0,4.0,,,True,INTERMEDIATE,33.0,False,Red Bull Racing,12,3.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-3.989,-4.334,5.879,7.155,-2.507,-2.769,89.899
0 days 02:09:41.123000,VER,1,128.598,34.0,4.0,,0 days 02:09:24.559000,False,INTERMEDIATE,34.0,False,Red Bull Racing,24,3.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,36.563,39.727,46.431,56.508,8.0,6.634,130.509
0 days 02:11:45.631000,VER,1,124.508,35.0,5.0,0 days 02:09:43.218000,,False,MEDIUM,1.0,True,Red Bull Racing,4,3.0,False,1,Australian Grand Prix,True,C4,False,39.08,45.746,42.341,51.53,19.046,18.06,126.476
0 days 02:13:41.965000,VER,1,116.334,36.0,5.0,,,False,MEDIUM,2.0,True,Red Bull Racing,4,3.0,False,1,Australian Grand Prix,True,C4,False,30.906,36.178,34.167,41.582,13.916,13.587,118.36
0 days 02:16:24.799000,VER,1,,37.0,5.0,,,False,MEDIUM,3.0,True,Red Bull Racing,4,3.0,False,1,Australian Grand Prix,True,C4,False,,,,,,,
0 days 02:18:42.709000,VER,1,137.91,38.0,5.0,,,False,MEDIUM,4.0,True,Red Bull Racing,4,3.0,False,1,Australian Grand Prix,True,C4,False,52.482,61.434,55.743,67.841,-1.104,-0.794,140.052
0 days 02:20:55.423000,VER,1,132.714,39.0,5.0,,,False,MEDIUM,5.0,True,Red Bull Racing,4,3.0,False,1,Australian Grand Prix,True,C4,False,47.286,55.352,50.547,61.517,0.774,0.587,134.914
0 days 02:23:06.921000,VER,1,131.498,40.0,5.0,,,False,MEDIUM,6.0,True,Red Bull Racing,4,3.0,False,1,Australian Grand Prix,True,C4,False,46.07,53.928,49.331,60.037,0.11,0.084,133.756
0 days 02:25:18.925000,VER,1,132.004,41.0,5.0,,,False,MEDIUM,7.0,True,Red Bull Racing,41,3.0,False,1,Australian Grand Prix,True,C4,False,46.576,54.521,49.837,60.653,5.516,4.361,134.32
0 days 02:26:44.242000,VER,1,85.317,42.0,5.0,,,True,MEDIUM,8.0,True,Red Bull Racing,1,3.0,True,1,Australian Grand Prix,True,C4,True,-0.111,-0.13,3.15,3.834,-1.662,-1.911,87.691
0 days 02:28:07.323000,VER,1,83.081,43.0,5.0,,,True,MEDIUM,9.0,True,Red Bull Racing,1,3.0,True,1,Australian Grand Prix,True,C4,True,-2.347,-2.747,0.914,1.112,-1.668,-1.968,85.513
0 days 02:29:34.112000,VER,1,86.789,44.0,5.0,,,False,MEDIUM,10.0,True,Red Bull Racing,12,1.0,True,1,Australian Grand Prix,True,C4,False,1.361,1.593,4.622,5.625,-1.543,-1.747,89.278
0 days 02:31:06.986000,VER,1,92.874,45.0,5.0,,,False,MEDIUM,11.0,True,Red Bull Racing,21,1.0,True,1,Australian Grand Prix,True,C4,False,7.446,8.716,10.707,13.031,-0.171,-0.184,95.421
0 days 02:32:59.592000,VER,1,112.606,46.0,5.0,,0 days 02:32:42.968000,False,MEDIUM,12.0,True,Red Bull Racing,1,5.0,False,1,Australian Grand Prix,True,C4,False,27.178,31.814,30.439,37.045,17.994,19.019,115.211
0 days 02:35:06.805000,VER,1,127.213,47.0,6.0,0 days 02:33:01.788000,,False,INTERMEDIATE,1.0,True,Red Bull Racing,124,2.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,35.178,38.222,45.046,54.822,3.404,2.749,129.876
0 days 02:37:09.211000,VER,1,122.406,48.0,6.0,,,False,INTERMEDIATE,2.0,True,Red Bull Racing,4,2.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,30.371,32.999,40.239,48.972,2.331,1.941,125.127
0 days 02:39:34.103000,VER,1,144.892,49.0,6.0,,,False,INTERMEDIATE,3.0,True,Red Bull Racing,4,2.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,52.857,57.431,62.725,76.338,0.274,0.189,147.671
0 days 02:41:56.188000,VER,1,142.085,50.0,6.0,,,False,INTERMEDIATE,4.0,True,Red Bull Racing,4,2.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,50.05,54.381,59.918,72.922,2.409,1.725,144.922
0 days 02:44:10.067000,VER,1,133.879,51.0,6.0,,,False,INTERMEDIATE,5.0,True,Red Bull Racing,41,2.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,41.844,45.465,51.712,62.935,1.648,1.246,136.774
0 days 02:45:43.931000,VER,1,93.864,52.0,6.0,,,False,INTERMEDIATE,6.0,True,Red Bull Racing,1,2.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,1.829,1.987,11.697,14.236,-1.801,-1.883,96.817
0 days 02:47:14.790000,VER,1,90.859,53.0,6.0,,,False,INTERMEDIATE,7.0,True,Red Bull Racing,1,2.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-1.176,-1.278,8.692,10.578,-0.953,-1.038,93.87
0 days 02:48:43.890000,VER,1,89.1,54.0,6.0,,,False,INTERMEDIATE,8.0,True,Red Bull Racing,1,2.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-2.935,-3.189,6.933,8.438,-1.794,-1.974,92.168
0 days 02:50:12.428000,VER,1,88.538,55.0,6.0,,,False,INTERMEDIATE,9.0,True,Red Bull Racing,1,2.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-3.497,-3.8,6.371,7.754,-1.806,-1.999,91.664
0 days 02:51:40.349000,VER,1,87.921,56.0,6.0,,,False,INTERMEDIATE,10.0,True,Red Bull Racing,1,2.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-4.114,-4.47,5.754,7.003,-2.239,-2.483,91.105
0 days 02:53:07.749000,VER,1,87.4,57.0,6.0,,,False,INTERMEDIATE,11.0,True,Red Bull Racing,1,2.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-4.635,-5.036,5.233,6.369,-3.306,-3.645,90.642
0 days 01:13:14.728000,GAS,10,134.132,1.0,1.0,,,False,INTERMEDIATE,1.0,True,Alpine,124,12.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,42.097,45.74,51.965,63.243,0.0,0.0,134.132
0 days 01:16:06.103000,GAS,10,,2.0,1.0,,0 days 01:15:53.611000,False,INTERMEDIATE,2.0,True,Alpine,4,9.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,,,,,,,
0 days 01:18:49.068000,GAS,10,,3.0,2.0,0 days 01:16:08.591000,0 days 01:18:36.076000,False,INTERMEDIATE,3.0,False,Alpine,4,9.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,,,,,,,
0 days 01:21:23.515000,GAS,10,,4.0,3.0,0 days 01:18:51.914000,0 days 01:21:12.398000,False,INTERMEDIATE,4.0,False,Alpine,4,9.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,,,,,,,
0 days 01:23:44.875000,GAS,10,141.36,5.0,4.0,0 days 01:21:27.130000,,False,INTERMEDIATE,5.0,False,Alpine,4,9.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,49.325,53.594,59.193,72.04,,,141.592
0 days 01:26:04.827000,GAS,10,139.952,6.0,4.0,,,True,INTERMEDIATE,6.0,False,Alpine,4,9.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,47.917,52.064,57.785,70.326,-0.466,-0.332,140.241
0 days 01:28:11.560000,GAS,10,126.733,7.0,4.0,,,True,INTERMEDIATE,7.0,False,Alpine,41,9.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,34.698,37.701,44.566,54.238,0.0,0.0,127.08
0 days 01:29:50.001000,GAS,10,98.441,8.0,4.0,,,True,INTERMEDIATE,8.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,6.406,6.96,16.274,19.806,0.0,0.0,98.846
0 days 01:31:26.063000,GAS,10,96.062,9.0,4.0,,,True,INTERMEDIATE,9.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,4.027,4.376,13.895,16.911,-0.191,-0.198,96.525
0 days 01:33:01.590000,GAS,10,95.527,10.0,4.0,,,True,INTERMEDIATE,10.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,3.492,3.794,13.36,16.26,0.42,0.442,96.048
0 days 01:34:36.292000,GAS,10,94.702,11.0,4.0,,,True,INTERMEDIATE,11.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,2.667,2.898,12.535,15.256,0.047,0.05,95.281
0 days 01:36:10.519000,GAS,10,94.227,12.0,4.0,,,True,INTERMEDIATE,12.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,2.192,2.382,12.06,14.677,0.163,0.173,94.864
0 days 01:37:43.794000,GAS,10,93.275,13.0,4.0,,,True,INTERMEDIATE,13.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,1.24,1.347,11.108,13.519,0.0,0.0,93.97
0 days 01:39:16.653000,GAS,10,92.859,14.0,4.0,,,True,INTERMEDIATE,14.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,0.824,0.895,10.692,13.013,0.0,0.0,93.612
0 days 01:40:49.397000,GAS,10,92.744,15.0,4.0,,,True,INTERMEDIATE,15.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,0.709,0.77,10.577,12.873,0.199,0.215,93.555
0 days 01:42:21.842000,GAS,10,92.445,16.0,4.0,,,True,INTERMEDIATE,16.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,0.41,0.445,10.278,12.509,-0.076,-0.082,93.313
0 days 01:43:54.637000,GAS,10,92.795,17.0,4.0,,,False,INTERMEDIATE,17.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,0.76,0.826,10.628,12.935,-0.171,-0.184,93.721
0 days 01:45:27.761000,GAS,10,93.124,18.0,4.0,,,False,INTERMEDIATE,18.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,1.089,1.183,10.957,13.335,0.143,0.154,94.108
0 days 01:47:00.223000,GAS,10,92.462,19.0,4.0,,,False,INTERMEDIATE,19.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,0.427,0.464,10.295,12.529,-0.222,-0.24,93.504
0 days 01:48:32.550000,GAS,10,92.327,20.0,4.0,,,True,INTERMEDIATE,20.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,0.292,0.317,10.16,12.365,-0.029,-0.031,93.427
0 days 01:50:04.873000,GAS,10,92.323,21.0,4.0,,,True,INTERMEDIATE,21.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,0.288,0.313,10.156,12.36,0.244,0.265,93.481
0 days 01:51:37.228000,GAS,10,92.355,22.0,4.0,,,False,INTERMEDIATE,22.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,0.32,0.348,10.188,12.399,0.302,0.328,93.571
0 days 01:53:09.666000,GAS,10,92.438,23.0,4.0,,,False,INTERMEDIATE,23.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,0.403,0.438,10.271,12.5,0.645,0.703,93.712
0 days 01:54:41.701000,GAS,10,92.035,24.0,4.0,,,True,INTERMEDIATE,24.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,0.0,0.0,9.868,12.01,0.183,0.199,93.367
0 days 01:56:13.323000,GAS,10,91.622,25.0,4.0,,,True,INTERMEDIATE,25.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-0.413,-0.449,9.455,11.507,0.242,0.265,93.011
0 days 01:57:44.251000,GAS,10,90.928,26.0,4.0,,,True,INTERMEDIATE,26.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-1.107,-1.203,8.761,10.662,-0.371,-0.406,92.375
0 days 01:59:14.886000,GAS,10,90.635,27.0,4.0,,,True,INTERMEDIATE,27.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-1.4,-1.521,8.468,10.306,-0.12,-0.132,92.14
0 days 02:00:45.268000,GAS,10,90.382,28.0,4.0,,,True,INTERMEDIATE,28.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-1.653,-1.796,8.215,9.998,-0.27,-0.298,91.945
0 days 02:02:15.319000,GAS,10,90.051,29.0,4.0,,,True,INTERMEDIATE,29.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-1.984,-2.156,7.884,9.595,0.02,0.022,91.672
0 days 02:03:45.443000,GAS,10,90.124,30.0,4.0,,,False,INTERMEDIATE,30.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-1.911,-2.076,7.957,9.684,0.33,0.368,91.803
0 days 02:05:14.742000,GAS,10,89.299,31.0,4.0,,,True,INTERMEDIATE,31.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-2.736,-2.973,7.132,8.68,-0.754,-0.837,91.036
0 days 02:06:44.125000,GAS,10,89.383,32.0,4.0,,,False,INTERMEDIATE,32.0,False,Alpine,1,9.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-2.652,-2.882,7.216,8.782,-0.447,-0.498,91.178
0 days 02:08:35.425000,GAS,10,111.3,33.0,4.0,,0 days 02:08:17.990000,False,INTERMEDIATE,33.0,False,Alpine,124,9.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,19.265,20.932,29.133,35.456,20.747,22.911,113.153
0 days 02:11:00.474000,GAS,10,145.049,34.0,5.0,0 days 02:08:37.599000,,False,HARD,1.0,True,Alpine,4,9.0,False,1,Australian Grand Prix,True,C3,False,59.621,69.791,62.882,76.53,24.451,20.275,146.96
0 days 02:12:46.005000,GAS,10,105.531,35.0,5.0,,,False,HARD,2.0,True,Alpine,4,9.0,False,1,Australian Grand Prix,True,C3,False,20.103,23.532,23.364,28.435,0.069,0.065,107.499
0 days 02:14:27.625000,GAS,10,101.62,36.0,5.0,,,False,HARD,3.0,True,Alpine,4,9.0,False,1,Australian Grand Prix,True,C3,False,16.192,18.954,19.453,23.675,-0.798,-0.779,103.646
0 days 02:16:34.843000,GAS,10,127.218,37.0,5.0,,,False,HARD,4.0,True,Alpine,4,9.0,False,1,Australian Grand Prix,True,C3,False,41.79,48.918,45.051,54.829,-2.692,-2.072,129.302
0 days 02:18:54.219000,GAS,10,139.376,38.0,5.0,,,False,HARD,5.0,True,Alpine,4,9.0,False,1,Australian Grand Prix,True,C3,False,53.948,63.15,57.209,69.625,0.362,0.26,141.518
0 days 02:21:05.445000,GAS,10,131.226,39.0,5.0,,,False,HARD,6.0,True,Alpine,4,9.0,False,1,Australian Grand Prix,True,C3,False,45.798,53.61,49.059,59.706,-0.714,-0.541,133.426
0 days 02:23:15.921000,GAS,10,130.476,40.0,5.0,,,False,HARD,7.0,True,Alpine,4,9.0,False,1,Australian Grand Prix,True,C3,False,45.048,52.732,48.309,58.794,-0.912,-0.694,132.734
0 days 02:25:22.289000,GAS,10,126.368,41.0,5.0,,,False,HARD,8.0,True,Alpine,41,9.0,False,1,Australian Grand Prix,True,C3,False,40.94,47.923,44.201,53.794,-0.12,-0.095,128.684
0 days 02:26:50.231000,GAS,10,87.942,42.0,5.0,,,True,HARD,9.0,True,Alpine,1,9.0,True,1,Australian Grand Prix,True,C3,True,2.514,2.943,5.775,7.028,0.963,1.107,90.316
0 days 02:28:15.251000,GAS,10,85.02,43.0,5.0,,,True,HARD,10.0,True,Alpine,1,9.0,True,1,Australian Grand Prix,True,C3,True,-0.408,-0.478,2.853,3.472,0.271,0.32,87.452
0 days 02:29:43.583000,GAS,10,88.332,44.0,5.0,,,False,HARD,11.0,True,Alpine,12,4.0,True,1,Australian Grand Prix,True,C3,False,2.904,3.399,6.165,7.503,0.0,0.0,90.821
0 days 02:31:16.552000,GAS,10,92.969,45.0,5.0,,,False,HARD,12.0,True,Alpine,21,4.0,True,1,Australian Grand Prix,True,C3,False,7.541,8.827,10.802,13.146,-0.076,-0.082,95.516
0 days 02:33:12.621000,GAS,10,116.069,46.0,5.0,,0 days 02:32:55.194000,False,HARD,13.0,True,Alpine,1,11.0,False,1,Australian Grand Prix,True,C3,False,30.641,35.868,33.902,41.26,21.457,22.679,118.674
0 days 02:35:19.361000,GAS,10,126.74,47.0,6.0,0 days 02:33:14.929000,,False,INTERMEDIATE,1.0,True,Alpine,124,8.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,34.705,37.708,44.573,54.247,2.931,2.367,129.403
0 days 02:37:21.146000,GAS,10,121.785,48.0,6.0,,,False,INTERMEDIATE,2.0,True,Alpine,4,8.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,29.75,32.325,39.618,48.216,1.71,1.424,124.506
0 days 02:39:45.815000,GAS,10,144.669,49.0,6.0,,,False,INTERMEDIATE,3.0,True,Alpine,4,8.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,52.634,57.189,62.502,76.067,0.051,0.035,147.448
0 days 02:42:03.569000,GAS,10,137.754,50.0,6.0,,,False,INTERMEDIATE,4.0,True,Alpine,4,8.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,45.719,49.676,55.587,67.651,-1.922,-1.376,140.591
0 days 02:44:15.314000,GAS,10,131.745,51.0,6.0,,,False,INTERMEDIATE,5.0,True,Alpine,41,8.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,39.71,43.147,49.578,60.338,-0.486,-0.368,134.64
0 days 02:45:51.640000,GAS,10,96.326,52.0,6.0,,,False,INTERMEDIATE,6.0,True,Alpine,1,8.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,4.291,4.662,14.159,17.232,0.661,0.691,99.279
0 days 02:47:23.937000,GAS,10,92.297,53.0,6.0,,,False,INTERMEDIATE,7.0,True,Alpine,1,8.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,0.262,0.285,10.13,12.329,0.485,0.528,95.308
0 days 02:48:58.904000,GAS,10,94.967,54.0,6.0,,,False,INTERMEDIATE,8.0,True,Alpine,1,10.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,2.932,3.186,12.8,15.578,4.073,4.481,98.035
0 days 02:50:31.220000,GAS,10,92.316,55.0,6.0,,,False,INTERMEDIATE,9.0,True,Alpine,1,11.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,0.281,0.305,10.149,12.352,1.972,2.183,95.442
0 days 02:52:02.086000,GAS,10,90.866,56.0,6.0,,,False,INTERMEDIATE,10.0,True,Alpine,1,11.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-1.169,-1.27,8.699,10.587,0.706,0.783,94.05
0 days 02:53:33.398000,GAS,10,91.312,57.0,6.0,,,False,INTERMEDIATE,11.0,True,Alpine,1,11.0,True,1,Australian Grand Prix,False,INTERMEDIATE,False,-0.723,-0.786,9.145,11.13,0.606,0.668,94.554
0 days 01:13:22.976000,ANT,12,142.352,1.0,1.0,,,False,INTERMEDIATE,1.0,True,Mercedes,124,16.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,50.317,54.672,60.185,73.247,8.22,6.128,142.352
0 days 01:16:12.898000,ANT,12,,2.0,1.0,,0 days 01:16:01.429000,False,INTERMEDIATE,2.0,True,Mercedes,4,13.0,False,1,Australian Grand Prix,False,INTERMEDIATE,False,,,,,,,
