Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,IsAccurate,RoundNumber,EventName,IsSlick,CompoundName,IsValid,DeltaToRep,PctFromRep,DeltaToFastest,PctFromFastest,DeltaToLapRep,PctFromLapRep,FuelAdjLapTime
0 days 01:20:44.318000,VER,1,99.479,11.0,1.0,,,False,SOFT,14.0,False,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,0.157,0.158,4.909,5.191,-1.607,-1.59,100.058
0 days 01:22:23.728000,VER,1,99.41,12.0,1.0,,,False,SOFT,15.0,False,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,0.088,0.089,4.84,5.118,-1.871,-1.847,100.047
0 days 01:24:03.262000,VER,1,99.534,13.0,1.0,,,False,SOFT,16.0,False,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,0.212,0.213,4.964,5.249,-1.753,-1.731,100.229
0 days 01:25:45.312000,VER,1,102.05,14.0,1.0,,0 days 01:25:43.479000,False,SOFT,17.0,False,Red Bull Racing,1,2.0,False,1,Bahrain Grand Prix,True,C3,False,2.728,2.747,7.48,7.909,1.253,1.243,102.803
0 days 01:27:42.721000,VER,1,117.409,15.0,2.0,0 days 01:26:08.393000,,False,SOFT,1.0,True,Red Bull Racing,2,4.0,False,1,Bahrain Grand Prix,True,C3,False,18.087,18.21,22.839,24.15,16.343,16.171,118.22
0 days 01:29:19.626000,VER,1,96.905,16.0,2.0,,,True,SOFT,2.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,-2.417,-2.433,2.335,2.469,-3.174,-3.171,97.773
0 days 01:30:57.213000,VER,1,97.587,17.0,2.0,,,False,SOFT,3.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,-1.735,-1.747,3.017,3.19,-1.281,-1.296,98.513
0 days 01:32:34.930000,VER,1,97.717,18.0,2.0,,,False,SOFT,4.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,-1.605,-1.616,3.147,3.328,-1.177,-1.19,98.701
0 days 01:34:12.658000,VER,1,97.728,19.0,2.0,,,False,SOFT,5.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,-1.594,-1.605,3.158,3.339,-1.002,-1.015,98.77
0 days 01:35:50.915000,VER,1,98.257,20.0,2.0,,,False,SOFT,6.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,-1.065,-1.072,3.687,3.899,-0.697,-0.704,99.357
0 days 01:37:29.209000,VER,1,98.294,21.0,2.0,,,False,SOFT,7.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,-1.028,-1.035,3.724,3.938,-0.838,-0.845,99.452
0 days 01:39:07.452000,VER,1,98.243,22.0,2.0,,,False,SOFT,8.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,-1.079,-1.086,3.673,3.884,-1.136,-1.143,99.459
0 days 01:40:45.543000,VER,1,98.091,23.0,2.0,,,False,SOFT,9.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,-1.231,-1.239,3.521,3.723,-1.233,-1.241,99.365
0 days 01:42:23.730000,VER,1,98.187,24.0,2.0,,,False,SOFT,10.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,-1.135,-1.143,3.617,3.825,-1.389,-1.395,99.519
0 days 01:44:02.102000,VER,1,98.372,25.0,2.0,,,False,SOFT,11.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,-0.95,-0.956,3.802,4.02,-1.36,-1.364,99.761
0 days 01:45:40.578000,VER,1,98.476,26.0,2.0,,,False,SOFT,12.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,-0.846,-0.852,3.906,4.13,-1.037,-1.042,99.923
0 days 01:47:19.401000,VER,1,98.823,27.0,2.0,,,False,SOFT,13.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,-0.499,-0.502,4.253,4.497,-1.017,-1.019,100.328
0 days 01:48:58.183000,VER,1,98.782,28.0,2.0,,,False,SOFT,14.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,-0.54,-0.544,4.212,4.454,-0.992,-0.994,100.345
0 days 01:50:37.567000,VER,1,99.384,29.0,2.0,,,False,SOFT,15.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,0.062,0.062,4.814,5.09,-0.493,-0.494,101.005
0 days 01:52:19.104000,VER,1,101.537,30.0,2.0,,0 days 01:52:17.298000,False,SOFT,16.0,True,Red Bull Racing,1,2.0,False,1,Bahrain Grand Prix,True,C3,False,2.215,2.23,6.967,7.367,1.737,1.74,103.216
0 days 01:54:16.343000,VER,1,117.239,31.0,3.0,0 days 01:52:42.243000,,False,MEDIUM,1.0,True,Red Bull Racing,1,4.0,False,1,Bahrain Grand Prix,True,C2,False,17.917,18.039,22.669,23.971,17.433,17.467,118.976
0 days 01:55:52.870000,VER,1,96.527,32.0,3.0,,,True,MEDIUM,2.0,True,Red Bull Racing,1,4.0,True,1,Bahrain Grand Prix,True,C2,True,-2.795,-2.814,1.957,2.069,-3.211,-3.219,98.322
0 days 01:57:29.217000,VER,1,96.347,33.0,3.0,,,True,MEDIUM,3.0,True,Red Bull Racing,1,4.0,True,1,Bahrain Grand Prix,True,C2,True,-2.975,-2.995,1.777,1.879,-3.403,-3.412,98.2
0 days 01:59:05.601000,VER,1,96.384,34.0,3.0,,,False,MEDIUM,4.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C2,True,-2.938,-2.958,1.814,1.918,-2.901,-2.922,98.295
0 days 02:00:42.332000,VER,1,96.731,35.0,3.0,,,False,MEDIUM,5.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C2,True,-2.591,-2.609,2.161,2.285,-1.792,-1.819,98.699
0 days 02:02:19.252000,VER,1,96.92,36.0,3.0,,,False,MEDIUM,6.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C2,True,-2.402,-2.418,2.35,2.485,-1.727,-1.751,98.946
0 days 02:03:56.214000,VER,1,96.962,37.0,3.0,,,False,MEDIUM,7.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C2,True,-2.36,-2.376,2.392,2.529,-1.327,-1.35,99.046
0 days 02:05:33.112000,VER,1,96.898,38.0,3.0,,,False,MEDIUM,8.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C2,True,-2.424,-2.441,2.328,2.462,-1.044,-1.066,99.04
0 days 02:07:10.367000,VER,1,97.255,39.0,3.0,,,False,MEDIUM,9.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C2,True,-2.067,-2.081,2.685,2.839,-0.466,-0.477,99.455
0 days 02:08:47.675000,VER,1,97.308,40.0,3.0,,,False,MEDIUM,10.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C2,True,-2.014,-2.028,2.738,2.895,-0.616,-0.629,99.566
0 days 02:10:24.959000,VER,1,97.284,41.0,3.0,,,False,MEDIUM,11.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C2,True,-2.038,-2.052,2.714,2.87,-0.898,-0.915,99.6
0 days 02:12:02.814000,VER,1,97.855,42.0,3.0,,,False,MEDIUM,12.0,True,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C2,True,-1.467,-1.477,3.285,3.474,-0.264,-0.269,100.229
0 days 02:13:42.601000,VER,1,99.787,43.0,3.0,,0 days 02:13:40.852000,False,MEDIUM,13.0,True,Red Bull Racing,1,2.0,False,1,Bahrain Grand Prix,True,C2,False,0.465,0.468,5.217,5.517,1.207,1.224,102.219
0 days 02:15:39.843000,VER,1,117.242,44.0,4.0,0 days 02:14:05.204000,,False,SOFT,4.0,False,Red Bull Racing,1,3.0,False,1,Bahrain Grand Prix,True,C3,False,17.92,18.042,22.672,23.974,18.9,19.219,119.731
0 days 02:17:15.590000,VER,1,95.747,45.0,4.0,,,True,SOFT,5.0,False,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,-3.575,-3.599,1.177,1.245,-28.377,-22.862,98.294
0 days 02:19:25.531000,VER,1,129.941,46.0,4.0,,,False,SOFT,6.0,False,Red Bull Racing,64,2.0,False,1,Bahrain Grand Prix,True,C3,False,30.619,30.828,35.371,37.402,-0.274,-0.21,132.546
0 days 02:21:40.313000,VER,1,134.782,47.0,4.0,,,False,SOFT,7.0,False,Red Bull Racing,4,2.0,False,1,Bahrain Grand Prix,True,C3,False,35.46,35.702,40.212,42.521,15.309,12.814,137.445
0 days 02:24:12.131000,VER,1,,48.0,4.0,,,False,SOFT,8.0,False,Red Bull Racing,4,2.0,False,1,Bahrain Grand Prix,True,C3,False,,,,,,,
0 days 02:26:37.505000,VER,1,145.374,49.0,4.0,,,False,SOFT,9.0,False,Red Bull Racing,4,2.0,False,1,Bahrain Grand Prix,True,C3,False,46.052,46.366,50.804,53.721,23.477,19.26,148.153
0 days 02:29:02.013000,VER,1,144.508,50.0,4.0,,,False,SOFT,10.0,False,Red Bull Racing,4,2.0,False,1,Bahrain Grand Prix,True,C3,False,45.186,45.494,49.938,52.805,9.466,7.01,147.345
0 days 02:30:37.453000,VER,1,95.44,51.0,4.0,,,True,SOFT,11.0,False,Red Bull Racing,1,2.0,False,1,Bahrain Grand Prix,True,C3,False,-3.882,-3.908,0.87,0.92,-2.14,-2.193,98.335
0 days 02:32:12.915000,VER,1,95.462,52.0,4.0,,,False,SOFT,12.0,False,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,-3.86,-3.886,0.892,0.943,-1.905,-1.957,98.415
0 days 02:33:48.842000,VER,1,95.927,53.0,4.0,,,False,SOFT,13.0,False,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,-3.395,-3.418,1.357,1.435,-1.183,-1.218,98.938
0 days 02:35:52.936000,VER,1,124.094,54.0,4.0,,0 days 02:35:48.693000,False,SOFT,14.0,False,Red Bull Racing,1,13.0,False,1,Bahrain Grand Prix,True,C3,False,24.772,24.941,29.524,31.219,26.81,27.558,127.162
0 days 01:04:19.456000,GAS,10,104.27,1.0,1.0,0 days 00:23:04.684000,,False,SOFT,4.0,False,AlphaTauri,1,8.0,False,1,Bahrain Grand Prix,True,C3,False,4.948,4.982,9.7,10.257,-2.633,-2.463,104.27
0 days 01:05:59.625000,GAS,10,100.169,2.0,1.0,,,True,SOFT,5.0,False,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C3,True,0.847,0.853,5.599,5.92,-0.311,-0.31,100.227
0 days 01:07:39.593000,GAS,10,99.968,3.0,1.0,,,True,SOFT,6.0,False,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C3,True,0.646,0.65,5.398,5.708,-0.465,-0.463,100.084
0 days 01:09:19.751000,GAS,10,100.158,4.0,1.0,,,False,SOFT,7.0,False,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C3,True,0.836,0.842,5.588,5.909,-0.143,-0.143,100.332
0 days 01:11:00,GAS,10,100.249,5.0,1.0,,,False,SOFT,8.0,False,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C3,True,0.927,0.933,5.679,6.005,-0.577,-0.572,100.481
0 days 01:12:40.474000,GAS,10,100.474,6.0,1.0,,,False,SOFT,9.0,False,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C3,True,1.152,1.16,5.904,6.243,-0.16,-0.159,100.763
0 days 01:14:20.907000,GAS,10,100.433,7.0,1.0,,,False,SOFT,10.0,False,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C3,True,1.111,1.119,5.863,6.2,-0.335,-0.332,100.78
0 days 01:16:01.591000,GAS,10,100.684,8.0,1.0,,,False,SOFT,11.0,False,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C3,True,1.362,1.371,6.114,6.465,-0.794,-0.782,101.089
0 days 01:17:42.435000,GAS,10,100.844,9.0,1.0,,,False,SOFT,12.0,False,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C3,True,1.522,1.532,6.274,6.634,-0.028,-0.028,101.307
0 days 01:19:23.416000,GAS,10,100.981,10.0,1.0,,,False,SOFT,13.0,False,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C3,True,1.659,1.67,6.411,6.779,-0.286,-0.282,101.502
0 days 01:21:04.505000,GAS,10,101.089,11.0,1.0,,,False,SOFT,14.0,False,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C3,True,1.767,1.779,6.519,6.893,0.003,0.003,101.668
0 days 01:22:45.852000,GAS,10,101.347,12.0,1.0,,,False,SOFT,15.0,False,AlphaTauri,1,7.0,True,1,Bahrain Grand Prix,True,C3,True,2.025,2.039,6.777,7.166,0.066,0.065,101.984
0 days 01:24:27.108000,GAS,10,101.256,13.0,1.0,,,False,SOFT,16.0,False,AlphaTauri,1,7.0,True,1,Bahrain Grand Prix,True,C3,True,1.934,1.947,6.686,7.07,-0.031,-0.031,101.951
0 days 01:26:11.113000,GAS,10,104.005,14.0,1.0,,0 days 01:26:09.339000,False,SOFT,17.0,False,AlphaTauri,2,7.0,False,1,Bahrain Grand Prix,True,C3,False,4.683,4.715,9.435,9.977,3.208,3.183,104.758
0 days 01:28:12.510000,GAS,10,121.397,15.0,2.0,0 days 01:26:33.917000,,False,MEDIUM,1.0,True,AlphaTauri,1,12.0,False,1,Bahrain Grand Prix,True,C2,False,22.075,22.226,26.827,28.367,20.331,20.117,122.208
0 days 01:29:51.215000,GAS,10,98.705,16.0,2.0,,,True,MEDIUM,2.0,True,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C2,True,-0.617,-0.621,4.135,4.372,-1.374,-1.373,99.573
0 days 01:31:30.083000,GAS,10,98.868,17.0,2.0,,,False,MEDIUM,3.0,True,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C2,True,-0.454,-0.457,4.298,4.545,0.0,0.0,99.794
0 days 01:33:08.971000,GAS,10,98.888,18.0,2.0,,,False,MEDIUM,4.0,True,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C2,True,-0.434,-0.437,4.318,4.566,-0.006,-0.006,99.872
0 days 01:34:48.387000,GAS,10,99.416,19.0,2.0,,,False,MEDIUM,5.0,True,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C2,True,0.094,0.095,4.846,5.124,0.686,0.695,100.458
0 days 01:36:27.521000,GAS,10,99.134,20.0,2.0,,,False,MEDIUM,6.0,True,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C2,True,-0.188,-0.189,4.564,4.826,0.18,0.182,100.234
0 days 01:38:06.604000,GAS,10,99.083,21.0,2.0,,,False,MEDIUM,7.0,True,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C2,True,-0.239,-0.241,4.513,4.772,-0.049,-0.049,100.241
0 days 01:39:45.756000,GAS,10,99.152,22.0,2.0,,,False,MEDIUM,8.0,True,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C2,True,-0.17,-0.171,4.582,4.845,-0.227,-0.228,100.368
0 days 01:41:25.066000,GAS,10,99.31,23.0,2.0,,,False,MEDIUM,9.0,True,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C2,True,-0.012,-0.012,4.74,5.012,-0.014,-0.014,100.584
0 days 01:43:04.429000,GAS,10,99.363,24.0,2.0,,,False,MEDIUM,10.0,True,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C2,True,0.041,0.041,4.793,5.068,-0.213,-0.214,100.695
0 days 01:44:43.914000,GAS,10,99.485,25.0,2.0,,,False,MEDIUM,11.0,True,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C2,True,0.163,0.164,4.915,5.197,-0.247,-0.248,100.874
0 days 01:46:23.427000,GAS,10,99.513,26.0,2.0,,,False,MEDIUM,12.0,True,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C2,True,0.191,0.192,4.943,5.227,0.0,0.0,100.96
0 days 01:48:03.346000,GAS,10,99.919,27.0,2.0,,,False,MEDIUM,13.0,True,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C2,True,0.597,0.601,5.349,5.656,0.079,0.079,101.424
0 days 01:49:43.011000,GAS,10,99.665,28.0,2.0,,,False,MEDIUM,14.0,True,AlphaTauri,1,7.0,True,1,Bahrain Grand Prix,True,C2,True,0.343,0.345,5.095,5.388,-0.109,-0.109,101.228
0 days 01:51:22.688000,GAS,10,99.677,29.0,2.0,,,False,MEDIUM,15.0,True,AlphaTauri,1,7.0,True,1,Bahrain Grand Prix,True,C2,True,0.355,0.357,5.107,5.4,-0.2,-0.2,101.298
0 days 01:53:02.488000,GAS,10,99.8,30.0,2.0,,,False,MEDIUM,16.0,True,AlphaTauri,1,7.0,True,1,Bahrain Grand Prix,True,C2,True,0.478,0.481,5.23,5.53,0.0,0.0,101.479
0 days 01:54:43.362000,GAS,10,100.874,31.0,2.0,,,False,MEDIUM,17.0,True,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C2,True,1.552,1.563,6.304,6.666,1.068,1.07,102.611
0 days 01:56:25.667000,GAS,10,102.305,32.0,2.0,,0 days 01:56:23.860000,False,MEDIUM,18.0,True,AlphaTauri,1,8.0,False,1,Bahrain Grand Prix,True,C2,False,2.983,3.003,7.735,8.179,2.567,2.574,104.1
0 days 01:58:26.475000,GAS,10,120.808,33.0,3.0,0 days 01:56:50.023000,,False,HARD,1.0,True,AlphaTauri,1,10.0,False,1,Bahrain Grand Prix,True,C1,False,21.486,21.633,26.238,27.745,21.058,21.111,122.661
0 days 02:00:03.799000,GAS,10,97.324,34.0,3.0,,,True,HARD,2.0,True,AlphaTauri,1,10.0,True,1,Bahrain Grand Prix,True,C1,True,-1.998,-2.012,2.754,2.912,-1.961,-1.975,99.235
0 days 02:01:41.339000,GAS,10,97.54,35.0,3.0,,,False,HARD,3.0,True,AlphaTauri,1,9.0,True,1,Bahrain Grand Prix,True,C1,True,-1.782,-1.794,2.97,3.141,-0.983,-0.998,99.508
0 days 02:03:21.166000,GAS,10,99.827,36.0,3.0,,,False,HARD,4.0,True,AlphaTauri,1,10.0,True,1,Bahrain Grand Prix,True,C1,True,0.505,0.508,5.257,5.559,1.18,1.196,101.853
0 days 02:05:00.762000,GAS,10,99.596,37.0,3.0,,,False,HARD,5.0,True,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C1,True,0.274,0.276,5.026,5.315,1.307,1.33,101.68
0 days 02:06:38.983000,GAS,10,98.221,38.0,3.0,,,False,HARD,6.0,True,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C1,True,-1.101,-1.109,3.651,3.861,0.279,0.285,100.363
0 days 02:08:17.535000,GAS,10,98.552,39.0,3.0,,,False,HARD,7.0,True,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C1,True,-0.77,-0.775,3.982,4.211,0.831,0.85,100.752
0 days 02:09:55.739000,GAS,10,98.204,40.0,3.0,,,False,HARD,8.0,True,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C1,True,-1.118,-1.126,3.634,3.843,0.28,0.286,100.462
0 days 02:11:34.040000,GAS,10,98.301,41.0,3.0,,,False,HARD,9.0,True,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C1,True,-1.021,-1.028,3.731,3.945,0.119,0.121,100.617
0 days 02:13:12.369000,GAS,10,98.329,42.0,3.0,,,False,HARD,10.0,True,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C1,True,-0.993,-1.0,3.759,3.975,0.21,0.214,100.703
0 days 02:14:50.847000,GAS,10,98.478,43.0,3.0,,,False,HARD,11.0,True,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C1,True,-0.844,-0.85,3.908,4.132,-0.102,-0.103,100.91
0 days 02:16:29.551000,GAS,10,98.704,44.0,3.0,,,False,HARD,12.0,True,AlphaTauri,1,8.0,True,1,Bahrain Grand Prix,True,C1,True,-0.618,-0.622,4.134,4.371,0.362,0.368,101.193
0 days 02:18:59.551000,GAS,10,,45.0,3.0,,,True,HARD,13.0,True,AlphaTauri,0,,False,1,Bahrain Grand Prix,True,C1,False,,,,,,,
0 days 01:04:18.179000,PER,11,102.993,1.0,1.0,0 days 00:20:48.222000,,False,SOFT,4.0,False,Red Bull Racing,1,6.0,False,1,Bahrain Grand Prix,True,C3,False,3.671,3.696,8.423,8.907,-3.91,-3.658,102.993
0 days 01:05:57.271000,PER,11,99.092,2.0,1.0,,,True,SOFT,5.0,False,Red Bull Racing,1,6.0,True,1,Bahrain Grand Prix,True,C3,True,-0.23,-0.232,4.522,4.782,-1.388,-1.381,99.15
0 days 01:07:36.744000,PER,11,99.473,3.0,1.0,,,False,SOFT,6.0,False,Red Bull Racing,1,5.0,True,1,Bahrain Grand Prix,True,C3,True,0.151,0.152,4.903,5.185,-0.96,-0.956,99.589
0 days 01:09:15.485000,PER,11,98.741,4.0,1.0,,,True,SOFT,7.0,False,Red Bull Racing,1,5.0,True,1,Bahrain Grand Prix,True,C3,True,-0.581,-0.585,4.171,4.41,-1.56,-1.555,98.915
0 days 01:10:54.346000,PER,11,98.861,5.0,1.0,,,False,SOFT,8.0,False,Red Bull Racing,1,5.0,True,1,Bahrain Grand Prix,True,C3,True,-0.461,-0.464,4.291,4.537,-1.965,-1.949,99.093
0 days 01:12:33.564000,PER,11,99.218,6.0,1.0,,,False,SOFT,9.0,False,Red Bull Racing,1,5.0,True,1,Bahrain Grand Prix,True,C3,True,-0.104,-0.105,4.648,4.915,-1.416,-1.407,99.507
0 days 01:14:12.828000,PER,11,99.264,7.0,1.0,,,False,SOFT,10.0,False,Red Bull Racing,1,5.0,True,1,Bahrain Grand Prix,True,C3,True,-0.058,-0.058,4.694,4.964,-1.504,-1.493,99.611
0 days 01:15:52.653000,PER,11,99.825,8.0,1.0,,,False,SOFT,11.0,False,Red Bull Racing,1,5.0,True,1,Bahrain Grand Prix,True,C3,True,0.503,0.506,5.255,5.557,-1.653,-1.629,100.23
0 days 01:17:32.868000,PER,11,100.215,9.0,1.0,,,False,SOFT,12.0,False,Red Bull Racing,1,5.0,True,1,Bahrain Grand Prix,True,C3,True,0.893,0.899,5.645,5.969,-0.657,-0.651,100.678
0 days 01:19:12.674000,PER,11,99.806,10.0,1.0,,,False,SOFT,13.0,False,Red Bull Racing,1,4.0,True,1,Bahrain Grand Prix,True,C3,True,0.484,0.487,5.236,5.537,-1.461,-1.443,100.327
0 days 01:20:52.605000,PER,11,99.931,11.0,1.0,,,False,SOFT,14.0,False,Red Bull Racing,1,4.0,True,1,Bahrain Grand Prix,True,C3,True,0.609,0.613,5.361,5.669,-1.155,-1.143,100.51
0 days 01:22:32.359000,PER,11,99.754,12.0,1.0,,,False,SOFT,15.0,False,Red Bull Racing,1,4.0,True,1,Bahrain Grand Prix,True,C3,True,0.432,0.435,5.184,5.482,-1.527,-1.508,100.391
0 days 01:24:12.351000,PER,11,99.992,13.0,1.0,,,False,SOFT,16.0,False,Red Bull Racing,1,4.0,True,1,Bahrain Grand Prix,True,C3,True,0.67,0.675,5.422,5.733,-1.295,-1.279,100.687
0 days 01:25:52.386000,PER,11,100.035,14.0,1.0,,,False,SOFT,17.0,False,Red Bull Racing,2,3.0,True,1,Bahrain Grand Prix,True,C3,False,0.713,0.718,5.465,5.779,-0.762,-0.756,100.788
0 days 01:27:34.831000,PER,11,102.445,15.0,1.0,,0 days 01:27:33.086000,False,SOFT,18.0,False,Red Bull Racing,2,2.0,False,1,Bahrain Grand Prix,True,C3,False,3.123,3.144,7.875,8.327,1.379,1.364,103.256
0 days 01:29:33.689000,PER,11,118.858,16.0,2.0,0 days 01:27:58.089000,,False,MEDIUM,1.0,True,Red Bull Racing,1,4.0,False,1,Bahrain Grand Prix,True,C2,False,19.536,19.669,24.288,25.683,18.779,18.764,119.726
0 days 01:31:10.323000,PER,11,96.634,17.0,2.0,,,True,MEDIUM,2.0,True,Red Bull Racing,1,4.0,True,1,Bahrain Grand Prix,True,C2,True,-2.688,-2.706,2.064,2.183,-2.234,-2.26,97.56
0 days 01:32:47.175000,PER,11,96.852,18.0,2.0,,,False,MEDIUM,3.0,True,Red Bull Racing,1,4.0,True,1,Bahrain Grand Prix,True,C2,True,-2.47,-2.487,2.282,2.413,-2.042,-2.065,97.836
0 days 01:34:24.389000,PER,11,97.214,19.0,2.0,,,False,MEDIUM,4.0,True,Red Bull Racing,1,4.0,True,1,Bahrain Grand Prix,True,C2,True,-2.108,-2.122,2.644,2.796,-1.516,-1.536,98.256
