Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,IsAccurate,RoundNumber,EventName,IsSlick,CompoundName,IsValid,DeltaToRep,PctFromRep,DeltaToFastest,PctFromFastest,DeltaToLapRep,PctFromLapRep,FuelAdjLapTime
0 days 00:24:18.240000,GAS,10,90.937,11.0,1.0,,,True,SOFT,10.0,True,Toro Rosso,1,16.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.812,2.033,4.992,5.808,0.545,0.603,91.506
0 days 00:25:48.983000,GAS,10,90.743,12.0,1.0,,,True,SOFT,11.0,True,Toro Rosso,1,16.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.618,1.815,4.798,5.583,0.505,0.56,91.369
0 days 00:27:19.632000,GAS,10,90.649,13.0,1.0,,,True,SOFT,12.0,True,Toro Rosso,1,16.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.524,1.71,4.704,5.473,0.529,0.587,91.332
0 days 00:29:16.839000,GAS,10,,14.0,1.0,,0 days 00:29:16.873000,False,SOFT,13.0,True,Toro Rosso,1,18.0,False,1,Australian Grand Prix,True,ULTRASOFT,False,,,,,,,
0 days 00:08:50.522000,PER,11,102.341,1.0,,0 days 00:00:04.103000,,False,UNKNOWN,,True,Force India,1,12.0,False,1,Australian Grand Prix,False,UNKNOWN,False,12.076,13.378,16.396,19.077,0.813,0.801,102.341
0 days 00:10:23.418000,PER,11,92.896,2.0,1.0,,,True,SOFT,1.0,True,Force India,1,12.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,3.771,4.231,6.951,8.088,1.331,1.454,92.953
0 days 00:11:55.422000,PER,11,92.004,3.0,1.0,,,True,SOFT,2.0,True,Force India,1,12.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,2.879,3.23,6.059,7.05,0.718,0.787,92.118
0 days 00:13:26.794000,PER,11,91.372,4.0,1.0,,,True,SOFT,3.0,True,Force India,1,12.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,2.247,2.521,5.427,6.315,0.52,0.572,91.543
0 days 00:14:57.954000,PER,11,91.16,5.0,1.0,,,True,SOFT,4.0,True,Force India,2,12.0,True,1,Australian Grand Prix,True,ULTRASOFT,False,2.035,2.283,5.215,6.068,-0.321,-0.351,91.388
0 days 00:16:29.512000,PER,11,91.558,6.0,1.0,,,False,SOFT,5.0,True,Force India,2,12.0,True,1,Australian Grand Prix,True,ULTRASOFT,False,2.433,2.73,5.613,6.531,0.002,0.002,91.842
0 days 00:18:01.350000,PER,11,91.838,7.0,1.0,,,False,SOFT,6.0,True,Force India,2,12.0,True,1,Australian Grand Prix,True,ULTRASOFT,False,2.713,3.044,5.893,6.857,0.861,0.946,92.179
0 days 00:19:32.272000,PER,11,90.922,8.0,1.0,,,True,SOFT,7.0,True,Force India,1,12.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.797,2.016,4.977,5.791,0.163,0.18,91.32
0 days 00:21:03.131000,PER,11,90.859,9.0,1.0,,,True,SOFT,8.0,True,Force India,2,12.0,True,1,Australian Grand Prix,True,ULTRASOFT,False,1.734,1.946,4.914,5.718,0.415,0.459,91.314
0 days 00:22:34.053000,PER,11,90.922,10.0,1.0,,,False,SOFT,9.0,True,Force India,1,12.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.797,2.016,4.977,5.791,-0.059,-0.065,91.434
0 days 00:24:04.472000,PER,11,90.419,11.0,1.0,,,True,SOFT,10.0,True,Force India,1,12.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.294,1.452,4.474,5.206,0.027,0.03,90.988
0 days 00:25:35.348000,PER,11,90.876,12.0,1.0,,,False,SOFT,11.0,True,Force India,1,12.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.751,1.965,4.931,5.737,0.638,0.707,91.502
0 days 00:27:05.908000,PER,11,90.56,13.0,1.0,,,False,SOFT,12.0,True,Force India,1,12.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.435,1.61,4.615,5.37,0.44,0.488,91.243
0 days 00:28:36.461000,PER,11,90.553,14.0,1.0,,,False,SOFT,13.0,True,Force India,1,12.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.428,1.602,4.608,5.362,0.435,0.483,91.293
0 days 00:30:06.972000,PER,11,90.511,15.0,1.0,,,False,SOFT,14.0,True,Force India,1,12.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.386,1.555,4.566,5.313,0.021,0.023,91.308
0 days 00:31:37.384000,PER,11,90.412,16.0,1.0,,,True,SOFT,15.0,True,Force India,1,12.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.287,1.444,4.467,5.198,0.386,0.429,91.265
0 days 00:33:07.764000,PER,11,90.38,17.0,1.0,,,True,SOFT,16.0,True,Force India,1,12.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.255,1.408,4.435,5.16,0.114,0.126,91.29
0 days 00:34:38.044000,PER,11,90.28,18.0,1.0,,,True,SOFT,17.0,True,Force India,1,12.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.155,1.296,4.335,5.044,0.143,0.159,91.247
0 days 00:36:08.697000,PER,11,90.653,19.0,1.0,,,False,SOFT,18.0,True,Force India,1,12.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.528,1.714,4.708,5.478,0.379,0.42,91.677
0 days 00:37:39.041000,PER,11,90.344,20.0,1.0,,,False,SOFT,19.0,True,Force India,1,12.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.219,1.368,4.399,5.118,0.418,0.465,91.425
0 days 00:39:09.706000,PER,11,90.665,21.0,1.0,,,False,SOFT,20.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.54,1.728,4.72,5.492,0.832,0.926,91.803
0 days 00:40:40.960000,PER,11,91.254,22.0,1.0,,,False,SOFT,21.0,True,Force India,1,10.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,2.129,2.389,5.309,6.177,1.188,1.319,92.449
0 days 00:42:11.201000,PER,11,90.241,23.0,1.0,,,True,SOFT,22.0,True,Force India,2,9.0,True,1,Australian Grand Prix,True,ULTRASOFT,False,1.116,1.252,4.296,4.999,0.913,1.022,91.493
0 days 00:44:00.076000,PER,11,108.875,24.0,1.0,,0 days 00:43:40.427000,False,SOFT,23.0,True,Force India,2,13.0,False,1,Australian Grand Prix,True,ULTRASOFT,False,19.75,22.16,22.93,26.68,19.636,22.004,110.184
0 days 00:45:50.473000,PER,11,110.397,25.0,2.0,0 days 00:44:03.316000,,False,HARD,1.0,True,Force India,26,11.0,False,1,Australian Grand Prix,True,SOFT,False,21.272,23.868,24.452,28.451,17.617,18.988,111.763
0 days 00:47:54.132000,PER,11,123.659,26.0,2.0,,,False,HARD,2.0,True,Force India,6,11.0,False,1,Australian Grand Prix,True,SOFT,False,34.534,38.748,37.714,43.882,0.337,0.273,125.081
0 days 00:49:58.356000,PER,11,124.224,27.0,2.0,,,False,HARD,3.0,True,Force India,64,11.0,False,1,Australian Grand Prix,True,SOFT,False,35.099,39.382,38.279,44.539,-0.29,-0.233,125.703
0 days 00:52:00.128000,PER,11,121.772,28.0,2.0,,,False,HARD,4.0,True,Force India,4,11.0,False,1,Australian Grand Prix,True,SOFT,False,32.647,36.631,35.827,41.686,-1.486,-1.206,123.308
0 days 00:53:39.131000,PER,11,99.003,29.0,2.0,,,False,HARD,5.0,True,Force India,4,11.0,False,1,Australian Grand Prix,True,SOFT,False,9.878,11.083,13.058,15.193,-7.371,-6.929,100.596
0 days 00:55:29.486000,PER,11,110.355,30.0,2.0,,,False,HARD,6.0,True,Force India,4,11.0,False,1,Australian Grand Prix,True,SOFT,False,21.23,23.82,24.41,28.402,-6.797,-5.802,112.005
0 days 00:57:34.264000,PER,11,124.778,31.0,2.0,,,False,HARD,7.0,True,Force India,4,11.0,False,1,Australian Grand Prix,True,SOFT,False,35.653,40.003,38.833,45.184,-5.347,-4.109,126.485
0 days 00:59:06.566000,PER,11,92.302,32.0,2.0,,,False,HARD,8.0,True,Force India,1,11.0,False,1,Australian Grand Prix,True,SOFT,False,3.177,3.565,6.357,7.397,1.289,1.416,94.066
0 days 01:00:36.758000,PER,11,90.192,33.0,2.0,,,True,HARD,9.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,1.067,1.197,4.247,4.942,0.617,0.689,92.013
0 days 01:02:07.159000,PER,11,90.401,34.0,2.0,,,False,HARD,10.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,1.276,1.432,4.456,5.185,1.154,1.293,92.279
0 days 01:03:36.580000,PER,11,89.421,35.0,2.0,,,True,HARD,11.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,0.296,0.332,3.476,4.044,0.789,0.89,91.355
0 days 01:05:05.298000,PER,11,88.718,36.0,2.0,,,True,HARD,12.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,-0.407,-0.457,2.773,3.226,0.186,0.21,90.709
0 days 01:06:34.423000,PER,11,89.125,37.0,2.0,,,False,HARD,13.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,0.0,0.0,3.18,3.7,0.365,0.411,91.173
0 days 01:08:02.932000,PER,11,88.509,38.0,2.0,,,True,HARD,14.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,-0.616,-0.691,2.564,2.983,0.105,0.119,90.614
0 days 01:09:31.285000,PER,11,88.353,39.0,2.0,,,True,HARD,15.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,-0.772,-0.866,2.408,2.802,0.065,0.074,90.515
0 days 01:11:00.083000,PER,11,88.798,40.0,2.0,,,False,HARD,16.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,-0.327,-0.367,2.853,3.32,0.295,0.333,91.017
0 days 01:12:28.369000,PER,11,88.286,41.0,2.0,,,True,HARD,17.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,-0.839,-0.941,2.341,2.724,0.238,0.27,90.562
0 days 01:13:56.367000,PER,11,87.998,42.0,2.0,,,True,HARD,18.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,-1.127,-1.265,2.053,2.389,0.062,0.071,90.331
0 days 01:15:24.536000,PER,11,88.169,43.0,2.0,,,False,HARD,19.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,-0.956,-1.073,2.224,2.588,0.122,0.139,90.559
0 days 01:16:52.819000,PER,11,88.283,44.0,2.0,,,False,HARD,20.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,-0.842,-0.945,2.338,2.72,0.187,0.212,90.73
0 days 01:18:21.258000,PER,11,88.439,45.0,2.0,,,False,HARD,21.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,-0.686,-0.77,2.494,2.902,0.219,0.248,90.942
0 days 01:19:49.612000,PER,11,88.354,46.0,2.0,,,False,HARD,22.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,-0.771,-0.865,2.409,2.803,0.148,0.168,90.914
0 days 01:21:17.894000,PER,11,88.282,47.0,2.0,,,False,HARD,23.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,-0.843,-0.946,2.337,2.719,0.276,0.314,90.899
0 days 01:22:45.920000,PER,11,88.026,48.0,2.0,,,False,HARD,24.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,-1.099,-1.233,2.081,2.421,-0.325,-0.368,90.7
0 days 01:24:13.926000,PER,11,88.006,49.0,2.0,,,False,HARD,25.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,-1.119,-1.256,2.061,2.398,-0.039,-0.044,90.737
0 days 01:25:42.005000,PER,11,88.079,50.0,2.0,,,False,HARD,26.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,-1.046,-1.174,2.134,2.483,0.1,0.114,90.867
0 days 01:27:09.638000,PER,11,87.633,51.0,2.0,,,True,HARD,27.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,-1.492,-1.674,1.688,1.964,0.027,0.031,90.478
0 days 01:28:38.115000,PER,11,88.477,52.0,2.0,,,False,HARD,28.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,-0.648,-0.727,2.532,2.946,0.573,0.652,91.379
0 days 01:30:06.496000,PER,11,88.381,53.0,2.0,,,False,HARD,29.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,-0.744,-0.835,2.436,2.834,0.603,0.687,91.34
0 days 01:31:34.589000,PER,11,88.093,54.0,2.0,,,False,HARD,30.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,-1.032,-1.158,2.148,2.499,0.58,0.663,91.109
0 days 01:33:02.873000,PER,11,88.284,55.0,2.0,,,False,HARD,31.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,-0.841,-0.944,2.339,2.722,0.903,1.033,91.356
0 days 01:34:31.211000,PER,11,88.338,56.0,2.0,,,False,HARD,32.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,-0.787,-0.883,2.393,2.784,1.056,1.21,91.467
0 days 01:35:59.061000,PER,11,87.85,57.0,2.0,,,False,HARD,33.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,-1.275,-1.431,1.905,2.217,0.25,0.285,91.036
0 days 01:37:28.281000,PER,11,89.22,58.0,2.0,,,False,HARD,34.0,True,Force India,1,11.0,True,1,Australian Grand Prix,True,SOFT,True,0.095,0.107,3.275,3.811,0.323,0.363,92.463
0 days 00:08:49.709000,ALO,14,101.528,1.0,,0 days 00:00:04.103000,,False,UNKNOWN,,True,McLaren,1,10.0,False,1,Australian Grand Prix,False,UNKNOWN,False,11.263,12.478,15.583,18.131,0.0,0.0,101.528
0 days 00:10:21.274000,ALO,14,91.565,2.0,1.0,,,True,SOFT,1.0,True,McLaren,1,10.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,2.44,2.738,5.62,6.539,0.0,0.0,91.622
0 days 00:11:52.578000,ALO,14,91.304,3.0,1.0,,,True,SOFT,2.0,True,McLaren,1,10.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,2.179,2.445,5.359,6.235,0.018,0.02,91.418
0 days 00:13:23.129000,ALO,14,90.551,4.0,1.0,,,True,SOFT,3.0,True,McLaren,1,10.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.426,1.6,4.606,5.359,-0.301,-0.331,90.722
0 days 00:14:55.039000,ALO,14,91.91,5.0,1.0,,,False,SOFT,4.0,True,McLaren,2,10.0,True,1,Australian Grand Prix,True,ULTRASOFT,False,2.785,3.125,5.965,6.94,0.429,0.469,92.138
0 days 00:16:26.770000,ALO,14,91.731,6.0,1.0,,,False,SOFT,5.0,True,McLaren,2,10.0,True,1,Australian Grand Prix,True,ULTRASOFT,False,2.606,2.924,5.786,6.732,0.175,0.191,92.015
0 days 00:17:57.937000,ALO,14,91.167,7.0,1.0,,,False,SOFT,6.0,True,McLaren,2,10.0,True,1,Australian Grand Prix,True,ULTRASOFT,False,2.042,2.291,5.222,6.076,0.19,0.209,91.508
0 days 00:19:28.863000,ALO,14,90.926,8.0,1.0,,,False,SOFT,7.0,True,McLaren,1,10.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.801,2.021,4.981,5.796,0.167,0.184,91.324
0 days 00:20:59.270000,ALO,14,90.407,9.0,1.0,,,True,SOFT,8.0,True,McLaren,1,10.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.282,1.438,4.462,5.192,-0.037,-0.041,90.862
0 days 00:22:30.255000,ALO,14,90.985,10.0,1.0,,,False,SOFT,9.0,True,McLaren,2,10.0,True,1,Australian Grand Prix,True,ULTRASOFT,False,1.86,2.087,5.04,5.864,0.004,0.004,91.497
0 days 00:24:01.127000,ALO,14,90.872,11.0,1.0,,,False,SOFT,10.0,True,McLaren,1,10.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.747,1.96,4.927,5.733,0.48,0.531,91.441
0 days 00:25:31.619000,ALO,14,90.492,12.0,1.0,,,False,SOFT,11.0,True,McLaren,1,10.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.367,1.534,4.547,5.291,0.254,0.281,91.118
0 days 00:27:01.790000,ALO,14,90.171,13.0,1.0,,,True,SOFT,12.0,True,McLaren,1,10.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.046,1.174,4.226,4.917,0.051,0.057,90.854
0 days 00:28:31.859000,ALO,14,90.069,14.0,1.0,,,True,SOFT,13.0,True,McLaren,1,10.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,0.944,1.059,4.124,4.798,-0.049,-0.054,90.809
0 days 00:30:02.360000,ALO,14,90.501,15.0,1.0,,,False,SOFT,14.0,True,McLaren,1,10.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.376,1.544,4.556,5.301,0.011,0.012,91.298
0 days 00:31:32.345000,ALO,14,89.985,16.0,1.0,,,True,SOFT,15.0,True,McLaren,1,10.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,0.86,0.965,4.04,4.701,-0.041,-0.046,90.838
0 days 00:33:02.611000,ALO,14,90.266,17.0,1.0,,,False,SOFT,16.0,True,McLaren,1,10.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.141,1.28,4.321,5.028,0.0,0.0,91.176
0 days 00:34:32.793000,ALO,14,90.182,18.0,1.0,,,False,SOFT,17.0,True,McLaren,1,10.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,1.057,1.186,4.237,4.93,0.045,0.05,91.149
0 days 00:36:02.390000,ALO,14,89.597,19.0,1.0,,,True,SOFT,18.0,True,McLaren,1,10.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,0.472,0.53,3.652,4.249,-0.677,-0.75,90.621
0 days 00:37:32.007000,ALO,14,89.617,20.0,1.0,,,False,SOFT,19.0,True,McLaren,1,10.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,0.492,0.552,3.672,4.272,-0.309,-0.344,90.698
0 days 00:39:01.872000,ALO,14,89.865,21.0,1.0,,,False,SOFT,20.0,True,McLaren,1,9.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,0.74,0.83,3.92,4.561,0.032,0.036,91.003
0 days 00:40:31.498000,ALO,14,89.626,22.0,1.0,,,False,SOFT,21.0,True,McLaren,1,7.0,True,1,Australian Grand Prix,True,ULTRASOFT,True,0.501,0.562,3.681,4.283,-0.44,-0.489,90.821
0 days 00:42:00.301000,ALO,14,88.803,23.0,1.0,,,True,SOFT,22.0,True,McLaren,2,7.0,True,1,Australian Grand Prix,True,ULTRASOFT,False,-0.322,-0.361,2.858,3.325,-0.525,-0.588,90.055
0 days 00:43:29.478000,ALO,14,89.177,24.0,1.0,,,False,SOFT,23.0,True,McLaren,2,5.0,True,1,Australian Grand Prix,True,ULTRASOFT,False,0.052,0.058,3.232,3.761,-0.062,-0.069,90.486
0 days 00:44:58.615000,ALO,14,89.137,25.0,1.0,,,False,SOFT,24.0,True,McLaren,2,5.0,True,1,Australian Grand Prix,True,ULTRASOFT,False,0.012,0.013,3.192,3.714,-3.643,-3.926,90.503
0 days 00:47:19.145000,ALO,14,140.53,26.0,1.0,,0 days 00:46:59.732000,False,SOFT,25.0,True,McLaren,26,5.0,False,1,Australian Grand Prix,True,ULTRASOFT,False,51.405,57.677,54.585,63.512,17.208,13.954,141.952
0 days 00:49:29.302000,ALO,14,130.157,27.0,2.0,0 days 00:47:21.957000,,False,HARD,1.0,True,McLaren,64,6.0,False,1,Australian Grand Prix,True,SOFT,False,41.032,46.039,44.212,51.442,5.643,4.532,131.636
0 days 00:51:32.311000,ALO,14,123.009,28.0,2.0,,,False,HARD,2.0,True,McLaren,4,6.0,False,1,Australian Grand Prix,True,SOFT,False,33.884,38.019,37.064,43.125,-0.249,-0.202,124.545
0 days 00:53:21.620000,ALO,14,109.309,29.0,2.0,,,False,HARD,3.0,True,McLaren,4,6.0,False,1,Australian Grand Prix,True,SOFT,False,20.184,22.647,23.364,27.185,2.935,2.759,110.902
0 days 00:55:19.879000,ALO,14,118.259,30.0,2.0,,,False,HARD,4.0,True,McLaren,4,6.0,False,1,Australian Grand Prix,True,SOFT,False,29.134,32.689,32.314,37.598,1.107,0.945,119.909
0 days 00:57:31.884000,ALO,14,132.005,31.0,2.0,,,False,HARD,5.0,True,McLaren,4,5.0,False,1,Australian Grand Prix,True,SOFT,False,42.88,48.112,46.06,53.592,1.88,1.445,133.712
0 days 00:59:02.072000,ALO,14,90.188,32.0,2.0,,,False,HARD,6.0,True,McLaren,1,5.0,False,1,Australian Grand Prix,True,SOFT,False,1.063,1.193,4.243,4.937,-0.825,-0.906,91.952
0 days 01:00:31.115000,ALO,14,89.043,33.0,2.0,,,False,HARD,7.0,True,McLaren,1,5.0,True,1,Australian Grand Prix,True,SOFT,True,-0.082,-0.092,3.098,3.605,-0.532,-0.594,90.864
0 days 01:02:00.320000,ALO,14,89.205,34.0,2.0,,,False,HARD,8.0,True,McLaren,1,5.0,True,1,Australian Grand Prix,True,SOFT,True,0.08,0.09,3.26,3.793,-0.042,-0.047,91.083
0 days 01:03:28.947000,ALO,14,88.627,35.0,2.0,,,True,HARD,9.0,True,McLaren,1,5.0,True,1,Australian Grand Prix,True,SOFT,True,-0.498,-0.559,2.682,3.121,-0.005,-0.006,90.561
0 days 01:04:57.327000,ALO,14,88.38,36.0,2.0,,,True,HARD,10.0,True,McLaren,1,5.0,True,1,Australian Grand Prix,True,SOFT,True,-0.745,-0.836,2.435,2.833,-0.152,-0.172,90.371
0 days 01:06:25.778000,ALO,14,88.451,37.0,2.0,,,False,HARD,11.0,True,McLaren,1,5.0,True,1,Australian Grand Prix,True,SOFT,True,-0.674,-0.756,2.506,2.916,-0.309,-0.348,90.499
0 days 01:07:54.182000,ALO,14,88.404,38.0,2.0,,,False,HARD,12.0,True,McLaren,1,5.0,True,1,Australian Grand Prix,True,SOFT,True,-0.721,-0.809,2.459,2.861,0.0,0.0,90.509
0 days 01:09:22.344000,ALO,14,88.162,39.0,2.0,,,True,HARD,13.0,True,McLaren,1,5.0,True,1,Australian Grand Prix,True,SOFT,True,-0.963,-1.081,2.217,2.58,-0.126,-0.143,90.324
0 days 01:10:50.623000,ALO,14,88.279,40.0,2.0,,,False,HARD,14.0,True,McLaren,1,5.0,True,1,Australian Grand Prix,True,SOFT,True,-0.846,-0.949,2.334,2.716,-0.224,-0.253,90.498
0 days 01:12:18.703000,ALO,14,88.08,41.0,2.0,,,True,HARD,15.0,True,McLaren,1,5.0,True,1,Australian Grand Prix,True,SOFT,True,-1.045,-1.173,2.135,2.484,0.032,0.036,90.356
0 days 01:13:46.639000,ALO,14,87.936,42.0,2.0,,,True,HARD,16.0,True,McLaren,1,5.0,True,1,Australian Grand Prix,True,SOFT,True,-1.189,-1.334,1.991,2.317,0.0,0.0,90.269
0 days 01:15:14.659000,ALO,14,88.02,43.0,2.0,,,False,HARD,17.0,True,McLaren,1,5.0,True,1,Australian Grand Prix,True,SOFT,True,-1.105,-1.24,2.075,2.414,-0.027,-0.031,90.41
0 days 01:16:42.755000,ALO,14,88.096,44.0,2.0,,,False,HARD,18.0,True,McLaren,1,5.0,True,1,Australian Grand Prix,True,SOFT,True,-1.029,-1.155,2.151,2.503,0.0,0.0,90.543
0 days 01:18:10.929000,ALO,14,88.174,45.0,2.0,,,False,HARD,19.0,True,McLaren,1,5.0,True,1,Australian Grand Prix,True,SOFT,True,-0.951,-1.067,2.229,2.594,-0.046,-0.052,90.677
0 days 01:19:39.135000,ALO,14,88.206,46.0,2.0,,,False,HARD,20.0,True,McLaren,1,5.0,True,1,Australian Grand Prix,True,SOFT,True,-0.919,-1.031,2.261,2.631,0.0,0.0,90.766
0 days 01:21:07.129000,ALO,14,87.994,47.0,2.0,,,False,HARD,21.0,True,McLaren,1,5.0,True,1,Australian Grand Prix,True,SOFT,True,-1.131,-1.269,2.049,2.384,-0.012,-0.014,90.611
0 days 01:22:35.554000,ALO,14,88.425,48.0,2.0,,,False,HARD,22.0,True,McLaren,1,5.0,True,1,Australian Grand Prix,True,SOFT,True,-0.7,-0.785,2.48,2.886,0.074,0.084,91.099
0 days 01:24:03.474000,ALO,14,87.92,49.0,2.0,,,True,HARD,23.0,True,McLaren,1,5.0,True,1,Australian Grand Prix,True,SOFT,True,-1.205,-1.352,1.975,2.298,-0.125,-0.142,90.651
0 days 01:25:31.151000,ALO,14,87.677,50.0,2.0,,,True,HARD,24.0,True,McLaren,1,5.0,True,1,Australian Grand Prix,True,SOFT,True,-1.448,-1.625,1.732,2.015,-0.302,-0.343,90.465
0 days 01:26:58.502000,ALO,14,87.351,51.0,2.0,,,True,HARD,25.0,True,McLaren,1,5.0,True,1,Australian Grand Prix,True,SOFT,True,-1.774,-1.99,1.406,1.636,-0.255,-0.291,90.196
