Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,IsAccurate,RoundNumber,EventName,IsSlick,CompoundName,IsValid,DeltaToRep,PctFromRep,DeltaToFastest,PctFromFastest,DeltaToLapRep,PctFromLapRep
0 days 00:35:17.993000,GAS,10,105.008,1.0,1.0,0 days 00:00:07.056000,,False,MEDIUM,1.0,True,Red Bull Racing,2,17.0,False,1,Australian Grand Prix,True,C3,False,15.728,17.616,19.428,22.702,3.57,3.519
0 days 00:36:49.578000,GAS,10,91.585,2.0,1.0,,,True,MEDIUM,2.0,True,Red Bull Racing,1,16.0,True,1,Australian Grand Prix,True,C3,True,2.305,2.582,6.005,7.017,0.085,0.093
0 days 00:38:20.984000,GAS,10,91.406,3.0,1.0,,,True,MEDIUM,3.0,True,Red Bull Racing,1,16.0,True,1,Australian Grand Prix,True,C3,True,2.126,2.381,5.826,6.808,0.206,0.226
0 days 00:39:53.345000,GAS,10,92.361,4.0,1.0,,,False,MEDIUM,4.0,True,Red Bull Racing,1,16.0,True,1,Australian Grand Prix,True,C3,True,3.081,3.451,6.781,7.924,1.413,1.554
0 days 00:41:24.516000,GAS,10,91.171,5.0,1.0,,,True,MEDIUM,5.0,True,Red Bull Racing,1,16.0,True,1,Australian Grand Prix,True,C3,True,1.891,2.118,5.591,6.533,0.347,0.382
0 days 00:42:55.536000,GAS,10,91.02,6.0,1.0,,,True,MEDIUM,6.0,True,Red Bull Racing,1,16.0,True,1,Australian Grand Prix,True,C3,True,1.74,1.949,5.44,6.357,0.069,0.076
0 days 00:44:26.701000,GAS,10,91.165,7.0,1.0,,,False,MEDIUM,7.0,True,Red Bull Racing,1,16.0,True,1,Australian Grand Prix,True,C3,True,1.885,2.111,5.585,6.526,0.264,0.29
0 days 00:45:58.135000,GAS,10,91.434,8.0,1.0,,,False,MEDIUM,8.0,True,Red Bull Racing,1,16.0,True,1,Australian Grand Prix,True,C3,True,2.154,2.413,5.854,6.84,0.672,0.74
0 days 00:47:29.296000,GAS,10,91.161,9.0,1.0,,,False,MEDIUM,9.0,True,Red Bull Racing,1,16.0,True,1,Australian Grand Prix,True,C3,True,1.881,2.107,5.581,6.521,0.191,0.21
0 days 00:49:00.745000,GAS,10,91.449,10.0,1.0,,,False,MEDIUM,10.0,True,Red Bull Racing,1,15.0,True,1,Australian Grand Prix,True,C3,True,2.169,2.429,5.869,6.858,0.603,0.664
0 days 00:50:30.874000,GAS,10,90.129,11.0,1.0,,,True,MEDIUM,11.0,True,Red Bull Racing,1,15.0,True,1,Australian Grand Prix,True,C3,True,0.849,0.951,4.549,5.315,-0.524,-0.578
0 days 00:52:01.371000,GAS,10,90.497,12.0,1.0,,,False,MEDIUM,12.0,True,Red Bull Racing,1,14.0,True,1,Australian Grand Prix,True,C3,True,1.217,1.363,4.917,5.746,-0.356,-0.392
0 days 00:53:32.514000,GAS,10,91.143,13.0,1.0,,,False,MEDIUM,13.0,True,Red Bull Racing,1,12.0,True,1,Australian Grand Prix,True,C3,True,1.863,2.087,5.563,6.5,0.361,0.398
0 days 00:55:02.817000,GAS,10,90.303,14.0,1.0,,,False,MEDIUM,14.0,True,Red Bull Racing,1,10.0,True,1,Australian Grand Prix,True,C3,True,1.023,1.146,4.723,5.519,-0.252,-0.278
0 days 00:56:32.724000,GAS,10,89.907,15.0,1.0,,,True,MEDIUM,15.0,True,Red Bull Racing,1,8.0,True,1,Australian Grand Prix,True,C3,True,0.627,0.702,4.327,5.056,-0.76,-0.838
0 days 00:58:02.293000,GAS,10,89.569,16.0,1.0,,,True,MEDIUM,16.0,True,Red Bull Racing,1,8.0,True,1,Australian Grand Prix,True,C3,True,0.289,0.324,3.989,4.661,-0.142,-0.158
0 days 00:59:32.123000,GAS,10,89.83,17.0,1.0,,,False,MEDIUM,17.0,True,Red Bull Racing,1,8.0,True,1,Australian Grand Prix,True,C3,True,0.55,0.616,4.25,4.966,0.114,0.127
0 days 01:01:02.159000,GAS,10,90.036,18.0,1.0,,,False,MEDIUM,18.0,True,Red Bull Racing,1,8.0,True,1,Australian Grand Prix,True,C3,True,0.756,0.847,4.456,5.207,0.235,0.262
0 days 01:02:31.409000,GAS,10,89.25,19.0,1.0,,,True,MEDIUM,19.0,True,Red Bull Racing,1,8.0,True,1,Australian Grand Prix,True,C3,True,-0.03,-0.034,3.67,4.288,-0.469,-0.523
0 days 01:04:00.883000,GAS,10,89.474,20.0,1.0,,,False,MEDIUM,20.0,True,Red Bull Racing,1,8.0,True,1,Australian Grand Prix,True,C3,True,0.194,0.217,3.894,4.55,-0.065,-0.073
0 days 01:05:30.038000,GAS,10,89.155,21.0,1.0,,,True,MEDIUM,21.0,True,Red Bull Racing,1,8.0,True,1,Australian Grand Prix,True,C3,True,-0.125,-0.14,3.575,4.177,-0.676,-0.753
0 days 01:06:59.713000,GAS,10,89.675,22.0,1.0,,,False,MEDIUM,22.0,True,Red Bull Racing,1,8.0,True,1,Australian Grand Prix,True,C3,True,0.395,0.442,4.095,4.785,0.0,0.0
0 days 01:08:29.358000,GAS,10,89.645,23.0,1.0,,,False,MEDIUM,23.0,True,Red Bull Racing,1,8.0,True,1,Australian Grand Prix,True,C3,True,0.365,0.409,4.065,4.75,0.0,0.0
0 days 01:09:58.712000,GAS,10,89.354,24.0,1.0,,,False,MEDIUM,24.0,True,Red Bull Racing,1,8.0,True,1,Australian Grand Prix,True,C3,True,0.074,0.083,3.774,4.41,-0.397,-0.442
0 days 01:11:27.984000,GAS,10,89.272,25.0,1.0,,,False,MEDIUM,25.0,True,Red Bull Racing,1,8.0,True,1,Australian Grand Prix,True,C3,True,-0.008,-0.009,3.692,4.314,-0.329,-0.367
0 days 01:12:56.969000,GAS,10,88.985,26.0,1.0,,,True,MEDIUM,26.0,True,Red Bull Racing,1,7.0,True,1,Australian Grand Prix,True,C3,True,-0.295,-0.33,3.405,3.979,-0.743,-0.828
0 days 01:14:25.381000,GAS,10,88.412,27.0,1.0,,,True,MEDIUM,27.0,True,Red Bull Racing,1,6.0,True,1,Australian Grand Prix,True,C3,True,-0.868,-0.972,2.832,3.309,-0.725,-0.813
0 days 01:15:53.832000,GAS,10,88.451,28.0,1.0,,,False,MEDIUM,28.0,True,Red Bull Racing,1,6.0,True,1,Australian Grand Prix,True,C3,True,-0.829,-0.929,2.871,3.355,-0.721,-0.809
0 days 01:17:22.545000,GAS,10,88.713,29.0,1.0,,,False,MEDIUM,29.0,True,Red Bull Racing,1,6.0,True,1,Australian Grand Prix,True,C3,True,-0.567,-0.635,3.133,3.661,-0.173,-0.195
0 days 01:18:51.172000,GAS,10,88.627,30.0,1.0,,,False,MEDIUM,30.0,True,Red Bull Racing,1,6.0,True,1,Australian Grand Prix,True,C3,True,-0.653,-0.731,3.047,3.56,-0.403,-0.453
0 days 01:20:20.138000,GAS,10,88.966,31.0,1.0,,,False,MEDIUM,31.0,True,Red Bull Racing,2,6.0,True,1,Australian Grand Prix,True,C3,False,-0.314,-0.352,3.386,3.957,0.0,0.0
0 days 01:21:48.963000,GAS,10,88.825,32.0,1.0,,,False,MEDIUM,32.0,True,Red Bull Racing,1,6.0,True,1,Australian Grand Prix,True,C3,True,-0.455,-0.51,3.245,3.792,-0.035,-0.039
0 days 01:23:18.170000,GAS,10,89.207,33.0,1.0,,,False,MEDIUM,33.0,True,Red Bull Racing,1,6.0,True,1,Australian Grand Prix,True,C3,True,-0.073,-0.082,3.627,4.238,0.271,0.305
0 days 01:24:47.144000,GAS,10,88.974,34.0,1.0,,,False,MEDIUM,34.0,True,Red Bull Racing,1,6.0,True,1,Australian Grand Prix,True,C3,True,-0.306,-0.343,3.394,3.966,0.0,0.0
0 days 01:26:16.734000,GAS,10,89.59,35.0,1.0,,,False,MEDIUM,35.0,True,Red Bull Racing,1,6.0,True,1,Australian Grand Prix,True,C3,True,0.31,0.347,4.01,4.686,0.549,0.617
0 days 01:27:46.395000,GAS,10,89.661,36.0,1.0,,,False,MEDIUM,36.0,True,Red Bull Racing,1,6.0,True,1,Australian Grand Prix,True,C3,True,0.381,0.427,4.081,4.769,0.795,0.895
0 days 01:29:33.570000,GAS,10,107.175,37.0,1.0,,0 days 01:29:16.003000,False,MEDIUM,37.0,True,Red Bull Racing,1,10.0,False,1,Australian Grand Prix,True,C3,False,17.895,20.044,21.595,25.234,17.982,20.161
0 days 01:31:07.721000,GAS,10,94.151,38.0,2.0,0 days 01:29:36.336000,,False,SOFT,1.0,True,Red Bull Racing,1,11.0,False,1,Australian Grand Prix,True,C4,False,4.871,5.456,8.571,10.015,5.235,5.888
0 days 01:32:34.950000,GAS,10,87.229,39.0,2.0,,,True,SOFT,2.0,True,Red Bull Racing,1,11.0,True,1,Australian Grand Prix,True,C4,True,-2.051,-2.297,1.649,1.927,-1.326,-1.497
0 days 01:34:02.516000,GAS,10,87.566,40.0,2.0,,,False,SOFT,3.0,True,Red Bull Racing,1,11.0,True,1,Australian Grand Prix,True,C4,True,-1.714,-1.92,1.986,2.321,-1.165,-1.313
0 days 01:35:30.431000,GAS,10,87.915,41.0,2.0,,,False,SOFT,4.0,True,Red Bull Racing,1,11.0,True,1,Australian Grand Prix,True,C4,True,-1.365,-1.529,2.335,2.728,-0.57,-0.644
0 days 01:36:59.836000,GAS,10,89.405,42.0,2.0,,,False,SOFT,5.0,True,Red Bull Racing,1,11.0,True,1,Australian Grand Prix,True,C4,True,0.125,0.14,3.825,4.47,0.914,1.033
0 days 01:38:28.055000,GAS,10,88.219,43.0,2.0,,,False,SOFT,6.0,True,Red Bull Racing,1,11.0,True,1,Australian Grand Prix,True,C4,True,-1.061,-1.188,2.639,3.084,-0.223,-0.252
0 days 01:39:55.709000,GAS,10,87.654,44.0,2.0,,,False,SOFT,7.0,True,Red Bull Racing,1,11.0,True,1,Australian Grand Prix,True,C4,True,-1.626,-1.821,2.074,2.423,-0.923,-1.042
0 days 01:41:23.537000,GAS,10,87.828,45.0,2.0,,,False,SOFT,8.0,True,Red Bull Racing,1,11.0,True,1,Australian Grand Prix,True,C4,True,-1.452,-1.626,2.248,2.627,-0.632,-0.714
0 days 01:42:51.398000,GAS,10,87.861,46.0,2.0,,,False,SOFT,9.0,True,Red Bull Racing,1,11.0,True,1,Australian Grand Prix,True,C4,True,-1.419,-1.589,2.281,2.665,-0.868,-0.978
0 days 01:44:19.629000,GAS,10,88.231,47.0,2.0,,,False,SOFT,10.0,True,Red Bull Racing,1,11.0,True,1,Australian Grand Prix,True,C4,True,-1.049,-1.175,2.651,3.098,-0.27,-0.305
0 days 01:45:48.241000,GAS,10,88.612,48.0,2.0,,,False,SOFT,11.0,True,Red Bull Racing,1,11.0,True,1,Australian Grand Prix,True,C4,True,-0.668,-0.748,3.032,3.543,-0.016,-0.018
0 days 01:47:16.692000,GAS,10,88.451,49.0,2.0,,,False,SOFT,12.0,True,Red Bull Racing,1,11.0,True,1,Australian Grand Prix,True,C4,True,-0.829,-0.929,2.871,3.355,-0.334,-0.376
0 days 01:48:48.047000,GAS,10,91.355,50.0,2.0,,,False,SOFT,13.0,True,Red Bull Racing,1,11.0,True,1,Australian Grand Prix,True,C4,True,2.075,2.324,5.775,6.748,2.378,2.673
0 days 01:50:17.004000,GAS,10,88.957,51.0,2.0,,,False,SOFT,14.0,True,Red Bull Racing,1,11.0,True,1,Australian Grand Prix,True,C4,True,-0.323,-0.362,3.377,3.946,0.0,0.0
0 days 01:51:45.749000,GAS,10,88.745,52.0,2.0,,,False,SOFT,15.0,True,Red Bull Racing,1,11.0,True,1,Australian Grand Prix,True,C4,True,-0.535,-0.599,3.165,3.698,0.0,0.0
0 days 01:53:13.973000,GAS,10,88.224,53.0,2.0,,,False,SOFT,16.0,True,Red Bull Racing,1,11.0,True,1,Australian Grand Prix,True,C4,True,-1.056,-1.183,2.644,3.09,-0.782,-0.879
0 days 01:54:41.954000,GAS,10,87.981,54.0,2.0,,,False,SOFT,17.0,True,Red Bull Racing,1,11.0,True,1,Australian Grand Prix,True,C4,True,-1.299,-1.455,2.401,2.806,-1.303,-1.459
0 days 01:56:10.498000,GAS,10,88.544,55.0,2.0,,,False,SOFT,18.0,True,Red Bull Racing,1,11.0,True,1,Australian Grand Prix,True,C4,True,-0.736,-0.824,2.964,3.463,-0.615,-0.69
0 days 01:57:39.606000,GAS,10,89.108,56.0,2.0,,,False,SOFT,19.0,True,Red Bull Racing,1,11.0,True,1,Australian Grand Prix,True,C4,True,-0.172,-0.193,3.528,4.122,0.052,0.058
0 days 01:59:08.480000,GAS,10,88.874,57.0,2.0,,,False,SOFT,20.0,True,Red Bull Racing,1,11.0,True,1,Australian Grand Prix,True,C4,True,-0.406,-0.455,3.294,3.849,-0.125,-0.14
0 days 00:35:15.281000,PER,11,102.296,1.0,1.0,0 days 00:00:07.056000,,False,SOFT,4.0,False,Racing Point,2,12.0,False,1,Australian Grand Prix,True,C4,False,13.016,14.579,16.716,19.533,0.858,0.846
0 days 00:36:47.251000,PER,11,91.97,2.0,1.0,,,True,SOFT,5.0,False,Racing Point,1,12.0,True,1,Australian Grand Prix,True,C4,True,2.69,3.013,6.39,7.467,0.47,0.514
0 days 00:38:18.607000,PER,11,91.356,3.0,1.0,,,True,SOFT,6.0,False,Racing Point,1,12.0,True,1,Australian Grand Prix,True,C4,True,2.076,2.325,5.776,6.749,0.156,0.171
0 days 00:39:50.350000,PER,11,91.743,4.0,1.0,,,False,SOFT,7.0,False,Racing Point,1,12.0,True,1,Australian Grand Prix,True,C4,True,2.463,2.759,6.163,7.201,0.795,0.874
0 days 00:41:21.750000,PER,11,91.4,5.0,1.0,,,False,SOFT,8.0,False,Racing Point,1,12.0,True,1,Australian Grand Prix,True,C4,True,2.12,2.375,5.82,6.801,0.576,0.634
0 days 00:42:52.925000,PER,11,91.175,6.0,1.0,,,True,SOFT,9.0,False,Racing Point,1,12.0,True,1,Australian Grand Prix,True,C4,True,1.895,2.123,5.595,6.538,0.224,0.246
0 days 00:44:24.068000,PER,11,91.143,7.0,1.0,,,True,SOFT,10.0,False,Racing Point,1,12.0,True,1,Australian Grand Prix,True,C4,True,1.863,2.087,5.563,6.5,0.242,0.266
0 days 00:45:55.143000,PER,11,91.075,8.0,1.0,,,True,SOFT,11.0,False,Racing Point,1,12.0,True,1,Australian Grand Prix,True,C4,True,1.795,2.011,5.495,6.421,0.313,0.345
0 days 00:47:26.201000,PER,11,91.058,9.0,1.0,,,True,SOFT,12.0,False,Racing Point,1,12.0,True,1,Australian Grand Prix,True,C4,True,1.778,1.991,5.478,6.401,0.088,0.097
0 days 00:48:57.146000,PER,11,90.945,10.0,1.0,,,True,SOFT,13.0,False,Racing Point,1,12.0,True,1,Australian Grand Prix,True,C4,True,1.665,1.865,5.365,6.269,0.099,0.109
0 days 00:50:27.996000,PER,11,90.85,11.0,1.0,,,True,SOFT,14.0,False,Racing Point,1,12.0,True,1,Australian Grand Prix,True,C4,True,1.57,1.759,5.27,6.158,0.197,0.217
0 days 00:51:59.099000,PER,11,91.103,12.0,1.0,,,False,SOFT,15.0,False,Racing Point,1,11.0,True,1,Australian Grand Prix,True,C4,True,1.823,2.042,5.523,6.454,0.25,0.275
0 days 00:53:49.162000,PER,11,110.063,13.0,1.0,,0 days 00:53:31.147000,False,SOFT,16.0,False,Racing Point,1,16.0,False,1,Australian Grand Prix,True,C4,False,20.783,23.278,24.483,28.608,19.281,21.239
0 days 00:55:24.101000,PER,11,94.939,14.0,2.0,0 days 00:53:51.873000,,False,HARD,1.0,True,Racing Point,1,17.0,False,1,Australian Grand Prix,True,C2,False,5.659,6.338,9.359,10.936,4.384,4.841
0 days 00:56:54.017000,PER,11,89.916,15.0,2.0,,,True,HARD,2.0,True,Racing Point,1,16.0,True,1,Australian Grand Prix,True,C2,True,0.636,0.712,4.336,5.067,-0.751,-0.828
0 days 00:58:23.692000,PER,11,89.675,16.0,2.0,,,True,HARD,3.0,True,Racing Point,1,16.0,True,1,Australian Grand Prix,True,C2,True,0.395,0.442,4.095,4.785,-0.036,-0.04
0 days 00:59:53.907000,PER,11,90.215,17.0,2.0,,,False,HARD,4.0,True,Racing Point,1,16.0,True,1,Australian Grand Prix,True,C2,True,0.935,1.047,4.635,5.416,0.499,0.556
0 days 01:01:23.708000,PER,11,89.801,18.0,2.0,,,False,HARD,5.0,True,Racing Point,1,16.0,True,1,Australian Grand Prix,True,C2,True,0.521,0.584,4.221,4.932,0.0,0.0
0 days 01:02:53.643000,PER,11,89.935,19.0,2.0,,,False,HARD,6.0,True,Racing Point,1,16.0,True,1,Australian Grand Prix,True,C2,True,0.655,0.734,4.355,5.089,0.216,0.241
0 days 01:04:23.663000,PER,11,90.02,20.0,2.0,,,False,HARD,7.0,True,Racing Point,1,16.0,True,1,Australian Grand Prix,True,C2,True,0.74,0.829,4.44,5.188,0.481,0.537
0 days 01:05:53.144000,PER,11,89.481,21.0,2.0,,,True,HARD,8.0,True,Racing Point,1,16.0,True,1,Australian Grand Prix,True,C2,True,0.201,0.225,3.901,4.558,-0.35,-0.39
0 days 01:07:23.698000,PER,11,90.554,22.0,2.0,,,False,HARD,9.0,True,Racing Point,1,16.0,True,1,Australian Grand Prix,True,C2,True,1.274,1.427,4.974,5.812,0.879,0.98
0 days 01:08:54.457000,PER,11,90.759,23.0,2.0,,,False,HARD,10.0,True,Racing Point,1,16.0,True,1,Australian Grand Prix,True,C2,True,1.479,1.657,5.179,6.052,1.114,1.243
0 days 01:10:24.821000,PER,11,90.364,24.0,2.0,,,False,HARD,11.0,True,Racing Point,1,16.0,True,1,Australian Grand Prix,True,C2,True,1.084,1.214,4.784,5.59,0.613,0.683
0 days 01:11:55.517000,PER,11,90.696,25.0,2.0,,,False,HARD,12.0,True,Racing Point,1,16.0,True,1,Australian Grand Prix,True,C2,True,1.416,1.586,5.116,5.978,1.095,1.222
0 days 01:13:27.366000,PER,11,91.849,26.0,2.0,,,False,HARD,13.0,True,Racing Point,1,15.0,True,1,Australian Grand Prix,True,C2,True,2.569,2.877,6.269,7.325,2.121,2.364
0 days 01:14:57.057000,PER,11,89.691,27.0,2.0,,,False,HARD,14.0,True,Racing Point,1,14.0,True,1,Australian Grand Prix,True,C2,True,0.411,0.46,4.111,4.804,0.554,0.622
0 days 01:16:26.422000,PER,11,89.365,28.0,2.0,,,True,HARD,15.0,True,Racing Point,1,14.0,True,1,Australian Grand Prix,True,C2,True,0.085,0.095,3.785,4.423,0.193,0.216
0 days 01:17:56.257000,PER,11,89.835,29.0,2.0,,,False,HARD,16.0,True,Racing Point,1,14.0,True,1,Australian Grand Prix,True,C2,True,0.555,0.622,4.255,4.972,0.949,1.068
0 days 01:19:25.866000,PER,11,89.609,30.0,2.0,,,False,HARD,17.0,True,Racing Point,2,13.0,True,1,Australian Grand Prix,True,C2,False,0.329,0.369,4.029,4.708,0.579,0.65
0 days 01:20:55.552000,PER,11,89.686,31.0,2.0,,,False,HARD,18.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,0.406,0.455,4.106,4.798,0.72,0.809
0 days 01:22:24.589000,PER,11,89.037,32.0,2.0,,,True,HARD,19.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,-0.243,-0.272,3.457,4.039,0.177,0.199
0 days 01:23:53.751000,PER,11,89.162,33.0,2.0,,,False,HARD,20.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,-0.118,-0.132,3.582,4.186,0.226,0.254
0 days 01:25:22.767000,PER,11,89.016,34.0,2.0,,,True,HARD,21.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,-0.264,-0.296,3.436,4.015,0.042,0.047
0 days 01:26:52.148000,PER,11,89.381,35.0,2.0,,,False,HARD,22.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,0.101,0.113,3.801,4.441,0.34,0.382
0 days 01:28:20.956000,PER,11,88.808,36.0,2.0,,,True,HARD,23.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,-0.472,-0.529,3.228,3.772,-0.058,-0.065
0 days 01:29:50.220000,PER,11,89.264,37.0,2.0,,,False,HARD,24.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,-0.016,-0.018,3.684,4.305,0.071,0.08
0 days 01:31:21.635000,PER,11,91.415,38.0,2.0,,,False,HARD,25.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,2.135,2.391,5.835,6.818,2.499,2.811
0 days 01:32:50.811000,PER,11,89.176,39.0,2.0,,,False,HARD,26.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,-0.104,-0.116,3.596,4.202,0.621,0.701
0 days 01:34:19.543000,PER,11,88.732,40.0,2.0,,,True,HARD,27.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,-0.548,-0.614,3.152,3.683,0.001,0.001
0 days 01:35:48.028000,PER,11,88.485,41.0,2.0,,,True,HARD,28.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,-0.795,-0.89,2.905,3.394,0.0,0.0
0 days 01:37:16.716000,PER,11,88.688,42.0,2.0,,,False,HARD,29.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,-0.592,-0.663,3.108,3.632,0.197,0.223
0 days 01:38:45.380000,PER,11,88.664,43.0,2.0,,,False,HARD,30.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,-0.616,-0.69,3.084,3.604,0.222,0.251
0 days 01:40:14.319000,PER,11,88.939,44.0,2.0,,,False,HARD,31.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,-0.341,-0.382,3.359,3.925,0.362,0.409
0 days 01:41:43.057000,PER,11,88.738,45.0,2.0,,,False,HARD,32.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,-0.542,-0.607,3.158,3.69,0.278,0.314
0 days 01:43:11.891000,PER,11,88.834,46.0,2.0,,,False,HARD,33.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,-0.446,-0.5,3.254,3.802,0.105,0.118
0 days 01:44:41.672000,PER,11,89.781,47.0,2.0,,,False,HARD,34.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,0.501,0.561,4.201,4.909,1.28,1.446
0 days 01:46:10.600000,PER,11,88.928,48.0,2.0,,,False,HARD,35.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,-0.352,-0.394,3.348,3.912,0.3,0.338
0 days 01:47:39.846000,PER,11,89.246,49.0,2.0,,,False,HARD,36.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,-0.034,-0.038,3.666,4.284,0.461,0.519
0 days 01:49:10.037000,PER,11,90.191,50.0,2.0,,,False,HARD,37.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,0.911,1.02,4.611,5.388,1.214,1.364
0 days 01:50:42.199000,PER,11,92.162,51.0,2.0,,,False,HARD,38.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,2.882,3.228,6.582,7.691,3.205,3.603
0 days 01:52:14.179000,PER,11,91.98,52.0,2.0,,,False,HARD,39.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,2.7,3.024,6.4,7.478,3.235,3.645
0 days 01:53:45.145000,PER,11,90.966,53.0,2.0,,,False,HARD,40.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,1.686,1.888,5.386,6.294,1.96,2.202
0 days 01:55:16.095000,PER,11,90.95,54.0,2.0,,,False,HARD,41.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,1.67,1.871,5.37,6.275,1.666,1.866
0 days 01:56:46.892000,PER,11,90.797,55.0,2.0,,,False,HARD,42.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,1.517,1.699,5.217,6.096,1.638,1.837
0 days 01:58:17.713000,PER,11,90.821,56.0,2.0,,,False,HARD,43.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,1.541,1.726,5.241,6.124,1.765,1.982
0 days 01:59:48.774000,PER,11,91.061,57.0,2.0,,,False,HARD,44.0,True,Racing Point,1,13.0,True,1,Australian Grand Prix,True,C2,True,1.781,1.995,5.481,6.405,2.062,2.317
0 days 00:35:10.027000,LEC,16,97.042,1.0,1.0,0 days 00:00:07.056000,,False,SOFT,4.0,False,Ferrari,2,5.0,False,1,Australian Grand Prix,True,C4,False,7.762,8.694,11.462,13.393,-4.396,-4.334
0 days 00:36:40.663000,LEC,16,90.636,2.0,1.0,,,True,SOFT,5.0,False,Ferrari,1,5.0,True,1,Australian Grand Prix,True,C4,True,1.356,1.519,5.056,5.908,-0.864,-0.944
0 days 00:38:10.696000,LEC,16,90.033,3.0,1.0,,,True,SOFT,6.0,False,Ferrari,1,5.0,True,1,Australian Grand Prix,True,C4,True,0.753,0.843,4.453,5.203,-1.167,-1.28
0 days 00:39:40.083000,LEC,16,89.387,4.0,1.0,,,True,SOFT,7.0,False,Ferrari,1,5.0,True,1,Australian Grand Prix,True,C4,True,0.107,0.12,3.807,4.448,-1.561,-1.716
0 days 00:41:09.662000,LEC,16,89.579,5.0,1.0,,,False,SOFT,8.0,False,Ferrari,1,5.0,True,1,Australian Grand Prix,True,C4,True,0.299,0.335,3.999,4.673,-1.245,-1.371
0 days 00:42:39.786000,LEC,16,90.124,6.0,1.0,,,False,SOFT,9.0,False,Ferrari,1,5.0,True,1,Australian Grand Prix,True,C4,True,0.844,0.945,4.544,5.31,-0.827,-0.909
0 days 00:44:09.792000,LEC,16,90.006,7.0,1.0,,,False,SOFT,10.0,False,Ferrari,1,5.0,True,1,Australian Grand Prix,True,C4,True,0.726,0.813,4.426,5.172,-0.895,-0.985
0 days 00:45:39.500000,LEC,16,89.708,8.0,1.0,,,False,SOFT,11.0,False,Ferrari,1,5.0,True,1,Australian Grand Prix,True,C4,True,0.428,0.479,4.128,4.824,-1.054,-1.161
0 days 00:47:12.130000,LEC,16,92.63,9.0,1.0,,,False,SOFT,12.0,False,Ferrari,1,5.0,True,1,Australian Grand Prix,True,C4,True,3.35,3.752,7.05,8.238,1.66,1.825
0 days 00:48:42.062000,LEC,16,89.905,10.0,1.0,,,False,SOFT,13.0,False,Ferrari,1,5.0,False,1,Australian Grand Prix,True,C4,False,0.625,0.7,4.325,5.054,-0.941,-1.036
0 days 00:50:11.974000,LEC,16,89.912,11.0,1.0,,,False,SOFT,14.0,False,Ferrari,1,5.0,True,1,Australian Grand Prix,True,C4,True,0.632,0.708,4.332,5.062,-0.741,-0.817
0 days 00:51:41.802000,LEC,16,89.828,12.0,1.0,,,False,SOFT,15.0,False,Ferrari,1,5.0,True,1,Australian Grand Prix,True,C4,True,0.548,0.614,4.248,4.964,-1.025,-1.128
0 days 00:53:11.084000,LEC,16,89.282,13.0,1.0,,,True,SOFT,16.0,False,Ferrari,1,5.0,True,1,Australian Grand Prix,True,C4,True,0.002,0.002,3.702,4.326,-1.5,-1.652
0 days 00:54:40.474000,LEC,16,89.39,14.0,1.0,,,False,SOFT,17.0,False,Ferrari,1,4.0,True,1,Australian Grand Prix,True,C4,True,0.11,0.123,3.81,4.452,-1.165,-1.287
0 days 00:56:09.969000,LEC,16,89.495,15.0,1.0,,,False,SOFT,18.0,False,Ferrari,1,3.0,True,1,Australian Grand Prix,True,C4,True,0.215,0.241,3.915,4.575,-1.172,-1.293
0 days 00:57:39.068000,LEC,16,89.099,16.0,1.0,,,True,SOFT,19.0,False,Ferrari,1,3.0,True,1,Australian Grand Prix,True,C4,True,-0.181,-0.203,3.519,4.112,-0.612,-0.682
