Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,IsAccurate,RoundNumber,EventName,IsSlick,CompoundName,IsValid,DeltaToRep,PctFromRep,DeltaToFastest,PctFromFastest,DeltaToLapRep,PctFromLapRep
0 days 01:23:54.316000,VER,1,98.482,13.0,1.0,,,False,SOFT,16.0,False,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C3,True,0.167,0.17,4.486,4.773,-0.896,-0.902
0 days 01:25:35.611000,VER,1,101.295,14.0,1.0,,0 days 01:25:33.830000,False,SOFT,17.0,False,Red Bull Racing,1,1.0,False,1,Bahrain Grand Prix,True,C3,False,2.98,3.031,7.299,7.765,2.509,2.54
0 days 01:27:33.989000,VER,1,118.378,15.0,2.0,0 days 01:25:58.127000,,False,SOFT,1.0,False,Red Bull Racing,1,2.0,False,1,Bahrain Grand Prix,True,C3,False,20.063,20.407,24.382,25.939,19.509,19.732
0 days 01:29:11.790000,VER,1,97.801,16.0,2.0,,,True,SOFT,2.0,False,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,-0.514,-0.523,3.805,4.048,-1.014,-1.026
0 days 01:30:49.438000,VER,1,97.648,17.0,2.0,,,True,SOFT,3.0,False,Red Bull Racing,1,2.0,True,1,Bahrain Grand Prix,True,C3,True,-0.667,-0.678,3.652,3.885,-1.132,-1.146
0 days 01:32:27.052000,VER,1,97.614,18.0,2.0,,,True,SOFT,4.0,False,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C3,True,-0.701,-0.713,3.618,3.849,-1.259,-1.273
0 days 01:34:04.764000,VER,1,97.712,19.0,2.0,,,False,SOFT,5.0,False,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C3,True,-0.603,-0.613,3.716,3.953,-1.082,-1.095
0 days 01:35:42.552000,VER,1,97.788,20.0,2.0,,,False,SOFT,6.0,False,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C3,True,-0.527,-0.536,3.792,4.034,-1.021,-1.033
0 days 01:37:20.134000,VER,1,97.582,21.0,2.0,,,True,SOFT,7.0,False,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C3,True,-0.733,-0.746,3.586,3.815,-1.306,-1.321
0 days 01:38:57.785000,VER,1,97.651,22.0,2.0,,,False,SOFT,8.0,False,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C3,True,-0.664,-0.675,3.655,3.888,-1.262,-1.276
0 days 01:40:35.337000,VER,1,97.552,23.0,2.0,,,True,SOFT,9.0,False,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C3,True,-0.763,-0.776,3.556,3.783,-1.475,-1.489
0 days 01:42:12.724000,VER,1,97.387,24.0,2.0,,,True,SOFT,10.0,False,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C3,True,-0.928,-0.944,3.391,3.608,-1.56,-1.577
0 days 01:43:50.096000,VER,1,97.372,25.0,2.0,,,True,SOFT,11.0,False,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C3,True,-0.943,-0.959,3.376,3.592,-1.446,-1.463
0 days 01:45:27.778000,VER,1,97.682,26.0,2.0,,,False,SOFT,12.0,False,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C3,True,-0.633,-0.644,3.686,3.921,-0.8,-0.812
0 days 01:47:05.157000,VER,1,97.379,27.0,2.0,,,False,SOFT,13.0,False,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C3,True,-0.936,-0.952,3.383,3.599,-1.393,-1.41
0 days 01:48:42.808000,VER,1,97.651,28.0,2.0,,,False,SOFT,14.0,False,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C3,True,-0.664,-0.675,3.655,3.888,-0.797,-0.81
0 days 01:50:20.379000,VER,1,97.571,29.0,2.0,,,False,SOFT,15.0,False,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C3,True,-0.744,-0.757,3.575,3.803,-0.809,-0.822
0 days 01:51:57.928000,VER,1,97.549,30.0,2.0,,,False,SOFT,16.0,False,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C3,True,-0.766,-0.779,3.553,3.78,-0.49,-0.5
0 days 01:53:35.359000,VER,1,97.431,31.0,2.0,,,False,SOFT,17.0,False,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C3,True,-0.884,-0.899,3.435,3.654,-0.513,-0.524
0 days 01:55:13.050000,VER,1,97.691,32.0,2.0,,,False,SOFT,18.0,False,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C3,True,-0.624,-0.635,3.695,3.931,-0.115,-0.118
0 days 01:56:50.736000,VER,1,97.686,33.0,2.0,,,False,SOFT,19.0,False,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C3,True,-0.629,-0.64,3.69,3.926,-0.079,-0.081
0 days 01:58:28.575000,VER,1,97.839,34.0,2.0,,,False,SOFT,20.0,False,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C3,True,-0.476,-0.484,3.843,4.088,-0.028,-0.029
0 days 02:00:06.425000,VER,1,97.85,35.0,2.0,,,False,SOFT,21.0,False,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C3,True,-0.465,-0.473,3.854,4.1,0.0,0.0
0 days 02:01:47.389000,VER,1,100.964,36.0,2.0,,0 days 02:01:45.619000,False,SOFT,22.0,False,Red Bull Racing,1,1.0,False,1,Bahrain Grand Prix,True,C3,False,2.649,2.694,6.968,7.413,3.227,3.302
0 days 02:03:45.879000,VER,1,118.49,37.0,3.0,0 days 02:02:10.556000,,False,HARD,1.0,True,Red Bull Racing,1,1.0,False,1,Bahrain Grand Prix,True,C1,False,20.175,20.521,24.494,26.059,20.668,21.128
0 days 02:05:22.176000,VER,1,96.297,38.0,3.0,,,True,HARD,2.0,True,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C1,True,-2.018,-2.053,2.301,2.448,-1.541,-1.575
0 days 02:06:58.622000,VER,1,96.446,39.0,3.0,,,False,HARD,3.0,True,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C1,True,-1.869,-1.901,2.45,2.606,-1.338,-1.368
0 days 02:08:35.564000,VER,1,96.942,40.0,3.0,,,False,HARD,4.0,True,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C1,True,-1.373,-1.397,2.946,3.134,-1.058,-1.08
0 days 02:10:36.059000,VER,1,120.495,41.0,3.0,,,False,HARD,5.0,True,Red Bull Racing,26,1.0,False,1,Bahrain Grand Prix,True,C1,False,22.18,22.56,26.499,28.192,-3.027,-2.451
0 days 02:12:20.883000,VER,1,104.824,42.0,3.0,,,False,HARD,6.0,True,Red Bull Racing,67,1.0,False,1,Bahrain Grand Prix,True,C1,False,6.509,6.621,10.828,11.52,7.763,7.998
0 days 02:13:57.773000,VER,1,96.89,43.0,3.0,,,False,HARD,7.0,True,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C1,True,-1.425,-1.449,2.894,3.079,-0.138,-0.142
0 days 02:15:34.009000,VER,1,96.236,44.0,3.0,,,True,HARD,8.0,True,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C1,True,-2.079,-2.115,2.24,2.383,-0.983,-1.011
0 days 02:17:11.024000,VER,1,97.015,45.0,3.0,,,False,HARD,9.0,True,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C1,True,-1.3,-1.322,3.019,3.212,-0.411,-0.422
0 days 02:18:47.725000,VER,1,96.701,46.0,3.0,,,False,HARD,10.0,True,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C1,True,-1.614,-1.642,2.705,2.878,-0.888,-0.91
0 days 02:20:24.734000,VER,1,97.009,47.0,3.0,,,False,HARD,11.0,True,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C1,True,-1.306,-1.328,3.013,3.205,-0.387,-0.397
0 days 02:22:01.652000,VER,1,96.918,48.0,3.0,,,False,HARD,12.0,True,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C1,True,-1.397,-1.421,2.922,3.109,-0.556,-0.57
0 days 02:23:38.614000,VER,1,96.962,49.0,3.0,,,False,HARD,13.0,True,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C1,True,-1.353,-1.376,2.966,3.155,-0.647,-0.663
0 days 02:25:15.864000,VER,1,97.25,50.0,3.0,,,False,HARD,14.0,True,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C1,True,-1.065,-1.083,3.254,3.462,-0.354,-0.363
0 days 02:26:53.291000,VER,1,97.427,51.0,3.0,,,False,HARD,15.0,True,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C1,True,-0.888,-0.903,3.431,3.65,-0.279,-0.286
0 days 02:28:30.210000,VER,1,96.919,52.0,3.0,,,False,HARD,16.0,True,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C1,True,-1.396,-1.42,2.923,3.11,-0.67,-0.687
0 days 02:30:07.100000,VER,1,96.89,53.0,3.0,,,False,HARD,17.0,True,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C1,True,-1.425,-1.449,2.894,3.079,-0.888,-0.908
0 days 02:31:43.778000,VER,1,96.678,54.0,3.0,,,False,HARD,18.0,True,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C1,True,-1.637,-1.665,2.682,2.853,-1.06,-1.085
0 days 02:33:20.100000,VER,1,96.322,55.0,3.0,,,False,HARD,19.0,True,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C1,True,-1.993,-2.027,2.326,2.475,-1.499,-1.532
0 days 02:34:57.305000,VER,1,97.205,56.0,3.0,,,False,HARD,20.0,True,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C1,True,-1.11,-1.129,3.209,3.414,-0.905,-0.922
0 days 02:36:33.678000,VER,1,96.373,57.0,3.0,,,False,HARD,21.0,True,Red Bull Racing,1,1.0,True,1,Bahrain Grand Prix,True,C1,True,-1.942,-1.975,2.377,2.529,-1.648,-1.681
0 days 01:04:26.591000,GAS,10,109.649,1.0,1.0,0 days 00:19:17.434000,,False,SOFT,1.0,True,Alpine,2,19.0,False,1,Bahrain Grand Prix,True,C3,False,11.334,11.528,15.653,16.653,3.983,3.769
0 days 01:06:07.029000,GAS,10,100.438,2.0,1.0,,,True,SOFT,2.0,True,Alpine,2,18.0,True,1,Bahrain Grand Prix,True,C3,False,2.123,2.159,6.442,6.853,0.019,0.019
0 days 01:07:47.672000,GAS,10,100.643,3.0,1.0,,,False,SOFT,3.0,True,Alpine,1,18.0,True,1,Bahrain Grand Prix,True,C3,True,2.328,2.368,6.647,7.072,0.781,0.782
0 days 01:09:28.566000,GAS,10,100.894,4.0,1.0,,,False,SOFT,4.0,True,Alpine,1,18.0,True,1,Bahrain Grand Prix,True,C3,True,2.579,2.623,6.898,7.339,1.102,1.104
0 days 01:11:09.384000,GAS,10,100.818,5.0,1.0,,,False,SOFT,5.0,True,Alpine,1,18.0,True,1,Bahrain Grand Prix,True,C3,True,2.503,2.546,6.822,7.258,0.2,0.199
0 days 01:12:50.494000,GAS,10,101.11,6.0,1.0,,,False,SOFT,6.0,True,Alpine,1,18.0,True,1,Bahrain Grand Prix,True,C3,True,2.795,2.843,7.114,7.568,0.572,0.569
0 days 01:14:31.628000,GAS,10,101.134,7.0,1.0,,,False,SOFT,7.0,True,Alpine,1,18.0,True,1,Bahrain Grand Prix,True,C3,True,2.819,2.867,7.138,7.594,0.529,0.526
0 days 01:16:12.801000,GAS,10,101.173,8.0,1.0,,,False,SOFT,8.0,True,Alpine,1,18.0,True,1,Bahrain Grand Prix,True,C3,True,2.858,2.907,7.177,7.635,0.469,0.466
0 days 01:17:57.002000,GAS,10,104.201,9.0,1.0,,0 days 01:17:55.198000,False,SOFT,9.0,True,Alpine,1,19.0,False,1,Bahrain Grand Prix,True,C3,False,5.886,5.987,10.205,10.857,3.418,3.391
0 days 01:19:58.264000,GAS,10,121.262,10.0,2.0,0 days 01:18:21.104000,,False,HARD,1.0,True,Alpine,1,20.0,False,1,Bahrain Grand Prix,True,C1,False,22.947,23.34,27.266,29.008,20.586,20.448
0 days 01:21:37.026000,GAS,10,98.762,11.0,2.0,,,True,HARD,2.0,True,Alpine,1,19.0,True,1,Bahrain Grand Prix,True,C1,True,0.447,0.455,4.766,5.07,-2.217,-2.196
0 days 01:23:15.954000,GAS,10,98.928,12.0,2.0,,,False,HARD,3.0,True,Alpine,1,17.0,True,1,Bahrain Grand Prix,True,C1,True,0.613,0.624,4.932,5.247,-1.076,-1.076
0 days 01:24:55.303000,GAS,10,99.349,13.0,2.0,,,False,HARD,4.0,True,Alpine,1,14.0,True,1,Bahrain Grand Prix,True,C1,True,1.034,1.052,5.353,5.695,-0.029,-0.029
0 days 01:26:34.162000,GAS,10,98.859,14.0,2.0,,,False,HARD,5.0,True,Alpine,1,14.0,True,1,Bahrain Grand Prix,True,C1,True,0.544,0.553,4.863,5.174,0.073,0.074
0 days 01:28:13.147000,GAS,10,98.985,15.0,2.0,,,False,HARD,6.0,True,Alpine,1,14.0,True,1,Bahrain Grand Prix,True,C1,True,0.67,0.681,4.989,5.308,0.116,0.117
0 days 01:29:52.092000,GAS,10,98.945,16.0,2.0,,,False,HARD,7.0,True,Alpine,1,12.0,True,1,Bahrain Grand Prix,True,C1,True,0.63,0.641,4.949,5.265,0.13,0.132
0 days 01:31:31.103000,GAS,10,99.011,17.0,2.0,,,False,HARD,8.0,True,Alpine,1,12.0,True,1,Bahrain Grand Prix,True,C1,True,0.696,0.708,5.015,5.335,0.231,0.234
0 days 01:33:10.132000,GAS,10,99.029,18.0,2.0,,,False,HARD,9.0,True,Alpine,1,12.0,True,1,Bahrain Grand Prix,True,C1,True,0.714,0.726,5.033,5.354,0.156,0.158
0 days 01:34:49.198000,GAS,10,99.066,19.0,2.0,,,False,HARD,10.0,True,Alpine,1,12.0,True,1,Bahrain Grand Prix,True,C1,True,0.751,0.764,5.07,5.394,0.272,0.275
0 days 01:36:28.215000,GAS,10,99.017,20.0,2.0,,,False,HARD,11.0,True,Alpine,1,12.0,True,1,Bahrain Grand Prix,True,C1,True,0.702,0.714,5.021,5.342,0.208,0.211
0 days 01:38:07.542000,GAS,10,99.327,21.0,2.0,,,False,HARD,12.0,True,Alpine,1,12.0,True,1,Bahrain Grand Prix,True,C1,True,1.012,1.029,5.331,5.672,0.439,0.444
0 days 01:39:47.027000,GAS,10,99.485,22.0,2.0,,,False,HARD,13.0,True,Alpine,1,12.0,True,1,Bahrain Grand Prix,True,C1,True,1.17,1.19,5.489,5.84,0.572,0.578
0 days 01:41:26.290000,GAS,10,99.263,23.0,2.0,,,False,HARD,14.0,True,Alpine,1,12.0,True,1,Bahrain Grand Prix,True,C1,True,0.948,0.964,5.267,5.603,0.236,0.238
0 days 01:43:06.051000,GAS,10,99.761,24.0,2.0,,,False,HARD,15.0,True,Alpine,1,12.0,True,1,Bahrain Grand Prix,True,C1,True,1.446,1.471,5.765,6.133,0.814,0.823
0 days 01:44:48.339000,GAS,10,102.288,25.0,2.0,,0 days 01:44:46.559000,False,HARD,16.0,True,Alpine,1,12.0,False,1,Bahrain Grand Prix,True,C1,False,3.973,4.041,8.292,8.822,3.47,3.512
0 days 01:46:47.743000,GAS,10,119.404,26.0,3.0,0 days 01:45:11.481000,,False,HARD,1.0,True,Alpine,1,17.0,False,1,Bahrain Grand Prix,True,C1,False,21.089,21.45,25.408,27.031,20.922,21.244
0 days 01:48:26.472000,GAS,10,98.729,27.0,3.0,,,True,HARD,2.0,True,Alpine,1,15.0,True,1,Bahrain Grand Prix,True,C1,True,0.414,0.421,4.733,5.035,-0.043,-0.044
0 days 01:50:04.233000,GAS,10,97.761,28.0,3.0,,,True,HARD,3.0,True,Alpine,1,14.0,True,1,Bahrain Grand Prix,True,C1,True,-0.554,-0.563,3.765,4.005,-0.687,-0.698
0 days 01:51:42.245000,GAS,10,98.012,29.0,3.0,,,False,HARD,4.0,True,Alpine,1,14.0,True,1,Bahrain Grand Prix,True,C1,True,-0.303,-0.308,4.016,4.273,-0.368,-0.374
0 days 01:53:20.005000,GAS,10,97.76,30.0,3.0,,,True,HARD,5.0,True,Alpine,1,13.0,True,1,Bahrain Grand Prix,True,C1,True,-0.555,-0.565,3.764,4.004,-0.279,-0.285
0 days 01:54:57.973000,GAS,10,97.968,31.0,3.0,,,False,HARD,6.0,True,Alpine,1,12.0,True,1,Bahrain Grand Prix,True,C1,True,-0.347,-0.353,3.972,4.226,0.024,0.025
0 days 01:56:35.985000,GAS,10,98.012,32.0,3.0,,,False,HARD,7.0,True,Alpine,1,12.0,True,1,Bahrain Grand Prix,True,C1,True,-0.303,-0.308,4.016,4.273,0.206,0.211
0 days 01:58:13.959000,GAS,10,97.974,33.0,3.0,,,False,HARD,8.0,True,Alpine,1,11.0,True,1,Bahrain Grand Prix,True,C1,True,-0.341,-0.347,3.978,4.232,0.209,0.214
0 days 01:59:51.981000,GAS,10,98.022,34.0,3.0,,,False,HARD,9.0,True,Alpine,1,11.0,True,1,Bahrain Grand Prix,True,C1,True,-0.293,-0.298,4.026,4.283,0.155,0.158
0 days 02:01:30.069000,GAS,10,98.088,35.0,3.0,,,False,HARD,10.0,True,Alpine,1,11.0,True,1,Bahrain Grand Prix,True,C1,True,-0.227,-0.231,4.092,4.353,0.238,0.243
0 days 02:03:08.253000,GAS,10,98.184,36.0,3.0,,,False,HARD,11.0,True,Alpine,1,11.0,True,1,Bahrain Grand Prix,True,C1,True,-0.131,-0.133,4.188,4.456,0.447,0.457
0 days 02:04:46.386000,GAS,10,98.133,37.0,3.0,,,False,HARD,12.0,True,Alpine,1,11.0,True,1,Bahrain Grand Prix,True,C1,True,-0.182,-0.185,4.137,4.401,0.311,0.318
0 days 02:06:24.494000,GAS,10,98.108,38.0,3.0,,,False,HARD,13.0,True,Alpine,1,11.0,True,1,Bahrain Grand Prix,True,C1,True,-0.207,-0.211,4.112,4.375,0.27,0.276
0 days 02:08:03.031000,GAS,10,98.537,39.0,3.0,,,False,HARD,14.0,True,Alpine,1,11.0,True,1,Bahrain Grand Prix,True,C1,True,0.222,0.226,4.541,4.831,0.753,0.77
0 days 02:09:52.738000,GAS,10,109.707,40.0,3.0,,0 days 02:09:50.970000,False,HARD,15.0,True,Alpine,26,10.0,False,1,Bahrain Grand Prix,True,C1,False,11.392,11.587,15.711,16.715,11.707,11.946
0 days 02:12:01.282000,GAS,10,128.544,41.0,4.0,0 days 02:10:15.719000,,False,SOFT,1.0,True,Alpine,67,10.0,False,1,Bahrain Grand Prix,True,C3,False,30.229,30.747,34.548,36.755,5.022,4.066
0 days 02:13:36.350000,GAS,10,95.068,42.0,4.0,,,True,SOFT,2.0,True,Alpine,1,9.0,True,1,Bahrain Grand Prix,True,C3,True,-3.247,-3.303,1.072,1.14,-1.993,-2.053
0 days 02:15:12.292000,GAS,10,95.942,43.0,4.0,,,False,SOFT,3.0,True,Alpine,1,9.0,True,1,Bahrain Grand Prix,True,C3,True,-2.373,-2.414,1.946,2.07,-1.086,-1.119
0 days 02:16:48.084000,GAS,10,95.792,44.0,4.0,,,False,SOFT,4.0,True,Alpine,1,9.0,True,1,Bahrain Grand Prix,True,C3,True,-2.523,-2.566,1.796,1.911,-1.427,-1.468
0 days 02:18:24.270000,GAS,10,96.186,45.0,4.0,,,False,SOFT,5.0,True,Alpine,1,9.0,True,1,Bahrain Grand Prix,True,C3,True,-2.129,-2.165,2.19,2.33,-1.24,-1.273
0 days 02:20:00.311000,GAS,10,96.041,46.0,4.0,,,False,SOFT,6.0,True,Alpine,1,9.0,True,1,Bahrain Grand Prix,True,C3,True,-2.274,-2.313,2.045,2.176,-1.548,-1.586
0 days 02:21:36.431000,GAS,10,96.12,47.0,4.0,,,False,SOFT,7.0,True,Alpine,1,9.0,True,1,Bahrain Grand Prix,True,C3,True,-2.195,-2.233,2.124,2.26,-1.276,-1.31
0 days 02:23:12.799000,GAS,10,96.368,48.0,4.0,,,False,SOFT,8.0,True,Alpine,1,9.0,True,1,Bahrain Grand Prix,True,C3,True,-1.947,-1.98,2.372,2.524,-1.106,-1.135
0 days 02:24:49.602000,GAS,10,96.803,49.0,4.0,,,False,SOFT,9.0,True,Alpine,1,9.0,True,1,Bahrain Grand Prix,True,C3,True,-1.512,-1.538,2.807,2.986,-0.806,-0.826
0 days 02:26:26.153000,GAS,10,96.551,50.0,4.0,,,False,SOFT,10.0,True,Alpine,1,9.0,True,1,Bahrain Grand Prix,True,C3,True,-1.764,-1.794,2.555,2.718,-1.053,-1.079
0 days 02:28:02.788000,GAS,10,96.635,51.0,4.0,,,False,SOFT,11.0,True,Alpine,1,9.0,True,1,Bahrain Grand Prix,True,C3,True,-1.68,-1.709,2.639,2.808,-1.071,-1.096
0 days 02:29:39.679000,GAS,10,96.891,52.0,4.0,,,False,SOFT,12.0,True,Alpine,1,9.0,True,1,Bahrain Grand Prix,True,C3,True,-1.424,-1.448,2.895,3.08,-0.698,-0.715
0 days 02:31:16.658000,GAS,10,96.979,53.0,4.0,,,False,SOFT,13.0,True,Alpine,1,9.0,True,1,Bahrain Grand Prix,True,C3,True,-1.336,-1.359,2.983,3.174,-0.799,-0.817
0 days 02:32:53.880000,GAS,10,97.222,54.0,4.0,,,False,SOFT,14.0,True,Alpine,1,9.0,True,1,Bahrain Grand Prix,True,C3,True,-1.093,-1.112,3.226,3.432,-0.516,-0.528
0 days 02:34:31.439000,GAS,10,97.559,55.0,4.0,,,False,SOFT,15.0,True,Alpine,1,9.0,True,1,Bahrain Grand Prix,True,C3,True,-0.756,-0.769,3.563,3.791,-0.262,-0.268
0 days 02:36:09.284000,GAS,10,97.845,56.0,4.0,,,False,SOFT,16.0,True,Alpine,1,9.0,True,1,Bahrain Grand Prix,True,C3,True,-0.47,-0.478,3.849,4.095,-0.265,-0.27
0 days 02:37:47.431000,GAS,10,98.147,57.0,4.0,,,False,SOFT,17.0,True,Alpine,1,9.0,True,1,Bahrain Grand Prix,True,C3,True,-0.168,-0.171,4.151,4.416,0.126,0.129
0 days 01:04:18.005000,PER,11,101.063,1.0,1.0,0 days 00:23:25.554000,,False,SOFT,4.0,False,Red Bull Racing,2,3.0,False,1,Bahrain Grand Prix,True,C3,False,2.748,2.795,7.067,7.518,-4.603,-4.356
0 days 01:05:56.867000,PER,11,98.862,2.0,1.0,,,True,SOFT,5.0,False,Red Bull Racing,2,3.0,True,1,Bahrain Grand Prix,True,C3,False,0.547,0.556,4.866,5.177,-1.557,-1.551
0 days 01:07:35.697000,PER,11,98.83,3.0,1.0,,,True,SOFT,6.0,False,Red Bull Racing,1,3.0,True,1,Bahrain Grand Prix,True,C3,True,0.515,0.524,4.834,5.143,-1.032,-1.033
0 days 01:09:14.455000,PER,11,98.758,4.0,1.0,,,True,SOFT,7.0,False,Red Bull Racing,1,3.0,True,1,Bahrain Grand Prix,True,C3,True,0.443,0.451,4.762,5.066,-1.034,-1.036
0 days 01:10:52.859000,PER,11,98.404,5.0,1.0,,,True,SOFT,8.0,False,Red Bull Racing,1,3.0,True,1,Bahrain Grand Prix,True,C3,True,0.089,0.091,4.408,4.69,-2.214,-2.2
0 days 01:12:31.577000,PER,11,98.718,6.0,1.0,,,False,SOFT,9.0,False,Red Bull Racing,1,3.0,True,1,Bahrain Grand Prix,True,C3,True,0.403,0.41,4.722,5.024,-1.82,-1.81
0 days 01:14:10.381000,PER,11,98.804,7.0,1.0,,,False,SOFT,10.0,False,Red Bull Racing,1,3.0,True,1,Bahrain Grand Prix,True,C3,True,0.489,0.497,4.808,5.115,-1.801,-1.79
0 days 01:15:49.553000,PER,11,99.172,8.0,1.0,,,False,SOFT,11.0,False,Red Bull Racing,1,3.0,True,1,Bahrain Grand Prix,True,C3,True,0.857,0.872,5.176,5.507,-1.532,-1.521
0 days 01:17:28.467000,PER,11,98.914,9.0,1.0,,,False,SOFT,12.0,False,Red Bull Racing,1,3.0,True,1,Bahrain Grand Prix,True,C3,True,0.599,0.609,4.918,5.232,-1.869,-1.854
0 days 01:19:07.552000,PER,11,99.085,10.0,1.0,,,False,SOFT,13.0,False,Red Bull Racing,1,3.0,True,1,Bahrain Grand Prix,True,C3,True,0.77,0.783,5.089,5.414,-1.591,-1.58
0 days 01:20:46.801000,PER,11,99.249,11.0,1.0,,,False,SOFT,14.0,False,Red Bull Racing,1,3.0,True,1,Bahrain Grand Prix,True,C3,True,0.934,0.95,5.253,5.589,-1.73,-1.713
