Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,IsAccurate,RoundNumber,EventName,IsSlick,CompoundName,IsValid,DeltaToRep,PctFromRep,DeltaToFastest,PctFromFastest,DeltaToLapRep,PctFromLapRep,FuelAdjLapTime
0 days 01:10:57.775000,GAS,10,105.599,25.0,2.0,,,False,HARD,4.0,True,AlphaTauri,4,11.0,False,1,Austrian Grand Prix,True,C2,False,35.548,50.746,38.124,56.501,-0.565,-0.532,106.764
0 days 01:12:08.874000,GAS,10,71.099,26.0,2.0,,,False,HARD,5.0,True,AlphaTauri,2,10.0,False,1,Austrian Grand Prix,True,C2,False,1.048,1.496,3.624,5.371,0.051,0.072,72.312
0 days 01:13:19.157000,GAS,10,70.283,27.0,2.0,,,True,HARD,6.0,True,AlphaTauri,1,10.0,True,1,Austrian Grand Prix,True,C2,True,0.232,0.331,2.808,4.162,0.079,0.113,71.545
0 days 01:14:29.156000,GAS,10,69.999,28.0,2.0,,,True,HARD,7.0,True,AlphaTauri,1,10.0,True,1,Austrian Grand Prix,True,C2,True,-0.052,-0.074,2.524,3.741,-0.081,-0.116,71.309
0 days 01:15:38.784000,GAS,10,69.628,29.0,2.0,,,True,HARD,8.0,True,AlphaTauri,1,10.0,True,1,Austrian Grand Prix,True,C2,True,-0.423,-0.604,2.153,3.191,0.019,0.027,70.987
0 days 01:16:48.736000,GAS,10,69.952,30.0,2.0,,,False,HARD,9.0,True,AlphaTauri,1,10.0,True,1,Austrian Grand Prix,True,C2,True,-0.099,-0.141,2.477,3.671,-0.078,-0.111,71.359
0 days 01:17:58.705000,GAS,10,69.969,31.0,2.0,,,False,HARD,10.0,True,AlphaTauri,1,10.0,True,1,Austrian Grand Prix,True,C2,True,-0.082,-0.117,2.494,3.696,-0.054,-0.077,71.425
0 days 01:19:08.569000,GAS,10,69.864,32.0,2.0,,,False,HARD,11.0,True,AlphaTauri,1,10.0,True,1,Austrian Grand Prix,True,C2,True,-0.187,-0.267,2.389,3.541,0.178,0.255,71.368
0 days 01:20:18.145000,GAS,10,69.576,33.0,2.0,,,True,HARD,12.0,True,AlphaTauri,1,10.0,True,1,Austrian Grand Prix,True,C2,True,-0.475,-0.678,2.101,3.114,-0.1,-0.144,71.129
0 days 01:21:27.984000,GAS,10,69.839,34.0,2.0,,,False,HARD,13.0,True,AlphaTauri,1,10.0,True,1,Austrian Grand Prix,True,C2,True,-0.212,-0.303,2.364,3.504,0.191,0.274,71.44
0 days 01:22:37.805000,GAS,10,69.821,35.0,2.0,,,False,HARD,14.0,True,AlphaTauri,1,10.0,True,1,Austrian Grand Prix,True,C2,True,-0.23,-0.328,2.346,3.477,0.085,0.122,71.471
0 days 01:23:47.618000,GAS,10,69.813,36.0,2.0,,,False,HARD,15.0,True,AlphaTauri,1,10.0,True,1,Austrian Grand Prix,True,C2,True,-0.238,-0.34,2.338,3.465,0.035,0.05,71.512
0 days 01:24:57.423000,GAS,10,69.805,37.0,2.0,,,False,HARD,16.0,True,AlphaTauri,1,10.0,True,1,Austrian Grand Prix,True,C2,True,-0.246,-0.351,2.33,3.453,0.157,0.225,71.552
0 days 01:26:07.018000,GAS,10,69.595,38.0,2.0,,,False,HARD,17.0,True,AlphaTauri,1,10.0,True,1,Austrian Grand Prix,True,C2,True,-0.456,-0.651,2.12,3.142,0.061,0.088,71.391
0 days 01:27:16.839000,GAS,10,69.821,39.0,2.0,,,False,HARD,18.0,True,AlphaTauri,1,10.0,True,1,Austrian Grand Prix,True,C2,True,-0.23,-0.328,2.346,3.477,0.433,0.624,71.665
0 days 01:28:26.954000,GAS,10,70.115,40.0,2.0,,,False,HARD,19.0,True,AlphaTauri,1,10.0,True,1,Austrian Grand Prix,True,C2,True,0.064,0.091,2.64,3.913,0.367,0.526,72.008
0 days 01:29:36.600000,GAS,10,69.646,41.0,2.0,,,False,HARD,20.0,True,AlphaTauri,1,10.0,True,1,Austrian Grand Prix,True,C2,True,-0.405,-0.578,2.171,3.217,0.326,0.47,71.587
0 days 01:30:46.053000,GAS,10,69.453,42.0,2.0,,,True,HARD,21.0,True,AlphaTauri,1,10.0,True,1,Austrian Grand Prix,True,C2,True,-0.598,-0.854,1.978,2.931,0.303,0.438,71.443
0 days 01:31:55.482000,GAS,10,69.429,43.0,2.0,,,True,HARD,22.0,True,AlphaTauri,1,10.0,True,1,Austrian Grand Prix,True,C2,True,-0.622,-0.888,1.954,2.896,0.199,0.287,71.467
0 days 01:33:04.852000,GAS,10,69.37,44.0,2.0,,,True,HARD,23.0,True,AlphaTauri,1,10.0,True,1,Austrian Grand Prix,True,C2,True,-0.681,-0.972,1.895,2.808,0.053,0.076,71.457
0 days 01:34:14.222000,GAS,10,69.37,45.0,2.0,,,False,HARD,24.0,True,AlphaTauri,1,9.0,True,1,Austrian Grand Prix,True,C2,True,-0.681,-0.972,1.895,2.808,0.186,0.269,71.505
0 days 01:35:43.180000,GAS,10,88.958,46.0,2.0,,,False,HARD,25.0,True,AlphaTauri,24,9.0,False,1,Austrian Grand Prix,True,C2,False,18.907,26.99,21.483,31.838,3.99,4.696,91.142
0 days 01:37:17.829000,GAS,10,94.649,47.0,2.0,,,False,HARD,26.0,True,AlphaTauri,4,9.0,False,1,Austrian Grand Prix,True,C2,False,24.598,35.114,27.174,40.273,-0.431,-0.453,96.881
0 days 01:39:01.641000,GAS,10,103.812,48.0,2.0,,,False,HARD,27.0,True,AlphaTauri,4,8.0,False,1,Austrian Grand Prix,True,C2,False,33.761,48.195,36.337,53.853,0.0,0.0,106.093
0 days 01:40:35.072000,GAS,10,93.431,49.0,2.0,,,False,HARD,28.0,True,AlphaTauri,42,8.0,False,1,Austrian Grand Prix,True,C2,False,23.38,33.376,25.956,38.468,0.0,0.0,95.76
0 days 01:42:16.356000,GAS,10,101.284,50.0,2.0,,,False,HARD,29.0,True,AlphaTauri,24,8.0,False,1,Austrian Grand Prix,True,C2,False,31.233,44.586,33.809,50.106,0.107,0.106,103.662
0 days 01:44:11.853000,GAS,10,115.497,51.0,2.0,,0 days 01:44:07.396000,False,HARD,30.0,True,AlphaTauri,4,8.0,False,1,Austrian Grand Prix,True,C2,False,45.446,64.876,48.022,71.17,19.418,20.21,117.923
0 days 01:46:07.050000,GAS,10,115.197,52.0,3.0,0 days 01:44:27.194000,,False,HARD,31.0,False,AlphaTauri,4,8.0,False,1,Austrian Grand Prix,True,C2,False,45.146,64.447,47.722,70.725,,,117.672
0 days 01:47:57.997000,GAS,10,110.947,53.0,3.0,,,False,HARD,32.0,False,AlphaTauri,4,8.0,False,1,Austrian Grand Prix,True,C2,False,40.896,58.38,43.472,64.427,0.158,0.143,113.471
0 days 01:49:41.201000,GAS,10,103.204,54.0,3.0,,,False,HARD,33.0,False,AlphaTauri,4,8.0,False,1,Austrian Grand Prix,True,C2,False,33.153,47.327,35.729,52.951,-0.393,-0.379,105.776
0 days 01:51:13.786000,GAS,10,92.585,55.0,3.0,,,False,HARD,34.0,False,AlphaTauri,4,8.0,False,1,Austrian Grand Prix,True,C2,False,22.534,32.168,25.11,37.214,0.0,0.0,95.206
0 days 01:52:24.458000,GAS,10,70.672,56.0,3.0,,,False,HARD,35.0,False,AlphaTauri,1,7.0,False,1,Austrian Grand Prix,True,C2,False,0.621,0.886,3.197,4.738,-0.515,-0.723,73.341
0 days 01:53:34.828000,GAS,10,70.37,57.0,3.0,,,False,HARD,36.0,False,AlphaTauri,1,8.0,True,1,Austrian Grand Prix,True,C2,True,0.319,0.455,2.895,4.29,0.561,0.804,73.088
0 days 01:54:44.169000,GAS,10,69.341,58.0,3.0,,,True,HARD,37.0,False,AlphaTauri,1,8.0,True,1,Austrian Grand Prix,True,C2,True,-0.71,-1.014,1.866,2.765,0.106,0.153,72.107
0 days 01:55:53.194000,GAS,10,69.025,59.0,3.0,,,True,HARD,38.0,False,AlphaTauri,1,8.0,True,1,Austrian Grand Prix,True,C2,True,-1.026,-1.465,1.55,2.297,0.0,0.0,71.84
0 days 01:57:02.553000,GAS,10,69.359,60.0,3.0,,,False,HARD,39.0,False,AlphaTauri,1,8.0,True,1,Austrian Grand Prix,True,C2,True,-0.692,-0.988,1.884,2.792,0.199,0.288,72.222
0 days 01:58:12.496000,GAS,10,69.943,61.0,3.0,,,False,HARD,40.0,False,AlphaTauri,1,8.0,True,1,Austrian Grand Prix,True,C2,True,-0.108,-0.154,2.468,3.658,0.04,0.057,72.855
0 days 01:59:22.017000,GAS,10,69.521,62.0,3.0,,,False,HARD,41.0,False,AlphaTauri,1,8.0,True,1,Austrian Grand Prix,True,C2,True,-0.53,-0.757,2.046,3.032,0.604,0.876,72.481
0 days 02:00:31.378000,GAS,10,69.361,63.0,3.0,,,False,HARD,42.0,False,AlphaTauri,1,8.0,True,1,Austrian Grand Prix,True,C2,True,-0.69,-0.985,1.886,2.795,0.33,0.478,72.37
0 days 02:01:40.862000,GAS,10,69.484,64.0,3.0,,,False,HARD,43.0,False,AlphaTauri,2,8.0,True,1,Austrian Grand Prix,True,C2,False,-0.567,-0.809,2.009,2.977,0.174,0.251,72.541
0 days 02:02:49.983000,GAS,10,69.121,65.0,3.0,,,False,HARD,44.0,False,AlphaTauri,2,8.0,True,1,Austrian Grand Prix,True,C2,False,-0.93,-1.328,1.646,2.439,0.325,0.472,72.227
0 days 02:03:59.623000,GAS,10,69.64,66.0,3.0,,,False,HARD,45.0,False,AlphaTauri,1,8.0,True,1,Austrian Grand Prix,True,C2,True,-0.411,-0.587,2.165,3.209,1.017,1.482,72.794
0 days 00:34:03.573000,PER,11,76.326,1.0,1.0,0 days 00:03:45.773000,,False,SOFT,4.0,False,Racing Point,1,6.0,False,1,Austrian Grand Prix,True,C4,False,6.275,8.958,8.851,13.117,-2.238,-2.849,76.326
0 days 00:35:14.385000,PER,11,70.812,2.0,1.0,,,True,SOFT,5.0,False,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C4,True,0.761,1.086,3.337,4.946,-1.342,-1.86,70.861
0 days 00:36:24.656000,PER,11,70.271,3.0,1.0,,,True,SOFT,6.0,False,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C4,True,0.22,0.314,2.796,4.144,-0.945,-1.327,70.368
0 days 00:37:34.921000,PER,11,70.265,4.0,1.0,,,True,SOFT,7.0,False,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C4,True,0.214,0.305,2.79,4.135,-0.411,-0.582,70.411
0 days 00:38:44.983000,PER,11,70.062,5.0,1.0,,,True,SOFT,8.0,False,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C4,True,0.011,0.016,2.587,3.834,-0.467,-0.662,70.256
0 days 00:39:54.905000,PER,11,69.922,6.0,1.0,,,True,SOFT,9.0,False,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C4,True,-0.129,-0.184,2.447,3.627,-0.852,-1.204,70.165
0 days 00:41:05.322000,PER,11,70.417,7.0,1.0,,,False,SOFT,10.0,False,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C4,True,0.366,0.522,2.942,4.36,-0.426,-0.601,70.708
0 days 00:42:15.613000,PER,11,70.291,8.0,1.0,,,False,SOFT,11.0,False,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C4,True,0.24,0.343,2.816,4.173,-0.394,-0.557,70.631
0 days 00:49:17.702000,PER,11,70.717,9.0,1.0,,,False,SOFT,12.0,False,Racing Point,1,8.0,False,1,Austrian Grand Prix,True,C4,False,0.666,0.951,3.242,4.805,0.034,0.048,71.105
0 days 00:50:28.403000,PER,11,70.701,10.0,1.0,,,False,SOFT,13.0,False,Racing Point,1,8.0,True,1,Austrian Grand Prix,True,C4,True,0.65,0.928,3.226,4.781,-0.122,-0.172,71.138
0 days 00:51:38.958000,PER,11,70.555,11.0,1.0,,,False,SOFT,14.0,False,Racing Point,1,7.0,True,1,Austrian Grand Prix,True,C4,True,0.504,0.719,3.08,4.565,-0.269,-0.38,71.04
0 days 00:52:49.298000,PER,11,70.34,12.0,1.0,,,False,SOFT,15.0,False,Racing Point,1,7.0,True,1,Austrian Grand Prix,True,C4,True,0.289,0.413,2.865,4.246,-0.704,-0.991,70.874
0 days 00:53:59.559000,PER,11,70.261,13.0,1.0,,,False,SOFT,16.0,False,Racing Point,1,7.0,True,1,Austrian Grand Prix,True,C4,True,0.21,0.3,2.786,4.129,-0.366,-0.518,70.843
0 days 00:55:09.721000,PER,11,70.162,14.0,1.0,,,False,SOFT,17.0,False,Racing Point,1,7.0,True,1,Austrian Grand Prix,True,C4,True,0.111,0.158,2.687,3.982,-0.57,-0.806,70.793
0 days 00:56:19.781000,PER,11,70.06,15.0,1.0,,,False,SOFT,18.0,False,Racing Point,1,7.0,True,1,Austrian Grand Prix,True,C4,True,0.009,0.013,2.585,3.831,-0.47,-0.666,70.739
0 days 00:57:29.609000,PER,11,69.828,16.0,1.0,,,True,SOFT,19.0,False,Racing Point,2,7.0,True,1,Austrian Grand Prix,True,C4,False,-0.223,-0.318,2.353,3.487,-0.684,-0.97,70.556
0 days 00:58:39.749000,PER,11,70.14,17.0,1.0,,,False,SOFT,20.0,False,Racing Point,1,7.0,True,1,Austrian Grand Prix,True,C4,True,0.089,0.127,2.665,3.95,-0.389,-0.552,70.916
0 days 00:59:49.524000,PER,11,69.775,18.0,1.0,,,True,SOFT,21.0,False,Racing Point,1,7.0,True,1,Austrian Grand Prix,True,C4,True,-0.276,-0.394,2.3,3.409,-0.869,-1.23,70.6
0 days 01:00:59.526000,PER,11,70.002,19.0,1.0,,,False,SOFT,22.0,False,Racing Point,1,7.0,True,1,Austrian Grand Prix,True,C4,True,-0.049,-0.07,2.527,3.745,-0.492,-0.698,70.876
0 days 01:02:09.537000,PER,11,70.011,20.0,1.0,,,False,SOFT,23.0,False,Racing Point,2,7.0,True,1,Austrian Grand Prix,True,C4,False,-0.04,-0.057,2.536,3.758,-0.394,-0.56,70.933
0 days 01:03:38.274000,PER,11,88.737,21.0,1.0,,0 days 01:03:34.980000,False,SOFT,24.0,False,Racing Point,24,7.0,False,1,Austrian Grand Prix,True,C4,False,18.686,26.675,21.262,31.511,-6.817,-7.134,89.708
0 days 01:05:27.749000,PER,11,109.475,22.0,2.0,0 days 01:03:57.359000,,False,MEDIUM,1.0,True,Racing Point,4,7.0,False,1,Austrian Grand Prix,True,C3,False,39.424,56.279,42.0,62.245,25.671,30.632,110.494
0 days 01:07:11.645000,PER,11,103.896,23.0,2.0,,,False,MEDIUM,2.0,True,Racing Point,4,7.0,False,1,Austrian Grand Prix,True,C3,False,33.845,48.315,36.421,53.977,11.753,12.755,104.964
0 days 01:09:06.502000,PER,11,114.857,24.0,2.0,,,False,MEDIUM,3.0,True,Racing Point,4,7.0,False,1,Austrian Grand Prix,True,C3,False,44.806,63.962,47.382,70.222,0.806,0.707,115.973
0 days 01:10:55.815000,PER,11,109.313,25.0,2.0,,,False,MEDIUM,4.0,True,Racing Point,4,7.0,False,1,Austrian Grand Prix,True,C3,False,39.262,56.048,41.838,62.005,3.149,2.966,110.478
0 days 01:12:06.523000,PER,11,70.708,26.0,2.0,,,False,MEDIUM,5.0,True,Racing Point,2,7.0,False,1,Austrian Grand Prix,True,C3,False,0.657,0.938,3.233,4.791,-0.34,-0.479,71.921
0 days 01:13:16.342000,PER,11,69.819,27.0,2.0,,,False,MEDIUM,6.0,True,Racing Point,1,7.0,True,1,Austrian Grand Prix,True,C3,True,-0.232,-0.331,2.344,3.474,-0.385,-0.548,71.081
0 days 01:14:25.179000,PER,11,68.837,28.0,2.0,,,True,MEDIUM,7.0,True,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C3,True,-1.214,-1.733,1.362,2.019,-1.243,-1.774,70.147
0 days 01:15:33.813000,PER,11,68.634,29.0,2.0,,,True,MEDIUM,8.0,True,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C3,True,-1.417,-2.023,1.159,1.718,-0.975,-1.401,69.993
0 days 01:16:42.308000,PER,11,68.495,30.0,2.0,,,True,MEDIUM,9.0,True,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C3,True,-1.556,-2.221,1.02,1.512,-1.535,-2.192,69.902
0 days 01:17:51.537000,PER,11,69.229,31.0,2.0,,,False,MEDIUM,10.0,True,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C3,True,-0.822,-1.173,1.754,2.599,-0.794,-1.134,70.685
0 days 01:19:00.206000,PER,11,68.669,32.0,2.0,,,False,MEDIUM,11.0,True,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C3,True,-1.382,-1.973,1.194,1.77,-1.017,-1.459,70.173
0 days 01:20:09.116000,PER,11,68.91,33.0,2.0,,,False,MEDIUM,12.0,True,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C3,True,-1.141,-1.629,1.435,2.127,-0.766,-1.099,70.463
0 days 01:21:17.915000,PER,11,68.799,34.0,2.0,,,False,MEDIUM,13.0,True,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C3,True,-1.252,-1.787,1.324,1.962,-0.849,-1.219,70.4
0 days 01:22:26.800000,PER,11,68.885,35.0,2.0,,,False,MEDIUM,14.0,True,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C3,True,-1.166,-1.665,1.41,2.09,-0.851,-1.22,70.535
0 days 01:23:35.762000,PER,11,68.962,36.0,2.0,,,False,MEDIUM,15.0,True,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C3,True,-1.089,-1.555,1.487,2.204,-0.816,-1.169,70.661
0 days 01:24:44.510000,PER,11,68.748,37.0,2.0,,,False,MEDIUM,16.0,True,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C3,True,-1.303,-1.86,1.273,1.887,-0.9,-1.292,70.495
0 days 01:25:53.298000,PER,11,68.788,38.0,2.0,,,False,MEDIUM,17.0,True,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C3,True,-1.263,-1.803,1.313,1.946,-0.746,-1.073,70.584
0 days 01:27:02.198000,PER,11,68.9,39.0,2.0,,,False,MEDIUM,18.0,True,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C3,True,-1.151,-1.643,1.425,2.112,-0.488,-0.703,70.744
0 days 01:28:11.508000,PER,11,69.31,40.0,2.0,,,False,MEDIUM,19.0,True,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C3,True,-0.741,-1.058,1.835,2.72,-0.438,-0.628,71.203
0 days 01:29:20.305000,PER,11,68.797,41.0,2.0,,,False,MEDIUM,20.0,True,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C3,True,-1.254,-1.79,1.322,1.959,-0.523,-0.754,70.738
0 days 01:30:28.938000,PER,11,68.633,42.0,2.0,,,False,MEDIUM,21.0,True,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C3,True,-1.418,-2.024,1.158,1.716,-0.517,-0.748,70.623
0 days 01:31:37.453000,PER,11,68.515,43.0,2.0,,,False,MEDIUM,22.0,True,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C3,True,-1.536,-2.193,1.04,1.541,-0.715,-1.033,70.553
0 days 01:32:46.011000,PER,11,68.558,44.0,2.0,,,False,MEDIUM,23.0,True,Racing Point,1,6.0,True,1,Austrian Grand Prix,True,C3,True,-1.493,-2.131,1.083,1.605,-0.759,-1.095,70.645
0 days 01:33:54.493000,PER,11,68.482,45.0,2.0,,,True,MEDIUM,24.0,True,Racing Point,1,5.0,True,1,Austrian Grand Prix,True,C3,True,-1.569,-2.24,1.007,1.492,-0.702,-1.015,70.617
0 days 01:35:17.062000,PER,11,82.569,46.0,2.0,,,False,MEDIUM,25.0,True,Racing Point,24,5.0,False,1,Austrian Grand Prix,True,C3,False,12.518,17.87,15.094,22.37,-2.399,-2.823,84.753
0 days 01:36:54.929000,PER,11,97.867,47.0,2.0,,,False,MEDIUM,26.0,True,Racing Point,4,4.0,False,1,Austrian Grand Prix,True,C3,False,27.816,39.708,30.392,45.042,2.787,2.931,100.099
0 days 01:38:54.593000,PER,11,119.664,48.0,2.0,,,False,MEDIUM,27.0,True,Racing Point,4,4.0,False,1,Austrian Grand Prix,True,C3,False,49.613,70.824,52.189,77.346,15.852,15.27,121.945
0 days 01:40:32.999000,PER,11,98.406,49.0,2.0,,,False,MEDIUM,28.0,True,Racing Point,4,4.0,False,1,Austrian Grand Prix,True,C3,False,28.355,40.478,30.931,45.841,4.975,5.325,100.735
0 days 01:42:11.134000,PER,11,98.135,50.0,2.0,,,False,MEDIUM,29.0,True,Racing Point,24,4.0,False,1,Austrian Grand Prix,True,C3,False,28.084,40.091,30.66,45.439,-3.042,-3.007,100.513
0 days 01:44:05.113000,PER,11,113.979,51.0,2.0,,0 days 01:44:01.808000,False,MEDIUM,30.0,True,Racing Point,4,4.0,False,1,Austrian Grand Prix,True,C3,False,43.928,62.709,46.504,68.92,17.9,18.631,116.405
0 days 01:46:02.084000,PER,11,116.971,52.0,3.0,0 days 01:44:18.729000,,False,MEDIUM,31.0,False,Racing Point,4,4.0,False,1,Austrian Grand Prix,True,C3,False,46.92,66.98,49.496,73.355,,,119.446
0 days 01:47:53.116000,PER,11,111.032,53.0,3.0,,,False,MEDIUM,32.0,False,Racing Point,4,4.0,False,1,Austrian Grand Prix,True,C3,False,40.981,58.502,43.557,64.553,0.243,0.219,113.556
0 days 01:49:36.984000,PER,11,103.868,54.0,3.0,,,False,MEDIUM,33.0,False,Racing Point,4,5.0,False,1,Austrian Grand Prix,True,C3,False,33.817,48.275,36.393,53.936,0.271,0.262,106.44
0 days 01:51:12.591000,PER,11,95.607,55.0,3.0,,,False,MEDIUM,34.0,False,Racing Point,4,5.0,False,1,Austrian Grand Prix,True,C3,False,25.556,36.482,28.132,41.692,3.022,3.264,98.228
0 days 01:52:22.017000,PER,11,69.426,56.0,3.0,,,False,MEDIUM,35.0,False,Racing Point,1,4.0,False,1,Austrian Grand Prix,True,C3,False,-0.625,-0.892,1.951,2.891,-1.761,-2.474,72.095
