Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,IsAccurate,RoundNumber,EventName,IsSlick,CompoundName,IsValid,DeltaToRep,PctFromRep,DeltaToFastest,PctFromFastest,DeltaToLapRep,PctFromLapRep,FuelAdjLapTime
0 days 01:03:41.564000,VER,1,,1.0,1.0,,,False,SOFT,1.0,True,Red Bull Racing,24,3.0,False,4,Emilia Romagna Grand Prix,True,C4,False,,,,,,,
0 days 01:05:48.155000,VER,1,126.591,2.0,1.0,,,True,SOFT,2.0,True,Red Bull Racing,4,2.0,False,4,Emilia Romagna Grand Prix,True,C4,False,45.481,56.073,47.579,60.217,0.253,0.2,126.643
0 days 01:07:57.461000,VER,1,129.306,3.0,1.0,,,False,SOFT,3.0,True,Red Bull Racing,4,2.0,False,4,Emilia Romagna Grand Prix,True,C4,False,48.196,59.421,50.294,63.654,0.054,0.042,129.411
0 days 01:10:14.609000,VER,1,137.148,4.0,1.0,,,False,SOFT,4.0,True,Red Bull Racing,4,2.0,False,4,Emilia Romagna Grand Prix,True,C4,False,56.038,69.089,58.136,73.579,12.094,9.671,137.305
0 days 01:11:34.569000,VER,1,79.96,5.0,1.0,,,True,SOFT,5.0,True,Red Bull Racing,1,2.0,False,4,Emilia Romagna Grand Prix,True,C4,False,-1.15,-1.418,0.948,1.2,-3.116,-3.751,80.17
0 days 01:12:53.965000,VER,1,79.396,6.0,1.0,,,True,SOFT,6.0,True,Red Bull Racing,1,2.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.714,-2.113,0.384,0.486,-2.179,-2.671,79.658
0 days 01:14:13.451000,VER,1,79.486,7.0,1.0,,,False,SOFT,7.0,True,Red Bull Racing,1,2.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.624,-2.002,0.474,0.6,-1.927,-2.367,79.8
0 days 01:15:32.826000,VER,1,79.375,8.0,1.0,,,True,SOFT,8.0,True,Red Bull Racing,1,2.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.735,-2.139,0.363,0.459,-1.669,-2.059,79.742
0 days 01:16:52.115000,VER,1,79.289,9.0,1.0,,,True,SOFT,9.0,True,Red Bull Racing,1,2.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.821,-2.245,0.277,0.351,-1.847,-2.276,79.708
0 days 01:18:11.360000,VER,1,79.245,10.0,1.0,,,True,SOFT,10.0,True,Red Bull Racing,1,2.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.865,-2.299,0.233,0.295,-1.773,-2.188,79.716
0 days 01:19:30.598000,VER,1,79.238,11.0,1.0,,,True,SOFT,11.0,True,Red Bull Racing,1,2.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.872,-2.308,0.226,0.286,-1.861,-2.295,79.762
0 days 01:20:49.861000,VER,1,79.263,12.0,1.0,,,False,SOFT,12.0,True,Red Bull Racing,1,2.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.847,-2.277,0.251,0.318,-1.861,-2.294,79.839
0 days 01:22:09.158000,VER,1,79.297,13.0,1.0,,,False,SOFT,13.0,True,Red Bull Racing,1,2.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.813,-2.235,0.285,0.361,-1.798,-2.217,79.926
0 days 01:23:28.312000,VER,1,79.154,14.0,1.0,,,True,SOFT,14.0,True,Red Bull Racing,1,2.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.956,-2.412,0.142,0.18,-1.751,-2.164,79.835
0 days 01:24:47.601000,VER,1,79.289,15.0,1.0,,,False,SOFT,15.0,True,Red Bull Racing,1,2.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.821,-2.245,0.277,0.351,-1.798,-2.217,80.022
0 days 01:26:06.802000,VER,1,79.201,16.0,1.0,,,False,SOFT,16.0,True,Red Bull Racing,1,2.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.909,-2.354,0.189,0.239,-2.236,-2.746,79.987
0 days 01:27:26.339000,VER,1,79.537,17.0,1.0,,,False,SOFT,17.0,True,Red Bull Racing,1,2.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.573,-1.939,0.525,0.664,-1.388,-1.715,80.375
0 days 01:28:46.161000,VER,1,79.822,18.0,1.0,,,False,SOFT,18.0,True,Red Bull Racing,1,2.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.288,-1.588,0.81,1.025,-1.381,-1.701,80.712
0 days 01:30:06.911000,VER,1,80.75,19.0,1.0,,,False,SOFT,19.0,True,Red Bull Racing,1,2.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.36,-0.444,1.738,2.2,-1.106,-1.351,81.693
0 days 01:31:26.680000,VER,1,79.769,20.0,1.0,,,False,SOFT,20.0,True,Red Bull Racing,1,1.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.341,-1.653,0.757,0.958,-1.835,-2.249,80.764
0 days 01:32:46.631000,VER,1,79.951,21.0,1.0,,,False,SOFT,21.0,True,Red Bull Racing,1,1.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.159,-1.429,0.939,1.188,-1.668,-2.044,80.999
0 days 01:03:38.464000,LEC,16,,1.0,1.0,,,False,SOFT,1.0,True,Ferrari,24,2.0,False,4,Emilia Romagna Grand Prix,True,C4,False,,,,,,,
0 days 01:05:46.511000,LEC,16,128.047,2.0,1.0,,,True,SOFT,2.0,True,Ferrari,4,1.0,False,4,Emilia Romagna Grand Prix,True,C4,False,46.937,57.868,49.035,62.06,1.709,1.353,128.099
0 days 01:07:56.747000,LEC,16,130.236,3.0,1.0,,,False,SOFT,3.0,True,Ferrari,4,1.0,False,4,Emilia Romagna Grand Prix,True,C4,False,49.126,60.567,51.224,64.831,0.984,0.761,130.341
0 days 01:10:13.958000,LEC,16,137.211,4.0,1.0,,,False,SOFT,4.0,True,Ferrari,4,1.0,False,4,Emilia Romagna Grand Prix,True,C4,False,56.101,69.167,58.199,73.658,12.157,9.721,137.368
0 days 01:11:33.542000,LEC,16,79.584,5.0,1.0,,,True,SOFT,5.0,True,Ferrari,1,1.0,False,4,Emilia Romagna Grand Prix,True,C4,False,-1.526,-1.881,0.572,0.724,-3.492,-4.203,79.794
0 days 01:12:52.877000,LEC,16,79.335,6.0,1.0,,,True,SOFT,6.0,True,Ferrari,1,1.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.775,-2.188,0.323,0.409,-2.24,-2.746,79.597
0 days 01:14:11.993000,LEC,16,79.116,7.0,1.0,,,True,SOFT,7.0,True,Ferrari,1,1.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.994,-2.458,0.104,0.132,-2.297,-2.821,79.43
0 days 01:15:31.546000,LEC,16,79.553,8.0,1.0,,,False,SOFT,8.0,True,Ferrari,1,1.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.557,-1.92,0.541,0.685,-1.491,-1.84,79.92
0 days 01:16:50.858000,LEC,16,79.312,9.0,1.0,,,False,SOFT,9.0,True,Ferrari,1,1.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.798,-2.217,0.3,0.38,-1.824,-2.248,79.731
0 days 01:18:10,LEC,16,79.142,10.0,1.0,,,False,SOFT,10.0,True,Ferrari,1,1.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.968,-2.426,0.13,0.165,-1.876,-2.316,79.613
0 days 01:19:29.044000,LEC,16,79.044,11.0,1.0,,,True,SOFT,11.0,True,Ferrari,1,1.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-2.066,-2.547,0.032,0.041,-2.055,-2.534,79.568
0 days 01:20:48.298000,LEC,16,79.254,12.0,1.0,,,False,SOFT,12.0,True,Ferrari,1,1.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.856,-2.288,0.242,0.306,-1.87,-2.305,79.83
0 days 01:22:07.458000,LEC,16,79.16,13.0,1.0,,,False,SOFT,13.0,True,Ferrari,1,1.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.95,-2.404,0.148,0.187,-1.935,-2.386,79.789
0 days 01:23:26.948000,LEC,16,79.49,14.0,1.0,,,False,SOFT,14.0,True,Ferrari,1,1.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.62,-1.997,0.478,0.605,-1.415,-1.749,80.171
0 days 01:24:46.440000,LEC,16,79.492,15.0,1.0,,,False,SOFT,15.0,True,Ferrari,1,1.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.618,-1.995,0.48,0.608,-1.595,-1.967,80.225
0 days 01:26:05.841000,LEC,16,79.401,16.0,1.0,,,False,SOFT,16.0,True,Ferrari,1,1.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.709,-2.107,0.389,0.492,-2.036,-2.5,80.187
0 days 01:27:25.472000,LEC,16,79.631,17.0,1.0,,,False,SOFT,17.0,True,Ferrari,1,1.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.479,-1.823,0.619,0.783,-1.294,-1.599,80.469
0 days 01:28:45.410000,LEC,16,79.938,18.0,1.0,,,False,SOFT,18.0,True,Ferrari,1,1.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.172,-1.445,0.926,1.172,-1.265,-1.558,80.828
0 days 01:30:06.307000,LEC,16,80.897,19.0,1.0,,,False,SOFT,19.0,True,Ferrari,1,1.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.213,-0.263,1.885,2.386,-0.959,-1.172,81.84
0 days 01:31:28.229000,LEC,16,81.922,20.0,1.0,,,False,SOFT,20.0,True,Ferrari,1,2.0,True,4,Emilia Romagna Grand Prix,True,C4,True,0.812,1.001,2.91,3.683,0.318,0.39,82.917
0 days 01:32:49.606000,LEC,16,81.377,21.0,1.0,,,False,SOFT,21.0,True,Ferrari,1,2.0,True,4,Emilia Romagna Grand Prix,True,C4,True,0.267,0.329,2.365,2.993,-0.242,-0.296,82.425
0 days 01:03:48.723000,PER,11,,1.0,1.0,,,False,SOFT,1.0,True,Red Bull Racing,24,6.0,False,4,Emilia Romagna Grand Prix,True,C4,False,,,,,,,
0 days 01:05:55.472000,PER,11,126.749,2.0,1.0,,,True,SOFT,2.0,True,Red Bull Racing,4,5.0,False,4,Emilia Romagna Grand Prix,True,C4,False,45.639,56.268,47.737,60.417,0.411,0.325,126.801
0 days 01:08:05.228000,PER,11,129.756,3.0,1.0,,,False,SOFT,3.0,True,Red Bull Racing,4,5.0,False,4,Emilia Romagna Grand Prix,True,C4,False,48.646,59.975,50.744,64.223,0.504,0.39,129.861
0 days 01:10:16.305000,PER,11,131.077,4.0,1.0,,,False,SOFT,4.0,True,Red Bull Racing,4,5.0,False,4,Emilia Romagna Grand Prix,True,C4,False,49.967,61.604,52.065,65.895,6.023,4.816,131.234
0 days 01:11:37.891000,PER,11,81.586,5.0,1.0,,,True,SOFT,5.0,True,Red Bull Racing,1,5.0,False,4,Emilia Romagna Grand Prix,True,C4,False,0.476,0.587,2.574,3.258,-1.49,-1.794,81.796
0 days 01:12:58.594000,PER,11,80.703,6.0,1.0,,,True,SOFT,6.0,True,Red Bull Racing,1,5.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.407,-0.502,1.691,2.14,-0.872,-1.069,80.965
0 days 01:14:19.320000,PER,11,80.726,7.0,1.0,,,False,SOFT,7.0,True,Red Bull Racing,1,5.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.384,-0.473,1.714,2.169,-0.687,-0.844,81.04
0 days 01:15:38.527000,PER,11,79.207,8.0,1.0,,,True,SOFT,8.0,True,Red Bull Racing,1,4.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.903,-2.346,0.195,0.247,-1.837,-2.267,79.574
0 days 01:16:57.918000,PER,11,79.391,9.0,1.0,,,False,SOFT,9.0,True,Red Bull Racing,1,4.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.719,-2.119,0.379,0.48,-1.745,-2.151,79.81
0 days 01:18:17.625000,PER,11,79.707,10.0,1.0,,,False,SOFT,10.0,True,Red Bull Racing,1,4.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.403,-1.73,0.695,0.88,-1.311,-1.618,80.178
0 days 01:19:36.706000,PER,11,79.081,11.0,1.0,,,True,SOFT,11.0,True,Red Bull Racing,1,3.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-2.029,-2.502,0.069,0.087,-2.018,-2.488,79.605
0 days 01:20:56.072000,PER,11,79.366,12.0,1.0,,,False,SOFT,12.0,True,Red Bull Racing,1,3.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.744,-2.15,0.354,0.448,-1.758,-2.167,79.942
0 days 01:22:15.209000,PER,11,79.137,13.0,1.0,,,False,SOFT,13.0,True,Red Bull Racing,1,3.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.973,-2.432,0.125,0.158,-1.958,-2.414,79.766
0 days 01:23:34.221000,PER,11,79.012,14.0,1.0,,,True,SOFT,14.0,True,Red Bull Racing,1,3.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-2.098,-2.587,0.0,0.0,-1.893,-2.34,79.693
0 days 01:24:53.908000,PER,11,79.687,15.0,1.0,,,False,SOFT,15.0,True,Red Bull Racing,1,3.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.423,-1.754,0.675,0.854,-1.4,-1.727,80.42
0 days 01:26:13.197000,PER,11,79.289,16.0,1.0,,,False,SOFT,16.0,True,Red Bull Racing,1,3.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.821,-2.245,0.277,0.351,-2.148,-2.638,80.075
0 days 01:27:32.610000,PER,11,79.413,17.0,1.0,,,False,SOFT,17.0,True,Red Bull Racing,1,3.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.697,-2.092,0.401,0.508,-1.512,-1.868,80.251
0 days 01:28:52.245000,PER,11,79.635,18.0,1.0,,,False,SOFT,18.0,True,Red Bull Racing,1,3.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.475,-1.819,0.623,0.788,-1.568,-1.931,80.525
0 days 01:30:11.945000,PER,11,79.7,19.0,1.0,,,False,SOFT,19.0,True,Red Bull Racing,1,3.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.41,-1.738,0.688,0.871,-2.156,-2.634,80.643
0 days 01:31:31.742000,PER,11,79.797,20.0,1.0,,,False,SOFT,20.0,True,Red Bull Racing,1,3.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.313,-1.619,0.785,0.994,-1.807,-2.214,80.792
0 days 01:32:51.352000,PER,11,79.61,21.0,1.0,,,False,SOFT,21.0,True,Red Bull Racing,1,3.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.5,-1.849,0.598,0.757,-2.009,-2.461,80.658
0 days 01:03:55.376000,SAI,55,,1.0,1.0,,,False,SOFT,1.0,True,Ferrari,24,9.0,False,4,Emilia Romagna Grand Prix,True,C4,False,,,,,,,
0 days 01:06:02.455000,SAI,55,127.079,2.0,1.0,,,True,SOFT,2.0,True,Ferrari,4,8.0,False,4,Emilia Romagna Grand Prix,True,C4,False,45.969,56.675,48.067,60.835,0.741,0.587,127.131
0 days 01:08:10.945000,SAI,55,128.49,3.0,1.0,,,False,SOFT,3.0,True,Ferrari,4,8.0,False,4,Emilia Romagna Grand Prix,True,C4,False,47.38,58.414,49.478,62.621,-0.762,-0.59,128.595
0 days 01:10:17.672000,SAI,55,126.727,4.0,1.0,,,True,SOFT,4.0,True,Ferrari,4,8.0,False,4,Emilia Romagna Grand Prix,True,C4,False,45.617,56.241,47.715,60.39,1.673,1.338,126.884
0 days 01:11:40.422000,SAI,55,82.75,5.0,1.0,,,True,SOFT,5.0,True,Ferrari,1,8.0,False,4,Emilia Romagna Grand Prix,True,C4,False,1.64,2.022,3.738,4.731,-0.326,-0.392,82.96
0 days 01:13:01.443000,SAI,55,81.021,6.0,1.0,,,True,SOFT,6.0,True,Ferrari,1,8.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.089,-0.11,2.009,2.543,-0.554,-0.679,81.283
0 days 01:14:21.803000,SAI,55,80.36,7.0,1.0,,,True,SOFT,7.0,True,Ferrari,1,7.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.75,-0.925,1.348,1.706,-1.053,-1.293,80.674
0 days 01:15:42.039000,SAI,55,80.236,8.0,1.0,,,True,SOFT,8.0,True,Ferrari,1,7.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.874,-1.078,1.224,1.549,-0.808,-0.997,80.603
0 days 01:17:02.702000,SAI,55,80.663,9.0,1.0,,,False,SOFT,9.0,True,Ferrari,1,7.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.447,-0.551,1.651,2.09,-0.473,-0.583,81.082
0 days 01:18:23.639000,SAI,55,80.937,10.0,1.0,,,False,SOFT,10.0,True,Ferrari,1,7.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.173,-0.213,1.925,2.436,-0.081,-0.1,81.408
0 days 01:19:45.310000,SAI,55,81.671,11.0,1.0,,,False,SOFT,11.0,True,Ferrari,1,7.0,True,4,Emilia Romagna Grand Prix,True,C4,True,0.561,0.692,2.659,3.365,0.572,0.705,82.195
0 days 01:21:04.904000,SAI,55,79.594,12.0,1.0,,,True,SOFT,12.0,True,Ferrari,1,6.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.516,-1.869,0.582,0.737,-1.53,-1.886,80.17
0 days 01:22:25.270000,SAI,55,80.366,13.0,1.0,,,False,SOFT,13.0,True,Ferrari,1,6.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.744,-0.917,1.354,1.714,-0.729,-0.899,80.995
0 days 01:23:44.521000,SAI,55,79.251,14.0,1.0,,,True,SOFT,14.0,True,Ferrari,1,5.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.859,-2.292,0.239,0.302,-1.654,-2.044,79.932
0 days 01:25:04.329000,SAI,55,79.808,15.0,1.0,,,False,SOFT,15.0,True,Ferrari,1,5.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.302,-1.605,0.796,1.007,-1.279,-1.577,80.541
0 days 01:26:24.169000,SAI,55,79.84,16.0,1.0,,,False,SOFT,16.0,True,Ferrari,1,5.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.27,-1.566,0.828,1.048,-1.597,-1.961,80.626
0 days 01:27:43.888000,SAI,55,79.719,17.0,1.0,,,False,SOFT,17.0,True,Ferrari,1,5.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.391,-1.715,0.707,0.895,-1.206,-1.49,80.557
0 days 01:29:04.275000,SAI,55,80.387,18.0,1.0,,,False,SOFT,18.0,True,Ferrari,1,5.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.723,-0.891,1.375,1.74,-0.816,-1.005,81.277
0 days 01:30:23.979000,SAI,55,79.704,19.0,1.0,,,False,SOFT,19.0,True,Ferrari,1,4.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.406,-1.733,0.692,0.876,-2.152,-2.629,80.647
0 days 01:31:44.290000,SAI,55,80.311,20.0,1.0,,,False,SOFT,20.0,True,Ferrari,1,4.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.799,-0.985,1.299,1.644,-1.293,-1.584,81.306
0 days 01:33:04.209000,SAI,55,79.919,21.0,1.0,,,False,SOFT,21.0,True,Ferrari,1,4.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.191,-1.468,0.907,1.148,-1.7,-2.083,80.967
0 days 01:03:45.124000,NOR,4,,1.0,2.0,,,False,SOFT,1.0,True,McLaren,24,4.0,False,4,Emilia Romagna Grand Prix,True,C4,False,,,,,,,
0 days 01:05:50.317000,NOR,4,125.193,2.0,2.0,,,True,SOFT,2.0,True,McLaren,4,3.0,False,4,Emilia Romagna Grand Prix,True,C4,False,44.083,54.35,46.181,58.448,-1.145,-0.906,125.245
0 days 01:08:00.439000,NOR,4,130.122,3.0,2.0,,,False,SOFT,3.0,True,McLaren,4,3.0,False,4,Emilia Romagna Grand Prix,True,C4,False,49.012,60.427,51.11,64.686,0.87,0.673,130.227
0 days 01:10:15.318000,NOR,4,134.879,4.0,2.0,,,False,SOFT,4.0,True,McLaren,4,3.0,False,4,Emilia Romagna Grand Prix,True,C4,False,53.769,66.291,55.867,70.707,9.825,7.857,135.036
0 days 01:11:36.380000,NOR,4,81.062,5.0,2.0,,,True,SOFT,5.0,True,McLaren,1,3.0,False,4,Emilia Romagna Grand Prix,True,C4,False,-0.048,-0.059,2.05,2.595,-2.014,-2.424,81.272
0 days 01:12:56.579000,NOR,4,80.199,6.0,2.0,,,True,SOFT,6.0,True,McLaren,1,3.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.911,-1.123,1.187,1.502,-1.376,-1.687,80.461
0 days 01:14:16.821000,NOR,4,80.242,7.0,2.0,,,False,SOFT,7.0,True,McLaren,1,3.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.868,-1.07,1.23,1.557,-1.171,-1.438,80.556
0 days 01:15:36.895000,NOR,4,80.074,8.0,2.0,,,True,SOFT,8.0,True,McLaren,1,3.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.036,-1.277,1.062,1.344,-0.97,-1.197,80.441
0 days 01:16:56.925000,NOR,4,80.03,9.0,2.0,,,True,SOFT,9.0,True,McLaren,1,3.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-1.08,-1.332,1.018,1.288,-1.106,-1.363,80.449
0 days 01:18:17.215000,NOR,4,80.29,10.0,2.0,,,False,SOFT,10.0,True,McLaren,1,3.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.82,-1.011,1.278,1.617,-0.728,-0.899,80.761
0 days 01:19:38.314000,NOR,4,81.099,11.0,2.0,,,False,SOFT,11.0,True,McLaren,1,4.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.011,-0.014,2.087,2.641,0.0,0.0,81.623
0 days 01:20:58.843000,NOR,4,80.529,12.0,2.0,,,False,SOFT,12.0,True,McLaren,1,4.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.581,-0.716,1.517,1.92,-0.595,-0.733,81.105
0 days 01:22:19.349000,NOR,4,80.506,13.0,2.0,,,False,SOFT,13.0,True,McLaren,1,4.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.604,-0.745,1.494,1.891,-0.589,-0.726,81.135
0 days 01:23:39.616000,NOR,4,80.267,14.0,2.0,,,False,SOFT,14.0,True,McLaren,1,4.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.843,-1.039,1.255,1.588,-0.638,-0.789,80.948
0 days 01:25:00.411000,NOR,4,80.795,15.0,2.0,,,False,SOFT,15.0,True,McLaren,1,4.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.315,-0.388,1.783,2.257,-0.292,-0.36,81.528
0 days 01:26:21.211000,NOR,4,80.8,16.0,2.0,,,False,SOFT,16.0,True,McLaren,1,4.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.31,-0.382,1.788,2.263,-0.637,-0.782,81.586
0 days 01:27:42.197000,NOR,4,80.986,17.0,2.0,,,False,SOFT,17.0,True,McLaren,1,4.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.124,-0.153,1.974,2.498,0.061,0.075,81.824
0 days 01:29:03.894000,NOR,4,81.697,18.0,2.0,,,False,SOFT,18.0,True,McLaren,1,4.0,True,4,Emilia Romagna Grand Prix,True,C4,True,0.587,0.724,2.685,3.398,0.494,0.608,82.587
0 days 01:30:26.788000,NOR,4,82.894,19.0,2.0,,,False,SOFT,19.0,True,McLaren,1,5.0,True,4,Emilia Romagna Grand Prix,True,C4,True,1.784,2.199,3.882,4.913,1.038,1.268,83.837
0 days 01:31:48.900000,NOR,4,82.112,20.0,2.0,,,False,SOFT,20.0,True,McLaren,1,5.0,True,4,Emilia Romagna Grand Prix,True,C4,True,1.002,1.235,3.1,3.923,0.508,0.623,83.107
0 days 01:33:11.192000,NOR,4,82.292,21.0,2.0,,,False,SOFT,21.0,True,McLaren,1,5.0,True,4,Emilia Romagna Grand Prix,True,C4,True,1.182,1.457,3.28,4.151,0.673,0.825,83.34
0 days 01:03:51.751000,RIC,3,,1.0,2.0,,,False,SOFT,1.0,True,McLaren,24,7.0,False,4,Emilia Romagna Grand Prix,True,C4,False,,,,,,,
0 days 01:05:58.881000,RIC,3,127.13,2.0,2.0,,,True,SOFT,2.0,True,McLaren,4,6.0,False,4,Emilia Romagna Grand Prix,True,C4,False,46.02,56.738,48.118,60.9,0.792,0.627,127.182
0 days 01:08:08.133000,RIC,3,129.252,3.0,2.0,,,False,SOFT,3.0,True,McLaren,4,6.0,False,4,Emilia Romagna Grand Prix,True,C4,False,48.142,59.354,50.24,63.585,0.0,0.0,129.357
0 days 01:10:16.951000,RIC,3,128.818,4.0,2.0,,,False,SOFT,4.0,True,McLaren,4,6.0,False,4,Emilia Romagna Grand Prix,True,C4,False,47.708,58.819,49.806,63.036,3.764,3.01,128.975
0 days 01:11:39.034000,RIC,3,82.083,5.0,2.0,,,True,SOFT,5.0,True,McLaren,1,6.0,False,4,Emilia Romagna Grand Prix,True,C4,False,0.973,1.2,3.071,3.887,-0.993,-1.195,82.293
0 days 01:13:00.092000,RIC,3,81.058,6.0,2.0,,,True,SOFT,6.0,True,McLaren,1,6.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.052,-0.064,2.046,2.589,-0.517,-0.634,81.32
0 days 01:14:20.656000,RIC,3,80.564,7.0,2.0,,,True,SOFT,7.0,True,McLaren,1,6.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.546,-0.673,1.552,1.964,-0.849,-1.043,80.878
0 days 01:15:41.418000,RIC,3,80.762,8.0,2.0,,,False,SOFT,8.0,True,McLaren,1,6.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.348,-0.429,1.75,2.215,-0.282,-0.348,81.129
0 days 01:17:02.177000,RIC,3,80.759,9.0,2.0,,,False,SOFT,9.0,True,McLaren,1,6.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.351,-0.433,1.747,2.211,-0.377,-0.465,81.178
0 days 01:18:23.157000,RIC,3,80.98,10.0,2.0,,,False,SOFT,10.0,True,McLaren,1,6.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.13,-0.16,1.968,2.491,-0.038,-0.047,81.451
0 days 01:19:43.691000,RIC,3,80.534,11.0,2.0,,,True,SOFT,11.0,True,McLaren,1,5.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.576,-0.71,1.522,1.926,-0.565,-0.697,81.058
0 days 01:21:04.019000,RIC,3,80.328,12.0,2.0,,,True,SOFT,12.0,True,McLaren,1,5.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.782,-0.964,1.316,1.666,-0.796,-0.981,80.904
0 days 01:22:24.811000,RIC,3,80.792,13.0,2.0,,,False,SOFT,13.0,True,McLaren,1,5.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.318,-0.392,1.78,2.253,-0.303,-0.374,81.421
0 days 01:23:46.302000,RIC,3,81.491,14.0,2.0,,,False,SOFT,14.0,True,McLaren,1,6.0,True,4,Emilia Romagna Grand Prix,True,C4,True,0.381,0.47,2.479,3.137,0.586,0.724,82.172
0 days 01:25:07.389000,RIC,3,81.087,15.0,2.0,,,False,SOFT,15.0,True,McLaren,1,6.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.023,-0.028,2.075,2.626,0.0,0.0,81.82
0 days 01:26:28.411000,RIC,3,81.022,16.0,2.0,,,False,SOFT,16.0,True,McLaren,1,6.0,True,4,Emilia Romagna Grand Prix,True,C4,True,-0.088,-0.108,2.01,2.544,-0.415,-0.51,81.808
