Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RoundNumber,EventName
0 days 00:47:05.263000,LEC,16,,1.0,1.0,,,,0 days 00:00:42.709000,0 days 00:00:25.434000,,0 days 00:46:39.936000,0 days 00:47:05.342000,208.0,225.0,318.0,315.0,False,MEDIUM,1.0,True,Ferrari,0 days 00:45:16.328000,,2,1.0,False,,False,False,4,Azerbaijan Grand Prix
0 days 00:49:15.231000,LEC,16,0 days 00:02:09.968000,2.0,1.0,,,0 days 00:00:37.820000,0 days 00:00:56.723000,0 days 00:00:35.425000,0 days 00:47:43.083000,0 days 00:48:39.806000,0 days 00:49:15.231000,219.0,117.0,245.0,265.0,True,MEDIUM,2.0,True,Ferrari,0 days 00:47:05.263000,,26,1.0,False,,False,False,4,Azerbaijan Grand Prix
0 days 00:51:46.105000,LEC,16,,3.0,1.0,,,0 days 00:00:53.275000,0 days 00:00:59.675000,0 days 00:00:37.875000,0 days 00:50:08.606000,0 days 00:51:08.230000,0 days 00:51:46.151000,130.0,161.0,231.0,241.0,False,MEDIUM,3.0,True,Ferrari,0 days 00:49:15.231000,,64,1.0,False,,False,False,4,Azerbaijan Grand Prix
0 days 00:54:37.907000,LEC,16,,4.0,1.0,,,0 days 00:01:03.015000,0 days 00:01:11.078000,0 days 00:00:37.710000,0 days 00:52:49.166000,0 days 00:54:00.197000,0 days 00:54:37.931000,117.0,141.0,270.0,180.0,False,MEDIUM,4.0,True,Ferrari,0 days 00:51:46.105000,,4,1.0,False,,False,False,4,Azerbaijan Grand Prix
0 days 00:57:42.728000,LEC,16,,5.0,1.0,,,0 days 00:00:55.152000,0 days 00:01:01.272000,0 days 00:01:08.438000,0 days 00:55:33.086000,0 days 00:56:34.414000,0 days 00:57:42.835000,138.0,90.0,303.0,90.0,False,MEDIUM,5.0,True,Ferrari,0 days 00:54:37.907000,,4,1.0,False,,False,False,4,Azerbaijan Grand Prix
0 days 00:59:27.945000,LEC,16,0 days 00:01:45.217000,6.0,1.0,,,0 days 00:00:37.549000,0 days 00:00:42.311000,0 days 00:00:25.357000,0 days 00:58:20.277000,0 days 00:59:02.588000,0 days 00:59:27.945000,212.0,222.0,319.0,314.0,True,MEDIUM,6.0,True,Ferrari,0 days 00:57:42.728000,,1,1.0,False,,False,False,4,Azerbaijan Grand Prix
0 days 01:01:12.747000,LEC,16,0 days 00:01:44.802000,7.0,1.0,,,0 days 00:00:37.214000,0 days 00:00:42.291000,0 days 00:00:25.297000,0 days 01:00:05.159000,0 days 01:00:47.450000,0 days 01:01:12.747000,221.0,228.0,312.0,316.0,True,MEDIUM,7.0,True,Ferrari,0 days 00:59:27.945000,,1,1.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:02:58.105000,LEC,16,0 days 00:01:45.358000,8.0,1.0,,,0 days 00:00:38.199000,0 days 00:00:42.201000,0 days 00:00:24.958000,0 days 01:01:50.946000,0 days 01:02:33.147000,0 days 01:02:58.105000,207.0,230.0,330.0,322.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:01:12.747000,,1,2.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:04:42.379000,LEC,16,0 days 00:01:44.274000,9.0,1.0,,,0 days 00:00:37.204000,0 days 00:00:42.011000,0 days 00:00:25.059000,0 days 01:03:35.309000,0 days 01:04:17.320000,0 days 01:04:42.379000,216.0,222.0,319.0,321.0,True,MEDIUM,9.0,True,Ferrari,0 days 01:02:58.105000,,1,2.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:06:26.210000,LEC,16,0 days 00:01:43.831000,10.0,1.0,,,0 days 00:00:36.730000,0 days 00:00:42.080000,0 days 00:00:25.021000,0 days 01:05:19.109000,0 days 01:06:01.189000,0 days 01:06:26.210000,222.0,228.0,316.0,321.0,True,MEDIUM,10.0,True,Ferrari,0 days 01:04:42.379000,,1,2.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:08:09.892000,LEC,16,0 days 00:01:43.682000,11.0,1.0,,,0 days 00:00:36.852000,0 days 00:00:41.864000,0 days 00:00:24.966000,0 days 01:07:03.062000,0 days 01:07:44.926000,0 days 01:08:09.892000,219.0,228.0,325.0,322.0,True,MEDIUM,11.0,True,Ferrari,0 days 01:06:26.210000,,1,2.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:09:53.538000,LEC,16,0 days 00:01:43.646000,12.0,1.0,,,0 days 00:00:36.726000,0 days 00:00:42.003000,0 days 00:00:24.917000,0 days 01:08:46.618000,0 days 01:09:28.621000,0 days 01:09:53.538000,221.0,221.0,328.0,322.0,True,MEDIUM,12.0,True,Ferrari,0 days 01:08:09.892000,,1,2.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:11:37.815000,LEC,16,0 days 00:01:44.277000,13.0,1.0,,,0 days 00:00:36.878000,0 days 00:00:42.315000,0 days 00:00:25.084000,0 days 01:10:30.416000,0 days 01:11:12.731000,0 days 01:11:37.815000,216.0,228.0,315.0,321.0,False,MEDIUM,13.0,True,Ferrari,0 days 01:09:53.538000,,1,2.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:13:22.499000,LEC,16,0 days 00:01:44.684000,14.0,1.0,,,0 days 00:00:37.161000,0 days 00:00:42.424000,0 days 00:00:25.099000,0 days 01:12:14.976000,0 days 01:12:57.400000,0 days 01:13:22.499000,217.0,227.0,317.0,321.0,False,MEDIUM,14.0,True,Ferrari,0 days 01:11:37.815000,,1,2.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:15:07.499000,LEC,16,0 days 00:01:45,15.0,1.0,,,0 days 00:00:37.223000,0 days 00:00:42.623000,0 days 00:00:25.154000,0 days 01:13:59.722000,0 days 01:14:42.345000,0 days 01:15:07.499000,220.0,229.0,319.0,320.0,False,MEDIUM,15.0,True,Ferrari,0 days 01:13:22.499000,,1,2.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:16:53.014000,LEC,16,0 days 00:01:45.515000,16.0,1.0,,,0 days 00:00:37.401000,0 days 00:00:42.856000,0 days 00:00:25.258000,0 days 01:15:44.900000,0 days 01:16:27.756000,0 days 01:16:53.014000,,229.0,314.0,318.0,False,MEDIUM,16.0,True,Ferrari,0 days 01:15:07.499000,,1,2.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:18:38.773000,LEC,16,0 days 00:01:45.759000,17.0,1.0,,,0 days 00:00:37.464000,0 days 00:00:42.908000,0 days 00:00:25.387000,0 days 01:17:30.478000,0 days 01:18:13.386000,0 days 01:18:38.773000,,224.0,309.0,319.0,False,MEDIUM,17.0,True,Ferrari,0 days 01:16:53.014000,,1,2.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 00:47:09.248000,VER,1,,1.0,1.0,,,,0 days 00:00:43.530000,0 days 00:00:25.195000,,0 days 00:46:44.077000,0 days 00:47:09.280000,190.0,218.0,321.0,322.0,False,MEDIUM,4.0,False,Red Bull Racing,0 days 00:45:16.328000,,2,4.0,False,,False,False,4,Azerbaijan Grand Prix
0 days 00:49:20.257000,VER,1,0 days 00:02:11.009000,2.0,1.0,,,0 days 00:00:38.344000,0 days 00:00:58.601000,0 days 00:00:34.064000,0 days 00:47:47.592000,0 days 00:48:46.193000,0 days 00:49:20.257000,196.0,104.0,254.0,281.0,True,MEDIUM,5.0,False,Red Bull Racing,0 days 00:47:09.248000,,26,4.0,False,,False,False,4,Azerbaijan Grand Prix
0 days 00:51:51.418000,VER,1,,3.0,1.0,,,0 days 00:00:52.754000,0 days 00:01:02.344000,0 days 00:00:36.048000,0 days 00:50:13.074000,0 days 00:51:15.370000,0 days 00:51:51.432000,140.0,152.0,265.0,179.0,False,MEDIUM,6.0,False,Red Bull Racing,0 days 00:49:20.257000,,64,4.0,False,,False,False,4,Azerbaijan Grand Prix
0 days 00:54:43.294000,VER,1,,4.0,1.0,,,0 days 00:01:00.749000,0 days 00:01:12.379000,0 days 00:00:38.749000,0 days 00:52:52.166000,0 days 00:54:04.572000,0 days 00:54:43.399000,145.0,188.0,273.0,226.0,False,MEDIUM,7.0,False,Red Bull Racing,0 days 00:51:51.418000,,4,4.0,False,,False,False,4,Azerbaijan Grand Prix
0 days 00:57:43.310000,VER,1,,5.0,1.0,,,0 days 00:00:53.133000,0 days 00:01:01.620000,0 days 00:01:05.322000,0 days 00:55:36.477000,0 days 00:56:38.085000,0 days 00:57:43.491000,168.0,121.0,305.0,107.0,False,MEDIUM,8.0,False,Red Bull Racing,0 days 00:54:43.294000,,4,3.0,False,,False,False,4,Azerbaijan Grand Prix
0 days 00:59:29.396000,VER,1,0 days 00:01:46.086000,6.0,1.0,,,0 days 00:00:38.684000,0 days 00:00:42.250000,0 days 00:00:25.152000,0 days 00:58:21.994000,0 days 00:59:04.244000,0 days 00:59:29.396000,206.0,224.0,318.0,321.0,True,MEDIUM,9.0,False,Red Bull Racing,0 days 00:57:43.310000,,1,3.0,False,,False,False,4,Azerbaijan Grand Prix
0 days 01:01:14.324000,VER,1,0 days 00:01:44.928000,7.0,1.0,,,0 days 00:00:37.492000,0 days 00:00:42.320000,0 days 00:00:25.116000,0 days 01:00:06.888000,0 days 01:00:49.208000,0 days 01:01:14.324000,215.0,221.0,319.0,322.0,True,MEDIUM,10.0,False,Red Bull Racing,0 days 00:59:29.396000,,1,3.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:02:58.921000,VER,1,0 days 00:01:44.597000,8.0,1.0,,,0 days 00:00:37.547000,0 days 00:00:42.244000,0 days 00:00:24.806000,0 days 01:01:51.871000,0 days 01:02:34.115000,0 days 01:02:58.921000,209.0,228.0,337.0,323.0,True,MEDIUM,11.0,False,Red Bull Racing,0 days 01:01:14.324000,,1,3.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:04:43.105000,VER,1,0 days 00:01:44.184000,9.0,1.0,,,0 days 00:00:37.118000,0 days 00:00:42.283000,0 days 00:00:24.783000,0 days 01:03:36.039000,0 days 01:04:18.322000,0 days 01:04:43.105000,207.0,227.0,336.0,323.0,True,MEDIUM,12.0,False,Red Bull Racing,0 days 01:02:58.921000,,1,3.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:06:26.828000,VER,1,0 days 00:01:43.723000,10.0,1.0,,,0 days 00:00:36.796000,0 days 00:00:42.178000,0 days 00:00:24.749000,0 days 01:05:19.901000,0 days 01:06:02.079000,0 days 01:06:26.828000,213.0,231.0,336.0,324.0,True,MEDIUM,13.0,False,Red Bull Racing,0 days 01:04:43.105000,,1,3.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:08:10.663000,VER,1,0 days 00:01:43.835000,11.0,1.0,,,0 days 00:00:36.990000,0 days 00:00:42.079000,0 days 00:00:24.766000,0 days 01:07:03.818000,0 days 01:07:45.897000,0 days 01:08:10.663000,209.0,230.0,335.0,323.0,False,MEDIUM,14.0,False,Red Bull Racing,0 days 01:06:26.828000,,1,3.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:09:54.615000,VER,1,0 days 00:01:43.952000,12.0,1.0,,,0 days 00:00:36.817000,0 days 00:00:42.207000,0 days 00:00:24.928000,0 days 01:08:47.480000,0 days 01:09:29.687000,0 days 01:09:54.615000,210.0,226.0,323.0,323.0,False,MEDIUM,15.0,False,Red Bull Racing,0 days 01:08:10.663000,,1,3.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:11:39.036000,VER,1,0 days 00:01:44.421000,13.0,1.0,,,0 days 00:00:37.007000,0 days 00:00:42.274000,0 days 00:00:25.140000,0 days 01:10:31.622000,0 days 01:11:13.896000,0 days 01:11:39.036000,216.0,233.0,320.0,323.0,False,MEDIUM,16.0,False,Red Bull Racing,0 days 01:09:54.615000,,1,3.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:13:23.526000,VER,1,0 days 00:01:44.490000,14.0,1.0,,,0 days 00:00:37.126000,0 days 00:00:42.211000,0 days 00:00:25.153000,0 days 01:12:16.162000,0 days 01:12:58.373000,0 days 01:13:23.526000,212.0,230.0,321.0,323.0,False,MEDIUM,17.0,False,Red Bull Racing,0 days 01:11:39.036000,,1,3.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:15:08.612000,VER,1,0 days 00:01:45.086000,15.0,1.0,,,0 days 00:00:37.332000,0 days 00:00:42.409000,0 days 00:00:25.345000,0 days 01:14:00.858000,0 days 01:14:43.267000,0 days 01:15:08.612000,217.0,235.0,320.0,323.0,False,MEDIUM,18.0,False,Red Bull Racing,0 days 01:13:23.526000,,1,3.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:16:53.836000,VER,1,0 days 00:01:45.224000,16.0,1.0,,,0 days 00:00:37.553000,0 days 00:00:42.601000,0 days 00:00:25.070000,0 days 01:15:46.165000,0 days 01:16:28.766000,0 days 01:16:53.836000,213.0,225.0,329.0,323.0,False,MEDIUM,19.0,False,Red Bull Racing,0 days 01:15:08.612000,,1,3.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:18:39.336000,VER,1,0 days 00:01:45.500000,17.0,1.0,,,0 days 00:00:37.447000,0 days 00:00:42.992000,0 days 00:00:25.061000,0 days 01:17:31.283000,0 days 01:18:14.275000,0 days 01:18:39.336000,207.0,222.0,332.0,323.0,False,MEDIUM,20.0,False,Red Bull Racing,0 days 01:16:53.836000,,1,3.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 00:47:08.453000,RUS,63,,1.0,1.0,,,,0 days 00:00:43.001000,0 days 00:00:25.463000,,0 days 00:46:43.030000,0 days 00:47:08.498000,198.0,216.0,316.0,316.0,False,MEDIUM,8.0,False,Mercedes,0 days 00:45:16.328000,,2,3.0,False,,False,False,4,Azerbaijan Grand Prix
0 days 00:49:18.442000,RUS,63,0 days 00:02:09.989000,2.0,1.0,,,0 days 00:00:38.280000,0 days 00:00:58.264000,0 days 00:00:33.445000,0 days 00:47:46.733000,0 days 00:48:44.997000,0 days 00:49:18.442000,195.0,90.0,266.0,283.0,True,MEDIUM,9.0,False,Mercedes,0 days 00:47:08.453000,,26,3.0,False,,False,False,4,Azerbaijan Grand Prix
0 days 00:51:49.511000,RUS,63,,3.0,1.0,,,0 days 00:00:53.603000,0 days 00:01:02.341000,0 days 00:00:35.101000,0 days 00:50:12.137000,0 days 00:51:14.480000,0 days 00:51:49.511000,160.0,99.0,178.0,213.0,False,MEDIUM,10.0,False,Mercedes,0 days 00:49:18.442000,,64,3.0,False,,False,False,4,Azerbaijan Grand Prix
0 days 00:54:41.602000,RUS,63,,4.0,1.0,,,0 days 00:01:01.630000,0 days 00:01:11.939000,0 days 00:00:38.502000,0 days 00:52:51.166000,0 days 00:54:03.118000,0 days 00:54:41.602000,124.0,169.0,294.0,189.0,False,MEDIUM,11.0,False,Mercedes,0 days 00:51:49.511000,,4,3.0,False,,False,False,4,Azerbaijan Grand Prix
0 days 00:57:43.316000,RUS,63,,5.0,1.0,,,0 days 00:00:53.616000,0 days 00:01:01.710000,0 days 00:01:06.449000,0 days 00:55:35.211000,0 days 00:56:36.945000,0 days 00:57:43.428000,137.0,98.0,307.0,97.0,False,MEDIUM,12.0,False,Mercedes,0 days 00:54:41.602000,,4,4.0,False,,False,False,4,Azerbaijan Grand Prix
0 days 00:59:30.641000,RUS,63,0 days 00:01:47.325000,6.0,1.0,,,0 days 00:00:39.309000,0 days 00:00:42.691000,0 days 00:00:25.325000,0 days 00:58:22.625000,0 days 00:59:05.316000,0 days 00:59:30.641000,201.0,225.0,322.0,316.0,True,MEDIUM,13.0,False,Mercedes,0 days 00:57:43.316000,,1,4.0,False,,False,False,4,Azerbaijan Grand Prix
0 days 01:01:15.706000,RUS,63,0 days 00:01:45.065000,7.0,1.0,,,0 days 00:00:37.489000,0 days 00:00:42.331000,0 days 00:00:25.245000,0 days 01:00:08.130000,0 days 01:00:50.461000,0 days 01:01:15.706000,206.0,220.0,322.0,318.0,True,MEDIUM,14.0,False,Mercedes,0 days 00:59:30.641000,,1,4.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:03:00.724000,RUS,63,0 days 00:01:45.018000,8.0,1.0,,,0 days 00:00:37.379000,0 days 00:00:42.385000,0 days 00:00:25.254000,0 days 01:01:53.085000,0 days 01:02:35.470000,0 days 01:03:00.724000,203.0,217.0,325.0,318.0,True,MEDIUM,15.0,False,Mercedes,0 days 01:01:15.706000,,1,4.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:04:45.222000,RUS,63,0 days 00:01:44.498000,9.0,1.0,,,0 days 00:00:37.140000,0 days 00:00:42.149000,0 days 00:00:25.209000,0 days 01:03:37.864000,0 days 01:04:20.013000,0 days 01:04:45.222000,208.0,230.0,323.0,318.0,True,MEDIUM,16.0,False,Mercedes,0 days 01:03:00.724000,,1,4.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:06:29.631000,RUS,63,0 days 00:01:44.409000,10.0,1.0,,,0 days 00:00:37.053000,0 days 00:00:42.175000,0 days 00:00:25.181000,0 days 01:05:22.275000,0 days 01:06:04.450000,0 days 01:06:29.631000,212.0,230.0,322.0,318.0,True,MEDIUM,17.0,False,Mercedes,0 days 01:04:45.222000,,1,4.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:08:14.131000,RUS,63,0 days 00:01:44.500000,11.0,1.0,,,0 days 00:00:37.084000,0 days 00:00:42.191000,0 days 00:00:25.225000,0 days 01:07:06.715000,0 days 01:07:48.906000,0 days 01:08:14.131000,,231.0,321.0,317.0,False,MEDIUM,18.0,False,Mercedes,0 days 01:06:29.631000,,1,4.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:09:58.736000,RUS,63,0 days 00:01:44.605000,12.0,1.0,,,0 days 00:00:37.074000,0 days 00:00:42.250000,0 days 00:00:25.281000,0 days 01:08:51.205000,0 days 01:09:33.455000,0 days 01:09:58.736000,204.0,227.0,321.0,317.0,False,MEDIUM,19.0,False,Mercedes,0 days 01:08:14.131000,,1,4.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:11:43.488000,RUS,63,0 days 00:01:44.752000,13.0,1.0,,,0 days 00:00:37.092000,0 days 00:00:42.360000,0 days 00:00:25.300000,0 days 01:10:35.828000,0 days 01:11:18.188000,0 days 01:11:43.488000,203.0,226.0,320.0,317.0,False,MEDIUM,20.0,False,Mercedes,0 days 01:09:58.736000,,1,4.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:13:28.184000,RUS,63,0 days 00:01:44.696000,14.0,1.0,,,0 days 00:00:37.187000,0 days 00:00:42.205000,0 days 00:00:25.304000,0 days 01:12:20.675000,0 days 01:13:02.880000,0 days 01:13:28.184000,213.0,227.0,319.0,316.0,False,MEDIUM,21.0,False,Mercedes,0 days 01:11:43.488000,,1,4.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:15:12.794000,RUS,63,0 days 00:01:44.610000,15.0,1.0,,,0 days 00:00:37.190000,0 days 00:00:42.207000,0 days 00:00:25.213000,0 days 01:14:05.374000,0 days 01:14:47.581000,0 days 01:15:12.794000,210.0,228.0,321.0,318.0,False,MEDIUM,22.0,False,Mercedes,0 days 01:13:28.184000,,1,4.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:16:57.676000,RUS,63,0 days 00:01:44.882000,16.0,1.0,,,0 days 00:00:37.202000,0 days 00:00:42.442000,0 days 00:00:25.238000,0 days 01:15:49.996000,0 days 01:16:32.438000,0 days 01:16:57.676000,208.0,221.0,321.0,318.0,False,MEDIUM,23.0,False,Mercedes,0 days 01:15:12.794000,,1,4.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 01:18:42.826000,RUS,63,0 days 00:01:45.150000,17.0,1.0,,,0 days 00:00:37.330000,0 days 00:00:42.574000,0 days 00:00:25.246000,0 days 01:17:35.006000,0 days 01:18:17.580000,0 days 01:18:42.826000,201.0,224.0,322.0,319.0,False,MEDIUM,24.0,False,Mercedes,0 days 01:16:57.676000,,1,4.0,False,,False,True,4,Azerbaijan Grand Prix
0 days 00:47:10.048000,SAI,55,,1.0,1.0,,,,0 days 00:00:43.986000,0 days 00:00:25.109000,,0 days 00:46:44.983000,0 days 00:47:10.154000,175.0,209.0,321.0,323.0,False,MEDIUM,1.0,True,Ferrari,0 days 00:45:16.328000,,2,5.0,False,,False,False,4,Azerbaijan Grand Prix
