Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,IsAccurate,RoundNumber,EventName,IsSlick,CompoundName,IsValid,DeltaToRep,PctFromRep,DeltaToFastest,PctFromFastest,DeltaToLapRep,PctFromLapRep,FuelAdjLapTime
0 days 01:04:16.758000,HAM,44,102.305,11.0,1.0,,,False,MEDIUM,11.0,True,Mercedes,1,2.0,True,5,Chinese Grand Prix,True,C3,True,-0.282,-0.275,1.974,1.967,-0.25,-0.244,102.884
0 days 01:05:59.132000,HAM,44,102.374,12.0,1.0,,,False,MEDIUM,12.0,True,Mercedes,1,2.0,True,5,Chinese Grand Prix,True,C3,True,-0.213,-0.208,2.043,2.036,-0.276,-0.269,103.011
0 days 01:07:41.581000,HAM,44,102.449,13.0,1.0,,,False,MEDIUM,13.0,True,Mercedes,1,2.0,True,5,Chinese Grand Prix,True,C3,True,-0.138,-0.135,2.118,2.111,-0.371,-0.361,103.144
0 days 01:09:23.928000,HAM,44,102.347,14.0,1.0,,,False,MEDIUM,14.0,True,Mercedes,1,2.0,True,5,Chinese Grand Prix,True,C3,True,-0.24,-0.234,2.016,2.009,-0.759,-0.736,103.1
0 days 01:11:06.524000,HAM,44,102.596,15.0,1.0,,,False,MEDIUM,15.0,True,Mercedes,1,2.0,True,5,Chinese Grand Prix,True,C3,True,0.009,0.009,2.265,2.258,-0.242,-0.235,103.407
0 days 01:12:48.962000,HAM,44,102.438,16.0,1.0,,,False,MEDIUM,16.0,True,Mercedes,1,2.0,True,5,Chinese Grand Prix,True,C3,True,-0.149,-0.145,2.107,2.1,-0.75,-0.727,103.306
0 days 01:14:31.402000,HAM,44,102.44,17.0,1.0,,,False,MEDIUM,17.0,True,Mercedes,1,2.0,True,5,Chinese Grand Prix,True,C3,True,-0.147,-0.143,2.109,2.102,-0.409,-0.398,103.366
0 days 01:16:14.038000,HAM,44,102.636,18.0,1.0,,,False,MEDIUM,18.0,True,Mercedes,1,2.0,True,5,Chinese Grand Prix,True,C3,True,0.049,0.048,2.305,2.297,-0.492,-0.477,103.62
0 days 01:17:56.944000,HAM,44,102.906,19.0,1.0,,,False,MEDIUM,19.0,True,Mercedes,1,2.0,True,5,Chinese Grand Prix,True,C3,True,0.319,0.311,2.575,2.567,-0.544,-0.526,103.948
0 days 00:47:24.326000,PER,11,,1.0,1.0,,,False,MEDIUM,4.0,False,Red Bull Racing,1,5.0,False,5,Chinese Grand Prix,True,C3,False,,,,,,,
0 days 00:49:05.816000,PER,11,101.49,2.0,1.0,,,True,MEDIUM,5.0,False,Red Bull Racing,1,5.0,True,5,Chinese Grand Prix,True,C3,True,-1.097,-1.069,1.159,1.155,-1.658,-1.607,101.548
0 days 00:50:47.054000,PER,11,101.238,3.0,1.0,,,True,MEDIUM,6.0,False,Red Bull Racing,1,5.0,True,5,Chinese Grand Prix,True,C3,True,-1.349,-1.315,0.907,0.904,-1.035,-1.012,101.354
0 days 00:52:28.119000,PER,11,101.065,4.0,1.0,,,True,MEDIUM,7.0,False,Red Bull Racing,1,5.0,True,5,Chinese Grand Prix,True,C3,True,-1.522,-1.484,0.734,0.732,-0.801,-0.786,101.239
0 days 00:54:09.226000,PER,11,101.107,5.0,1.0,,,False,MEDIUM,8.0,False,Red Bull Racing,1,5.0,True,5,Chinese Grand Prix,True,C3,True,-1.48,-1.443,0.776,0.773,-0.833,-0.817,101.339
0 days 00:55:50.537000,PER,11,101.311,6.0,1.0,,,False,MEDIUM,9.0,False,Red Bull Racing,1,5.0,True,5,Chinese Grand Prix,True,C3,True,-1.276,-1.244,0.98,0.977,-0.842,-0.824,101.6
0 days 00:57:31.905000,PER,11,101.368,7.0,1.0,,,False,MEDIUM,10.0,False,Red Bull Racing,1,5.0,True,5,Chinese Grand Prix,True,C3,True,-1.219,-1.188,1.037,1.034,-1.086,-1.06,101.715
0 days 00:59:13.655000,PER,11,101.75,8.0,1.0,,,False,MEDIUM,11.0,False,Red Bull Racing,1,5.0,True,5,Chinese Grand Prix,True,C3,True,-0.837,-0.816,1.419,1.414,-0.794,-0.774,102.155
0 days 01:00:55.598000,PER,11,101.943,9.0,1.0,,,False,MEDIUM,12.0,False,Red Bull Racing,1,5.0,True,5,Chinese Grand Prix,True,C3,True,-0.644,-0.628,1.612,1.607,-0.555,-0.541,102.406
0 days 01:02:37.995000,PER,11,102.397,10.0,1.0,,,False,MEDIUM,13.0,False,Red Bull Racing,1,5.0,True,5,Chinese Grand Prix,True,C3,True,-0.19,-0.185,2.066,2.059,-0.095,-0.093,102.918
0 days 01:04:20.355000,PER,11,102.36,11.0,1.0,,,False,MEDIUM,14.0,False,Red Bull Racing,1,5.0,True,5,Chinese Grand Prix,True,C3,True,-0.227,-0.221,2.029,2.022,-0.195,-0.19,102.939
0 days 01:06:02.748000,PER,11,102.393,12.0,1.0,,,False,MEDIUM,15.0,False,Red Bull Racing,1,5.0,True,5,Chinese Grand Prix,True,C3,True,-0.194,-0.189,2.062,2.055,-0.257,-0.25,103.03
0 days 01:07:45.220000,PER,11,102.472,13.0,1.0,,,False,MEDIUM,16.0,False,Red Bull Racing,1,5.0,True,5,Chinese Grand Prix,True,C3,True,-0.115,-0.112,2.141,2.134,-0.348,-0.338,103.167
0 days 01:09:27.873000,PER,11,102.653,14.0,1.0,,,False,MEDIUM,17.0,False,Red Bull Racing,1,5.0,True,5,Chinese Grand Prix,True,C3,True,0.066,0.064,2.322,2.314,-0.453,-0.439,103.406
0 days 01:11:10.648000,PER,11,102.775,15.0,1.0,,,False,MEDIUM,18.0,False,Red Bull Racing,1,5.0,True,5,Chinese Grand Prix,True,C3,True,0.188,0.183,2.444,2.436,-0.063,-0.061,103.586
0 days 01:12:53.498000,PER,11,102.85,16.0,1.0,,,False,MEDIUM,19.0,False,Red Bull Racing,1,3.0,True,5,Chinese Grand Prix,True,C3,True,0.263,0.256,2.519,2.511,-0.338,-0.328,103.718
0 days 01:14:35.376000,PER,11,101.878,17.0,1.0,,,False,MEDIUM,20.0,False,Red Bull Racing,1,3.0,True,5,Chinese Grand Prix,True,C3,True,-0.709,-0.691,1.547,1.542,-0.971,-0.944,102.804
0 days 01:16:17.143000,PER,11,101.767,18.0,1.0,,,False,MEDIUM,21.0,False,Red Bull Racing,1,3.0,True,5,Chinese Grand Prix,True,C3,True,-0.82,-0.799,1.436,1.431,-1.361,-1.32,102.751
0 days 01:17:59.159000,PER,11,102.016,19.0,1.0,,,False,MEDIUM,22.0,False,Red Bull Racing,1,3.0,True,5,Chinese Grand Prix,True,C3,True,-0.571,-0.557,1.685,1.679,-1.434,-1.386,103.058
0 days 00:47:24.852000,LEC,16,,1.0,1.0,,,False,MEDIUM,5.0,False,Ferrari,1,6.0,False,5,Chinese Grand Prix,True,C3,False,,,,,,,
0 days 00:49:06.581000,LEC,16,101.729,2.0,1.0,,,True,MEDIUM,6.0,False,Ferrari,1,6.0,True,5,Chinese Grand Prix,True,C3,True,-0.858,-0.836,1.398,1.393,-1.419,-1.376,101.787
0 days 00:50:47.900000,LEC,16,101.319,3.0,1.0,,,True,MEDIUM,7.0,False,Ferrari,1,6.0,True,5,Chinese Grand Prix,True,C3,True,-1.268,-1.236,0.988,0.985,-0.954,-0.933,101.435
0 days 00:52:28.903000,LEC,16,101.003,4.0,1.0,,,True,MEDIUM,8.0,False,Ferrari,1,6.0,True,5,Chinese Grand Prix,True,C3,True,-1.584,-1.544,0.672,0.67,-0.863,-0.847,101.177
0 days 00:54:10.197000,LEC,16,101.294,5.0,1.0,,,False,MEDIUM,9.0,False,Ferrari,1,6.0,True,5,Chinese Grand Prix,True,C3,True,-1.293,-1.26,0.963,0.96,-0.646,-0.634,101.526
0 days 00:55:51.376000,LEC,16,101.179,6.0,1.0,,,False,MEDIUM,10.0,False,Ferrari,1,6.0,True,5,Chinese Grand Prix,True,C3,True,-1.408,-1.372,0.848,0.845,-0.974,-0.953,101.468
0 days 00:57:32.796000,LEC,16,101.42,7.0,1.0,,,False,MEDIUM,11.0,False,Ferrari,1,6.0,True,5,Chinese Grand Prix,True,C3,True,-1.167,-1.138,1.089,1.085,-1.034,-1.009,101.767
0 days 00:59:14.228000,LEC,16,101.432,8.0,1.0,,,False,MEDIUM,12.0,False,Ferrari,1,6.0,True,5,Chinese Grand Prix,True,C3,True,-1.155,-1.126,1.101,1.097,-1.112,-1.084,101.837
0 days 01:00:56.325000,LEC,16,102.097,9.0,1.0,,,False,MEDIUM,13.0,False,Ferrari,1,6.0,True,5,Chinese Grand Prix,True,C3,True,-0.49,-0.478,1.766,1.76,-0.401,-0.391,102.56
0 days 01:02:38.551000,LEC,16,102.226,10.0,1.0,,,False,MEDIUM,14.0,False,Ferrari,1,6.0,True,5,Chinese Grand Prix,True,C3,True,-0.361,-0.352,1.895,1.889,-0.266,-0.26,102.747
0 days 01:04:20.915000,LEC,16,102.364,11.0,1.0,,,False,MEDIUM,15.0,False,Ferrari,1,6.0,True,5,Chinese Grand Prix,True,C3,True,-0.223,-0.217,2.033,2.026,-0.191,-0.186,102.943
0 days 01:06:03.448000,LEC,16,102.533,12.0,1.0,,,False,MEDIUM,16.0,False,Ferrari,1,6.0,True,5,Chinese Grand Prix,True,C3,True,-0.054,-0.053,2.202,2.195,-0.117,-0.114,103.17
0 days 01:07:45.813000,LEC,16,102.365,13.0,1.0,,,False,MEDIUM,17.0,False,Ferrari,1,6.0,True,5,Chinese Grand Prix,True,C3,True,-0.222,-0.216,2.034,2.027,-0.455,-0.443,103.06
0 days 01:09:28.297000,LEC,16,102.484,14.0,1.0,,,False,MEDIUM,18.0,False,Ferrari,1,6.0,True,5,Chinese Grand Prix,True,C3,True,-0.103,-0.1,2.153,2.146,-0.622,-0.603,103.237
0 days 01:11:11.037000,LEC,16,102.74,15.0,1.0,,,False,MEDIUM,19.0,False,Ferrari,1,6.0,True,5,Chinese Grand Prix,True,C3,True,0.153,0.149,2.409,2.401,-0.098,-0.095,103.551
0 days 01:12:55.485000,LEC,16,104.448,16.0,1.0,,,False,MEDIUM,20.0,False,Ferrari,1,5.0,True,5,Chinese Grand Prix,True,C3,True,1.861,1.814,4.117,4.103,1.26,1.221,105.316
0 days 01:14:36.998000,LEC,16,101.513,17.0,1.0,,,False,MEDIUM,21.0,False,Ferrari,1,4.0,True,5,Chinese Grand Prix,True,C3,True,-1.074,-1.047,1.182,1.178,-1.336,-1.299,102.439
0 days 01:16:18.941000,LEC,16,101.943,18.0,1.0,,,False,MEDIUM,22.0,False,Ferrari,1,4.0,True,5,Chinese Grand Prix,True,C3,True,-0.644,-0.628,1.612,1.607,-1.185,-1.149,102.927
0 days 01:18:01.387000,LEC,16,102.446,19.0,1.0,,,False,MEDIUM,23.0,False,Ferrari,1,4.0,True,5,Chinese Grand Prix,True,C3,True,-0.141,-0.137,2.115,2.108,-1.004,-0.971,103.488
0 days 00:47:23.637000,SAI,55,,1.0,1.0,,,False,MEDIUM,1.0,True,Ferrari,1,4.0,False,5,Chinese Grand Prix,True,C3,False,,,,,,,
0 days 00:49:05.028000,SAI,55,101.391,2.0,1.0,,,True,MEDIUM,2.0,True,Ferrari,1,4.0,True,5,Chinese Grand Prix,True,C3,True,-1.196,-1.166,1.06,1.057,-1.757,-1.703,101.449
0 days 00:50:46.024000,SAI,55,100.996,3.0,1.0,,,True,MEDIUM,3.0,True,Ferrari,1,4.0,True,5,Chinese Grand Prix,True,C3,True,-1.591,-1.551,0.665,0.663,-1.277,-1.249,101.112
0 days 00:52:26.986000,SAI,55,100.962,4.0,1.0,,,True,MEDIUM,4.0,True,Ferrari,1,4.0,True,5,Chinese Grand Prix,True,C3,True,-1.625,-1.584,0.631,0.629,-0.904,-0.887,101.136
0 days 00:54:08.283000,SAI,55,101.297,5.0,1.0,,,False,MEDIUM,5.0,True,Ferrari,1,4.0,True,5,Chinese Grand Prix,True,C3,True,-1.29,-1.257,0.966,0.963,-0.643,-0.631,101.529
0 days 00:55:49.528000,SAI,55,101.245,6.0,1.0,,,False,MEDIUM,6.0,True,Ferrari,1,4.0,True,5,Chinese Grand Prix,True,C3,True,-1.342,-1.308,0.914,0.911,-0.908,-0.889,101.534
0 days 00:57:31.029000,SAI,55,101.501,7.0,1.0,,,False,MEDIUM,7.0,True,Ferrari,1,4.0,True,5,Chinese Grand Prix,True,C3,True,-1.086,-1.059,1.17,1.166,-0.953,-0.93,101.848
0 days 00:59:13.053000,SAI,55,102.024,8.0,1.0,,,False,MEDIUM,8.0,True,Ferrari,1,4.0,True,5,Chinese Grand Prix,True,C3,True,-0.563,-0.549,1.693,1.687,-0.52,-0.507,102.429
0 days 01:00:55.084000,SAI,55,102.031,9.0,1.0,,,False,MEDIUM,9.0,True,Ferrari,1,4.0,True,5,Chinese Grand Prix,True,C3,True,-0.556,-0.542,1.7,1.694,-0.467,-0.456,102.494
0 days 01:02:37.444000,SAI,55,102.36,10.0,1.0,,,False,MEDIUM,10.0,True,Ferrari,1,4.0,True,5,Chinese Grand Prix,True,C3,True,-0.227,-0.221,2.029,2.022,-0.132,-0.129,102.881
0 days 01:04:19.870000,SAI,55,102.426,11.0,1.0,,,False,MEDIUM,11.0,True,Ferrari,1,4.0,True,5,Chinese Grand Prix,True,C3,True,-0.161,-0.157,2.095,2.088,-0.129,-0.126,103.005
0 days 01:06:02.242000,SAI,55,102.372,12.0,1.0,,,False,MEDIUM,12.0,True,Ferrari,1,4.0,True,5,Chinese Grand Prix,True,C3,True,-0.215,-0.21,2.041,2.034,-0.278,-0.271,103.009
0 days 01:07:44.634000,SAI,55,102.392,13.0,1.0,,,False,MEDIUM,13.0,True,Ferrari,1,4.0,True,5,Chinese Grand Prix,True,C3,True,-0.195,-0.19,2.061,2.054,-0.428,-0.416,103.087
0 days 01:09:27.284000,SAI,55,102.65,14.0,1.0,,,False,MEDIUM,14.0,True,Ferrari,1,4.0,True,5,Chinese Grand Prix,True,C3,True,0.063,0.061,2.319,2.311,-0.456,-0.442,103.403
0 days 01:11:10.088000,SAI,55,102.804,15.0,1.0,,,False,MEDIUM,15.0,True,Ferrari,1,4.0,True,5,Chinese Grand Prix,True,C3,True,0.217,0.212,2.473,2.465,-0.034,-0.033,103.615
0 days 01:12:55.066000,SAI,55,104.978,16.0,1.0,,,False,MEDIUM,16.0,True,Ferrari,1,4.0,True,5,Chinese Grand Prix,True,C3,True,2.391,2.331,4.647,4.632,1.79,1.735,105.846
0 days 01:14:38.770000,SAI,55,103.704,17.0,1.0,,,False,MEDIUM,17.0,True,Ferrari,1,5.0,True,5,Chinese Grand Prix,True,C3,True,1.117,1.089,3.373,3.362,0.855,0.831,104.63
0 days 01:16:21.548000,SAI,55,102.778,18.0,1.0,,,False,MEDIUM,18.0,True,Ferrari,1,5.0,True,5,Chinese Grand Prix,True,C3,True,0.191,0.186,2.447,2.439,-0.35,-0.339,103.762
0 days 01:18:04.597000,SAI,55,103.049,19.0,1.0,,,False,MEDIUM,19.0,True,Ferrari,1,5.0,True,5,Chinese Grand Prix,True,C3,True,0.462,0.45,2.718,2.709,-0.401,-0.388,104.091
0 days 00:47:25.851000,NOR,4,,1.0,1.0,,,False,MEDIUM,1.0,True,McLaren,1,7.0,False,5,Chinese Grand Prix,True,C3,False,,,,,,,
0 days 00:49:07.271000,NOR,4,101.42,2.0,1.0,,,True,MEDIUM,2.0,True,McLaren,1,7.0,True,5,Chinese Grand Prix,True,C3,True,-1.167,-1.138,1.089,1.085,-1.728,-1.675,101.478
0 days 00:50:48.538000,NOR,4,101.267,3.0,1.0,,,True,MEDIUM,3.0,True,McLaren,1,7.0,True,5,Chinese Grand Prix,True,C3,True,-1.32,-1.287,0.936,0.933,-1.006,-0.984,101.383
0 days 00:52:29.489000,NOR,4,100.951,4.0,1.0,,,True,MEDIUM,4.0,True,McLaren,1,7.0,True,5,Chinese Grand Prix,True,C3,True,-1.636,-1.595,0.62,0.618,-0.915,-0.898,101.125
0 days 00:54:11.119000,NOR,4,101.63,5.0,1.0,,,False,MEDIUM,5.0,True,McLaren,1,7.0,True,5,Chinese Grand Prix,True,C3,True,-0.957,-0.933,1.299,1.295,-0.31,-0.304,101.862
0 days 00:55:52.095000,NOR,4,100.976,6.0,1.0,,,False,MEDIUM,6.0,True,McLaren,1,7.0,True,5,Chinese Grand Prix,True,C3,True,-1.611,-1.57,0.645,0.643,-1.177,-1.152,101.265
0 days 00:57:33.623000,NOR,4,101.528,7.0,1.0,,,False,MEDIUM,7.0,True,McLaren,1,7.0,True,5,Chinese Grand Prix,True,C3,True,-1.059,-1.032,1.197,1.193,-0.926,-0.904,101.875
0 days 00:59:15.232000,NOR,4,101.609,8.0,1.0,,,False,MEDIUM,8.0,True,McLaren,1,7.0,True,5,Chinese Grand Prix,True,C3,True,-0.978,-0.953,1.278,1.274,-0.935,-0.912,102.014
0 days 01:00:57.392000,NOR,4,102.16,9.0,1.0,,,False,MEDIUM,9.0,True,McLaren,1,7.0,True,5,Chinese Grand Prix,True,C3,True,-0.427,-0.416,1.829,1.823,-0.338,-0.33,102.623
0 days 01:02:39.304000,NOR,4,101.912,10.0,1.0,,,False,MEDIUM,10.0,True,McLaren,1,7.0,True,5,Chinese Grand Prix,True,C3,True,-0.675,-0.658,1.581,1.576,-0.58,-0.566,102.433
0 days 01:04:21.950000,NOR,4,102.646,11.0,1.0,,,False,MEDIUM,11.0,True,McLaren,1,7.0,True,5,Chinese Grand Prix,True,C3,True,0.059,0.058,2.315,2.307,0.091,0.089,103.225
0 days 01:06:04.260000,NOR,4,102.31,12.0,1.0,,,False,MEDIUM,12.0,True,McLaren,1,7.0,True,5,Chinese Grand Prix,True,C3,True,-0.277,-0.27,1.979,1.972,-0.34,-0.331,102.947
0 days 01:07:46.934000,NOR,4,102.674,13.0,1.0,,,False,MEDIUM,13.0,True,McLaren,1,7.0,True,5,Chinese Grand Prix,True,C3,True,0.087,0.085,2.343,2.335,-0.146,-0.142,103.369
0 days 01:09:29.290000,NOR,4,102.356,14.0,1.0,,,False,MEDIUM,14.0,True,McLaren,1,7.0,True,5,Chinese Grand Prix,True,C3,True,-0.231,-0.225,2.025,2.018,-0.75,-0.727,103.109
0 days 01:11:12.147000,NOR,4,102.857,15.0,1.0,,,False,MEDIUM,15.0,True,McLaren,1,7.0,True,5,Chinese Grand Prix,True,C3,True,0.27,0.263,2.526,2.518,0.019,0.018,103.668
0 days 01:12:56.288000,NOR,4,104.141,16.0,1.0,,,False,MEDIUM,16.0,True,McLaren,1,6.0,True,5,Chinese Grand Prix,True,C3,True,1.554,1.515,3.81,3.797,0.953,0.924,105.009
0 days 01:14:39.271000,NOR,4,102.983,17.0,1.0,,,False,MEDIUM,17.0,True,McLaren,1,6.0,True,5,Chinese Grand Prix,True,C3,True,0.396,0.386,2.652,2.643,0.134,0.13,103.909
0 days 01:16:22.162000,NOR,4,102.891,18.0,1.0,,,False,MEDIUM,18.0,True,McLaren,1,6.0,True,5,Chinese Grand Prix,True,C3,True,0.304,0.296,2.56,2.552,-0.237,-0.23,103.875
0 days 01:18:05.989000,NOR,4,103.827,19.0,1.0,,,False,MEDIUM,19.0,True,McLaren,1,6.0,True,5,Chinese Grand Prix,True,C3,True,1.24,1.209,3.496,3.484,0.377,0.364,104.869
0 days 00:47:26.745000,PIA,81,,1.0,1.0,,,False,MEDIUM,4.0,False,McLaren,1,8.0,False,5,Chinese Grand Prix,True,C3,False,,,,,,,
0 days 00:49:08.709000,PIA,81,101.964,2.0,1.0,,,True,MEDIUM,5.0,False,McLaren,1,8.0,True,5,Chinese Grand Prix,True,C3,True,-0.623,-0.607,1.633,1.628,-1.184,-1.148,102.022
0 days 00:50:49.816000,PIA,81,101.107,3.0,1.0,,,True,MEDIUM,6.0,False,McLaren,1,8.0,True,5,Chinese Grand Prix,True,C3,True,-1.48,-1.443,0.776,0.773,-1.166,-1.14,101.223
0 days 00:52:31.221000,PIA,81,101.405,4.0,1.0,,,False,MEDIUM,7.0,False,McLaren,1,8.0,True,5,Chinese Grand Prix,True,C3,True,-1.182,-1.152,1.074,1.07,-0.461,-0.453,101.579
0 days 00:54:12.767000,PIA,81,101.546,5.0,1.0,,,False,MEDIUM,8.0,False,McLaren,1,8.0,True,5,Chinese Grand Prix,True,C3,True,-1.041,-1.015,1.215,1.211,-0.394,-0.387,101.778
0 days 00:55:54.504000,PIA,81,101.737,6.0,1.0,,,False,MEDIUM,9.0,False,McLaren,1,8.0,True,5,Chinese Grand Prix,True,C3,True,-0.85,-0.829,1.406,1.401,-0.416,-0.407,102.026
0 days 00:57:37.083000,PIA,81,102.579,7.0,1.0,,,False,MEDIUM,10.0,False,McLaren,1,8.0,True,5,Chinese Grand Prix,True,C3,True,-0.008,-0.008,2.248,2.241,0.125,0.122,102.926
