Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RoundNumber,EventName
0 days 01:00:38.624000,VER,33,0 days 00:01:30.193000,11.0,2.0,,,0 days 00:00:28.649000,0 days 00:00:36.652000,0 days 00:00:24.892000,0 days 00:59:37.080000,0 days 01:00:13.732000,0 days 01:00:38.624000,292.0,266.0,251.0,298.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 00:59:08.431000,,1,1.0,False,,False,True,10,British Grand Prix
0 days 01:02:08.825000,VER,33,0 days 00:01:30.201000,12.0,2.0,,,0 days 00:00:28.643000,0 days 00:00:36.707000,0 days 00:00:24.851000,0 days 01:01:07.267000,0 days 01:01:43.974000,0 days 01:02:08.825000,291.0,265.0,250.0,297.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 01:00:38.624000,,1,1.0,False,,False,True,10,British Grand Prix
0 days 01:03:38.874000,VER,33,0 days 00:01:30.049000,13.0,2.0,,,0 days 00:00:28.713000,0 days 00:00:36.492000,0 days 00:00:24.844000,0 days 01:02:37.538000,0 days 01:03:14.030000,0 days 01:03:38.874000,292.0,267.0,250.0,299.0,True,MEDIUM,13.0,True,Red Bull Racing,0 days 01:02:08.825000,,1,1.0,False,,False,True,10,British Grand Prix
0 days 01:05:08.887000,VER,33,0 days 00:01:30.013000,14.0,2.0,,,0 days 00:00:28.705000,0 days 00:00:36.535000,0 days 00:00:24.773000,0 days 01:04:07.579000,0 days 01:04:44.114000,0 days 01:05:08.887000,291.0,267.0,251.0,298.0,True,MEDIUM,14.0,True,Red Bull Racing,0 days 01:03:38.874000,,1,1.0,False,,False,True,10,British Grand Prix
0 days 01:06:39.363000,VER,33,0 days 00:01:30.476000,15.0,2.0,,,0 days 00:00:28.731000,0 days 00:00:36.686000,0 days 00:00:25.059000,0 days 01:05:37.618000,0 days 01:06:14.304000,0 days 01:06:39.363000,,266.0,251.0,296.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 01:05:08.887000,,1,1.0,False,,False,True,10,British Grand Prix
0 days 01:08:10.196000,VER,33,0 days 00:01:30.833000,16.0,2.0,,,0 days 00:00:28.638000,0 days 00:00:37.120000,0 days 00:00:25.075000,0 days 01:07:08.001000,0 days 01:07:45.121000,0 days 01:08:10.196000,294.0,265.0,251.0,298.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 01:06:39.363000,,1,1.0,False,,False,True,10,British Grand Prix
0 days 01:09:40.991000,VER,33,0 days 00:01:30.795000,17.0,2.0,,,0 days 00:00:28.835000,0 days 00:00:37.009000,0 days 00:00:24.951000,0 days 01:08:39.031000,0 days 01:09:16.040000,0 days 01:09:40.991000,293.0,266.0,252.0,296.0,False,MEDIUM,17.0,True,Red Bull Racing,0 days 01:08:10.196000,,1,1.0,False,,False,True,10,British Grand Prix
0 days 00:45:36.207000,HAM,44,,1.0,2.0,,,,0 days 00:00:37.141000,0 days 00:00:25.106000,,0 days 00:45:11.158000,0 days 00:45:36.342000,306.0,263.0,251.0,308.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:44:02.355000,,2,2.0,False,,False,False,10,British Grand Prix
0 days 00:47:06.816000,HAM,44,0 days 00:01:30.609000,2.0,2.0,,,0 days 00:00:28.763000,0 days 00:00:36.764000,0 days 00:00:25.082000,0 days 00:46:04.985000,0 days 00:46:41.749000,0 days 00:47:06.831000,297.0,261.0,252.0,308.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:45:36.207000,,1,2.0,False,,False,True,10,British Grand Prix
0 days 00:48:37.410000,HAM,44,0 days 00:01:30.594000,3.0,2.0,,,0 days 00:00:28.503000,0 days 00:00:37.120000,0 days 00:00:24.971000,0 days 00:47:35.334000,0 days 00:48:12.454000,0 days 00:48:37.425000,309.0,266.0,250.0,321.0,True,MEDIUM,3.0,True,Mercedes,0 days 00:47:06.816000,,1,2.0,False,,False,True,10,British Grand Prix
0 days 00:50:08.101000,HAM,44,0 days 00:01:30.691000,4.0,2.0,,,0 days 00:00:28.734000,0 days 00:00:36.907000,0 days 00:00:25.050000,0 days 00:49:06.159000,0 days 00:49:43.066000,0 days 00:50:08.116000,299.0,262.0,252.0,307.0,False,MEDIUM,4.0,True,Mercedes,0 days 00:48:37.410000,,1,2.0,False,,False,True,10,British Grand Prix
0 days 00:51:38.422000,HAM,44,0 days 00:01:30.321000,5.0,2.0,,,0 days 00:00:28.528000,0 days 00:00:36.646000,0 days 00:00:25.147000,0 days 00:50:36.644000,0 days 00:51:13.290000,0 days 00:51:38.437000,302.0,264.0,250.0,310.0,True,MEDIUM,5.0,True,Mercedes,0 days 00:50:08.101000,,1,2.0,False,,False,True,10,British Grand Prix
0 days 00:53:08.873000,HAM,44,0 days 00:01:30.451000,6.0,2.0,,,0 days 00:00:28.697000,0 days 00:00:36.823000,0 days 00:00:24.931000,0 days 00:52:07.134000,0 days 00:52:43.957000,0 days 00:53:08.888000,300.0,265.0,252.0,308.0,False,MEDIUM,6.0,True,Mercedes,0 days 00:51:38.422000,,1,2.0,False,,False,True,10,British Grand Prix
0 days 00:54:39.481000,HAM,44,0 days 00:01:30.608000,7.0,2.0,,,0 days 00:00:28.634000,0 days 00:00:36.973000,0 days 00:00:25.001000,0 days 00:53:37.522000,0 days 00:54:14.495000,0 days 00:54:39.496000,297.0,264.0,252.0,306.0,False,MEDIUM,7.0,True,Mercedes,0 days 00:53:08.873000,,1,2.0,False,,False,True,10,British Grand Prix
0 days 00:56:09.786000,HAM,44,0 days 00:01:30.305000,8.0,2.0,,,0 days 00:00:28.575000,0 days 00:00:36.840000,0 days 00:00:24.890000,0 days 00:55:08.071000,0 days 00:55:44.911000,0 days 00:56:09.801000,,263.0,253.0,307.0,True,MEDIUM,8.0,True,Mercedes,0 days 00:54:39.481000,,1,2.0,False,,False,True,10,British Grand Prix
0 days 00:57:40.228000,HAM,44,0 days 00:01:30.442000,9.0,2.0,,,0 days 00:00:28.678000,0 days 00:00:36.704000,0 days 00:00:25.060000,0 days 00:56:38.479000,0 days 00:57:15.183000,0 days 00:57:40.243000,296.0,264.0,251.0,304.0,False,MEDIUM,9.0,True,Mercedes,0 days 00:56:09.786000,,1,2.0,False,,False,True,10,British Grand Prix
0 days 00:59:10.293000,HAM,44,0 days 00:01:30.065000,10.0,2.0,,,0 days 00:00:28.559000,0 days 00:00:36.627000,0 days 00:00:24.879000,0 days 00:58:08.802000,0 days 00:58:45.429000,0 days 00:59:10.308000,297.0,263.0,252.0,308.0,True,MEDIUM,10.0,True,Mercedes,0 days 00:57:40.228000,,1,2.0,False,,False,True,10,British Grand Prix
0 days 01:00:40.600000,HAM,44,0 days 00:01:30.307000,11.0,2.0,,,0 days 00:00:28.544000,0 days 00:00:36.655000,0 days 00:00:25.108000,0 days 00:59:38.852000,0 days 01:00:15.507000,0 days 01:00:40.615000,300.0,265.0,251.0,307.0,False,MEDIUM,11.0,True,Mercedes,0 days 00:59:10.293000,,1,2.0,False,,False,True,10,British Grand Prix
0 days 01:02:10.977000,HAM,44,0 days 00:01:30.377000,12.0,2.0,,,0 days 00:00:28.610000,0 days 00:00:36.732000,0 days 00:00:25.035000,0 days 01:01:09.225000,0 days 01:01:45.957000,0 days 01:02:10.992000,298.0,264.0,252.0,307.0,False,MEDIUM,12.0,True,Mercedes,0 days 01:00:40.600000,,1,2.0,False,,False,True,10,British Grand Prix
0 days 01:03:41.201000,HAM,44,0 days 00:01:30.224000,13.0,2.0,,,0 days 00:00:28.629000,0 days 00:00:36.637000,0 days 00:00:24.958000,0 days 01:02:39.621000,0 days 01:03:16.258000,0 days 01:03:41.216000,300.0,263.0,252.0,309.0,False,MEDIUM,13.0,True,Mercedes,0 days 01:02:10.977000,,1,2.0,False,,False,True,10,British Grand Prix
0 days 01:05:11.775000,HAM,44,0 days 00:01:30.574000,14.0,2.0,,,0 days 00:00:28.737000,0 days 00:00:36.953000,0 days 00:00:24.884000,0 days 01:04:09.953000,0 days 01:04:46.906000,0 days 01:05:11.790000,298.0,263.0,253.0,305.0,False,MEDIUM,14.0,True,Mercedes,0 days 01:03:41.201000,,1,2.0,False,,False,True,10,British Grand Prix
0 days 01:06:42.358000,HAM,44,0 days 00:01:30.583000,15.0,2.0,,,0 days 00:00:28.707000,0 days 00:00:36.812000,0 days 00:00:25.064000,0 days 01:05:40.497000,0 days 01:06:17.309000,0 days 01:06:42.373000,297.0,266.0,251.0,302.0,False,MEDIUM,15.0,True,Mercedes,0 days 01:05:11.775000,,1,2.0,False,,False,True,10,British Grand Prix
0 days 01:08:12.484000,HAM,44,0 days 00:01:30.126000,16.0,2.0,,,0 days 00:00:28.572000,0 days 00:00:36.721000,0 days 00:00:24.833000,0 days 01:07:10.945000,0 days 01:07:47.666000,0 days 01:08:12.499000,,265.0,253.0,306.0,False,MEDIUM,16.0,True,Mercedes,0 days 01:06:42.358000,,1,2.0,False,,False,True,10,British Grand Prix
0 days 01:09:42.421000,HAM,44,0 days 00:01:29.937000,17.0,2.0,,,0 days 00:00:28.346000,0 days 00:00:36.564000,0 days 00:00:25.027000,0 days 01:08:40.845000,0 days 01:09:17.409000,0 days 01:09:42.436000,303.0,265.0,252.0,312.0,True,MEDIUM,17.0,True,Mercedes,0 days 01:08:12.484000,,1,2.0,False,,False,True,10,British Grand Prix
0 days 00:45:37.012000,BOT,77,,1.0,2.0,,,,0 days 00:00:37.084000,0 days 00:00:25.281000,,0 days 00:45:11.755000,0 days 00:45:37.134000,302.0,257.0,250.0,312.0,False,SOFT,4.0,False,Mercedes,0 days 00:44:02.355000,,2,3.0,False,,False,False,10,British Grand Prix
0 days 00:47:08.404000,BOT,77,0 days 00:01:31.392000,2.0,2.0,,,0 days 00:00:29.041000,0 days 00:00:37.007000,0 days 00:00:25.344000,0 days 00:46:06.058000,0 days 00:46:43.065000,0 days 00:47:08.409000,296.0,259.0,250.0,301.0,True,SOFT,5.0,False,Mercedes,0 days 00:45:37.012000,,1,3.0,False,,False,True,10,British Grand Prix
0 days 00:48:38.952000,BOT,77,0 days 00:01:30.548000,3.0,2.0,,,0 days 00:00:28.717000,0 days 00:00:36.808000,0 days 00:00:25.023000,0 days 00:47:37.126000,0 days 00:48:13.934000,0 days 00:48:38.957000,298.0,261.0,250.0,307.0,True,SOFT,6.0,False,Mercedes,0 days 00:47:08.404000,,1,3.0,False,,False,True,10,British Grand Prix
0 days 00:50:09.831000,BOT,77,0 days 00:01:30.879000,4.0,2.0,,,0 days 00:00:28.795000,0 days 00:00:36.950000,0 days 00:00:25.134000,0 days 00:49:07.752000,0 days 00:49:44.702000,0 days 00:50:09.836000,300.0,262.0,250.0,306.0,False,SOFT,7.0,False,Mercedes,0 days 00:48:38.952000,,1,3.0,False,,False,True,10,British Grand Prix
0 days 00:51:40.774000,BOT,77,0 days 00:01:30.943000,5.0,2.0,,,0 days 00:00:28.839000,0 days 00:00:36.869000,0 days 00:00:25.235000,0 days 00:50:38.675000,0 days 00:51:15.544000,0 days 00:51:40.779000,297.0,263.0,249.0,302.0,False,SOFT,8.0,False,Mercedes,0 days 00:50:09.831000,,1,3.0,False,,False,True,10,British Grand Prix
0 days 00:53:11.696000,BOT,77,0 days 00:01:30.922000,6.0,2.0,,,0 days 00:00:28.875000,0 days 00:00:36.848000,0 days 00:00:25.199000,0 days 00:52:09.654000,0 days 00:52:46.502000,0 days 00:53:11.701000,296.0,262.0,251.0,303.0,False,SOFT,9.0,False,Mercedes,0 days 00:51:40.774000,,1,3.0,False,,False,True,10,British Grand Prix
0 days 00:54:42.711000,BOT,77,0 days 00:01:31.015000,7.0,2.0,,,0 days 00:00:28.785000,0 days 00:00:37.052000,0 days 00:00:25.178000,0 days 00:53:40.486000,0 days 00:54:17.538000,0 days 00:54:42.716000,294.0,262.0,251.0,301.0,False,SOFT,10.0,False,Mercedes,0 days 00:53:11.696000,,1,3.0,False,,False,True,10,British Grand Prix
0 days 00:56:13.837000,BOT,77,0 days 00:01:31.126000,8.0,2.0,,,0 days 00:00:28.873000,0 days 00:00:37.108000,0 days 00:00:25.145000,0 days 00:55:11.589000,0 days 00:55:48.697000,0 days 00:56:13.842000,293.0,260.0,251.0,300.0,False,SOFT,11.0,False,Mercedes,0 days 00:54:42.711000,,1,3.0,False,,False,True,10,British Grand Prix
0 days 00:57:44.773000,BOT,77,0 days 00:01:30.936000,9.0,2.0,,,0 days 00:00:28.853000,0 days 00:00:36.893000,0 days 00:00:25.190000,0 days 00:56:42.695000,0 days 00:57:19.588000,0 days 00:57:44.778000,295.0,261.0,249.0,301.0,False,SOFT,12.0,False,Mercedes,0 days 00:56:13.837000,,1,3.0,False,,False,True,10,British Grand Prix
0 days 00:59:15.636000,BOT,77,0 days 00:01:30.863000,10.0,2.0,,,0 days 00:00:28.843000,0 days 00:00:36.925000,0 days 00:00:25.095000,0 days 00:58:13.621000,0 days 00:58:50.546000,0 days 00:59:15.641000,294.0,262.0,249.0,301.0,False,SOFT,13.0,False,Mercedes,0 days 00:57:44.773000,,1,3.0,False,,False,True,10,British Grand Prix
0 days 01:00:46.467000,BOT,77,0 days 00:01:30.831000,11.0,2.0,,,0 days 00:00:28.737000,0 days 00:00:36.911000,0 days 00:00:25.183000,0 days 00:59:44.378000,0 days 01:00:21.289000,0 days 01:00:46.472000,,263.0,250.0,300.0,False,SOFT,14.0,False,Mercedes,0 days 00:59:15.636000,,1,3.0,False,,False,True,10,British Grand Prix
0 days 01:02:17.052000,BOT,77,0 days 00:01:30.585000,12.0,2.0,,,0 days 00:00:28.766000,0 days 00:00:36.731000,0 days 00:00:25.088000,0 days 01:01:15.238000,0 days 01:01:51.969000,0 days 01:02:17.057000,,262.0,250.0,299.0,False,SOFT,15.0,False,Mercedes,0 days 01:00:46.467000,,1,3.0,False,,False,True,10,British Grand Prix
0 days 01:03:47.540000,BOT,77,0 days 00:01:30.488000,13.0,2.0,,,0 days 00:00:28.819000,0 days 00:00:36.663000,0 days 00:00:25.006000,0 days 01:02:45.876000,0 days 01:03:22.539000,0 days 01:03:47.545000,293.0,263.0,251.0,300.0,True,SOFT,16.0,False,Mercedes,0 days 01:02:17.052000,,1,3.0,False,,False,True,10,British Grand Prix
0 days 01:05:17.799000,BOT,77,0 days 00:01:30.259000,14.0,2.0,,,0 days 00:00:28.732000,0 days 00:00:36.515000,0 days 00:00:25.012000,0 days 01:04:16.277000,0 days 01:04:52.792000,0 days 01:05:17.804000,295.0,264.0,251.0,302.0,True,SOFT,17.0,False,Mercedes,0 days 01:03:47.540000,,1,3.0,False,,False,True,10,British Grand Prix
0 days 01:06:48.304000,BOT,77,0 days 00:01:30.505000,15.0,2.0,,,0 days 00:00:28.745000,0 days 00:00:36.768000,0 days 00:00:24.992000,0 days 01:05:46.549000,0 days 01:06:23.317000,0 days 01:06:48.309000,292.0,263.0,251.0,299.0,False,SOFT,18.0,False,Mercedes,0 days 01:05:17.799000,,1,3.0,False,,False,True,10,British Grand Prix
0 days 01:08:18.535000,BOT,77,0 days 00:01:30.231000,16.0,2.0,,,0 days 00:00:28.590000,0 days 00:00:36.644000,0 days 00:00:24.997000,0 days 01:07:16.899000,0 days 01:07:53.543000,0 days 01:08:18.540000,296.0,263.0,253.0,301.0,True,SOFT,19.0,False,Mercedes,0 days 01:06:48.304000,,1,3.0,False,,False,True,10,British Grand Prix
0 days 01:09:48.493000,BOT,77,0 days 00:01:29.958000,17.0,2.0,,,0 days 00:00:28.474000,0 days 00:00:36.555000,0 days 00:00:24.929000,0 days 01:08:47.014000,0 days 01:09:23.569000,0 days 01:09:48.498000,,262.0,252.0,304.0,True,SOFT,20.0,False,Mercedes,0 days 01:08:18.535000,,1,3.0,False,,False,True,10,British Grand Prix
0 days 00:45:38.002000,LEC,16,,1.0,2.0,,,,0 days 00:00:37.537000,0 days 00:00:25.205000,,0 days 00:45:12.838000,0 days 00:45:38.141000,303.0,260.0,249.0,312.0,False,MEDIUM,1.0,True,Ferrari,0 days 00:44:02.355000,,2,4.0,False,,False,False,10,British Grand Prix
0 days 00:47:09.052000,LEC,16,0 days 00:01:31.050000,2.0,2.0,,,0 days 00:00:28.668000,0 days 00:00:37.121000,0 days 00:00:25.261000,0 days 00:46:06.681000,0 days 00:46:43.802000,0 days 00:47:09.063000,304.0,257.0,250.0,316.0,True,MEDIUM,2.0,True,Ferrari,0 days 00:45:38.002000,,1,4.0,False,,False,True,10,British Grand Prix
0 days 00:48:40.670000,LEC,16,0 days 00:01:31.618000,3.0,2.0,,,0 days 00:00:28.718000,0 days 00:00:37.471000,0 days 00:00:25.429000,0 days 00:47:37.781000,0 days 00:48:15.252000,0 days 00:48:40.681000,311.0,254.0,249.0,302.0,False,MEDIUM,3.0,True,Ferrari,0 days 00:47:09.052000,,1,4.0,False,,False,True,10,British Grand Prix
0 days 00:50:11.701000,LEC,16,0 days 00:01:31.031000,4.0,2.0,,,0 days 00:00:28.831000,0 days 00:00:37.127000,0 days 00:00:25.073000,0 days 00:49:09.512000,0 days 00:49:46.639000,0 days 00:50:11.712000,298.0,259.0,249.0,307.0,True,MEDIUM,4.0,True,Ferrari,0 days 00:48:40.670000,,1,4.0,False,,False,True,10,British Grand Prix
0 days 00:51:42.922000,LEC,16,0 days 00:01:31.221000,5.0,2.0,,,0 days 00:00:28.882000,0 days 00:00:37.074000,0 days 00:00:25.265000,0 days 00:50:40.594000,0 days 00:51:17.668000,0 days 00:51:42.933000,299.0,258.0,247.0,308.0,False,MEDIUM,5.0,True,Ferrari,0 days 00:50:11.701000,,1,4.0,False,,False,True,10,British Grand Prix
0 days 00:53:14.045000,LEC,16,0 days 00:01:31.123000,6.0,2.0,,,0 days 00:00:28.851000,0 days 00:00:37.135000,0 days 00:00:25.137000,0 days 00:52:11.784000,0 days 00:52:48.919000,0 days 00:53:14.056000,298.0,259.0,248.0,309.0,False,MEDIUM,6.0,True,Ferrari,0 days 00:51:42.922000,,1,4.0,False,,False,True,10,British Grand Prix
0 days 00:54:45.150000,LEC,16,0 days 00:01:31.105000,7.0,2.0,,,0 days 00:00:28.927000,0 days 00:00:37.138000,0 days 00:00:25.040000,0 days 00:53:42.983000,0 days 00:54:20.121000,0 days 00:54:45.161000,297.0,260.0,248.0,307.0,False,MEDIUM,7.0,True,Ferrari,0 days 00:53:14.045000,,1,4.0,False,,False,True,10,British Grand Prix
0 days 00:56:16.307000,LEC,16,0 days 00:01:31.157000,8.0,2.0,,,0 days 00:00:28.847000,0 days 00:00:37.190000,0 days 00:00:25.120000,0 days 00:55:14.008000,0 days 00:55:51.198000,0 days 00:56:16.318000,299.0,259.0,248.0,308.0,False,MEDIUM,8.0,True,Ferrari,0 days 00:54:45.150000,,1,4.0,False,,False,True,10,British Grand Prix
0 days 00:57:47.063000,LEC,16,0 days 00:01:30.756000,9.0,2.0,,,0 days 00:00:28.791000,0 days 00:00:36.824000,0 days 00:00:25.141000,0 days 00:56:45.109000,0 days 00:57:21.933000,0 days 00:57:47.074000,301.0,261.0,246.0,308.0,True,MEDIUM,9.0,True,Ferrari,0 days 00:56:16.307000,,1,4.0,False,,False,True,10,British Grand Prix
0 days 00:59:17.984000,LEC,16,0 days 00:01:30.921000,10.0,2.0,,,0 days 00:00:28.813000,0 days 00:00:36.954000,0 days 00:00:25.154000,0 days 00:58:15.887000,0 days 00:58:52.841000,0 days 00:59:17.995000,300.0,260.0,247.0,309.0,False,MEDIUM,10.0,True,Ferrari,0 days 00:57:47.063000,,1,4.0,False,,False,True,10,British Grand Prix
0 days 01:00:48.829000,LEC,16,0 days 00:01:30.845000,11.0,2.0,,,0 days 00:00:28.806000,0 days 00:00:36.884000,0 days 00:00:25.155000,0 days 00:59:46.801000,0 days 01:00:23.685000,0 days 01:00:48.840000,,260.0,247.0,308.0,False,MEDIUM,11.0,True,Ferrari,0 days 00:59:17.984000,,1,4.0,False,,False,True,10,British Grand Prix
0 days 01:02:19.507000,LEC,16,0 days 00:01:30.678000,12.0,2.0,,,0 days 00:00:28.876000,0 days 00:00:36.741000,0 days 00:00:25.061000,0 days 01:01:17.716000,0 days 01:01:54.457000,0 days 01:02:19.518000,298.0,260.0,248.0,306.0,True,MEDIUM,12.0,True,Ferrari,0 days 01:00:48.829000,,1,4.0,False,,False,True,10,British Grand Prix
0 days 01:03:50.321000,LEC,16,0 days 00:01:30.814000,13.0,2.0,,,0 days 00:00:28.790000,0 days 00:00:36.753000,0 days 00:00:25.271000,0 days 01:02:48.308000,0 days 01:03:25.061000,0 days 01:03:50.332000,300.0,261.0,246.0,310.0,False,MEDIUM,13.0,True,Ferrari,0 days 01:02:19.507000,,1,4.0,False,,False,True,10,British Grand Prix
0 days 01:05:20.865000,LEC,16,0 days 00:01:30.544000,14.0,2.0,,,0 days 00:00:28.925000,0 days 00:00:36.684000,0 days 00:00:24.935000,0 days 01:04:19.257000,0 days 01:04:55.941000,0 days 01:05:20.876000,,262.0,248.0,311.0,True,MEDIUM,14.0,True,Ferrari,0 days 01:03:50.321000,,1,4.0,False,,False,True,10,British Grand Prix
0 days 01:06:51.420000,LEC,16,0 days 00:01:30.555000,15.0,2.0,,,0 days 00:00:28.849000,0 days 00:00:36.718000,0 days 00:00:24.988000,0 days 01:05:49.725000,0 days 01:06:26.443000,0 days 01:06:51.431000,301.0,261.0,249.0,307.0,False,MEDIUM,15.0,True,Ferrari,0 days 01:05:20.865000,,1,4.0,False,,False,True,10,British Grand Prix
0 days 01:08:21.583000,LEC,16,0 days 00:01:30.163000,16.0,2.0,,,0 days 00:00:28.691000,0 days 00:00:36.561000,0 days 00:00:24.911000,0 days 01:07:20.122000,0 days 01:07:56.683000,0 days 01:08:21.594000,300.0,262.0,249.0,308.0,True,MEDIUM,16.0,True,Ferrari,0 days 01:06:51.420000,,1,4.0,False,,False,True,10,British Grand Prix
0 days 01:09:52.269000,LEC,16,0 days 00:01:30.686000,17.0,2.0,,,0 days 00:00:28.667000,0 days 00:00:36.904000,0 days 00:00:25.115000,0 days 01:08:50.261000,0 days 01:09:27.165000,0 days 01:09:52.280000,299.0,260.0,248.0,308.0,False,MEDIUM,17.0,True,Ferrari,0 days 01:08:21.583000,,1,4.0,False,,False,True,10,British Grand Prix
0 days 00:45:40.119000,NOR,4,,1.0,1.0,,,,0 days 00:00:38.561000,0 days 00:00:25.648000,,0 days 00:45:14.489000,0 days 00:45:41.372000,306.0,262.0,250.0,316.0,False,MEDIUM,1.0,True,McLaren,0 days 00:44:02.355000,,2,6.0,False,,False,False,10,British Grand Prix
0 days 00:47:13.558000,NOR,4,0 days 00:01:33.439000,2.0,1.0,,,0 days 00:00:29.212000,0 days 00:00:38.433000,0 days 00:00:25.794000,0 days 00:46:09.316000,0 days 00:46:47.749000,0 days 00:47:13.543000,299.0,260.0,251.0,308.0,True,MEDIUM,2.0,True,McLaren,0 days 00:45:40.119000,,1,6.0,False,,False,True,10,British Grand Prix
0 days 00:48:46.045000,NOR,4,0 days 00:01:32.487000,3.0,1.0,,,0 days 00:00:28.858000,0 days 00:00:37.867000,0 days 00:00:25.762000,0 days 00:47:42.401000,0 days 00:48:20.268000,0 days 00:48:46.030000,314.0,267.0,252.0,323.0,True,MEDIUM,3.0,True,McLaren,0 days 00:47:13.558000,,1,6.0,False,,False,True,10,British Grand Prix
