Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,IsAccurate,RoundNumber,EventName,IsSlick,CompoundName,IsValid,DeltaToRep,PctFromRep,DeltaToFastest,PctFromFastest,DeltaToLapRep,PctFromLapRep,FuelAdjLapTime
0 days 00:45:36.207000,HAM,44,,1.0,2.0,,,False,MEDIUM,1.0,True,Mercedes,2,2.0,False,10,British Grand Prix,True,C2,False,,,,,,,
0 days 00:47:06.816000,HAM,44,90.609,2.0,2.0,,,True,MEDIUM,2.0,True,Mercedes,1,2.0,True,10,British Grand Prix,True,C2,True,-2.04,-2.202,0.672,0.747,-3.07,-3.277,90.674
0 days 00:48:37.410000,HAM,44,90.594,3.0,2.0,,,True,MEDIUM,3.0,True,Mercedes,1,2.0,True,10,British Grand Prix,True,C2,True,-2.055,-2.218,0.657,0.731,-2.356,-2.535,90.723
0 days 00:50:08.101000,HAM,44,90.691,4.0,2.0,,,False,MEDIUM,4.0,True,Mercedes,1,2.0,True,10,British Grand Prix,True,C2,True,-1.958,-2.113,0.754,0.838,-1.987,-2.144,90.885
0 days 00:51:38.422000,HAM,44,90.321,5.0,2.0,,,True,MEDIUM,5.0,True,Mercedes,1,2.0,True,10,British Grand Prix,True,C2,True,-2.328,-2.513,0.384,0.427,-2.68,-2.882,90.58
0 days 00:53:08.873000,HAM,44,90.451,6.0,2.0,,,False,MEDIUM,6.0,True,Mercedes,1,2.0,True,10,British Grand Prix,True,C2,True,-2.198,-2.372,0.514,0.572,-2.466,-2.654,90.775
0 days 00:54:39.481000,HAM,44,90.608,7.0,2.0,,,False,MEDIUM,7.0,True,Mercedes,1,2.0,True,10,British Grand Prix,True,C2,True,-2.041,-2.203,0.671,0.746,-2.256,-2.429,90.996
0 days 00:56:09.786000,HAM,44,90.305,8.0,2.0,,,True,MEDIUM,8.0,True,Mercedes,1,2.0,True,10,British Grand Prix,True,C2,True,-2.344,-2.53,0.368,0.409,-2.525,-2.72,90.758
0 days 00:57:40.228000,HAM,44,90.442,9.0,2.0,,,False,MEDIUM,9.0,True,Mercedes,1,2.0,True,10,British Grand Prix,True,C2,True,-2.207,-2.382,0.505,0.562,-2.503,-2.693,90.96
0 days 00:59:10.293000,HAM,44,90.065,10.0,2.0,,,True,MEDIUM,10.0,True,Mercedes,1,2.0,True,10,British Grand Prix,True,C2,True,-2.584,-2.789,0.128,0.142,-2.671,-2.88,90.647
0 days 01:00:40.600000,HAM,44,90.307,11.0,2.0,,,False,MEDIUM,11.0,True,Mercedes,1,2.0,True,10,British Grand Prix,True,C2,True,-2.342,-2.528,0.37,0.411,-2.324,-2.509,90.954
0 days 01:02:10.977000,HAM,44,90.377,12.0,2.0,,,False,MEDIUM,12.0,True,Mercedes,1,2.0,True,10,British Grand Prix,True,C2,True,-2.272,-2.452,0.44,0.489,-2.215,-2.392,91.089
0 days 01:03:41.201000,HAM,44,90.224,13.0,2.0,,,False,MEDIUM,13.0,True,Mercedes,1,2.0,True,10,British Grand Prix,True,C2,True,-2.425,-2.617,0.287,0.319,-2.253,-2.436,91.0
0 days 01:05:11.775000,HAM,44,90.574,14.0,2.0,,,False,MEDIUM,14.0,True,Mercedes,1,2.0,True,10,British Grand Prix,True,C2,True,-2.075,-2.24,0.637,0.708,-1.834,-1.985,91.415
0 days 01:06:42.358000,HAM,44,90.583,15.0,2.0,,,False,MEDIUM,15.0,True,Mercedes,1,2.0,True,10,British Grand Prix,True,C2,True,-2.066,-2.23,0.646,0.718,-1.896,-2.05,91.489
0 days 01:08:12.484000,HAM,44,90.126,16.0,2.0,,,False,MEDIUM,16.0,True,Mercedes,1,2.0,True,10,British Grand Prix,True,C2,True,-2.523,-2.723,0.189,0.21,-2.088,-2.264,91.097
0 days 01:09:42.421000,HAM,44,89.937,17.0,2.0,,,True,MEDIUM,17.0,True,Mercedes,1,2.0,True,10,British Grand Prix,True,C2,True,-2.712,-2.927,0.0,0.0,-2.206,-2.394,90.972
0 days 00:45:37.012000,BOT,77,,1.0,2.0,,,False,SOFT,4.0,False,Mercedes,2,3.0,False,10,British Grand Prix,True,C3,False,,,,,,,
0 days 00:47:08.404000,BOT,77,91.392,2.0,2.0,,,True,SOFT,5.0,False,Mercedes,1,3.0,True,10,British Grand Prix,True,C3,True,-1.257,-1.357,1.455,1.618,-2.287,-2.441,91.457
0 days 00:48:38.952000,BOT,77,90.548,3.0,2.0,,,True,SOFT,6.0,False,Mercedes,1,3.0,True,10,British Grand Prix,True,C3,True,-2.101,-2.268,0.611,0.679,-2.402,-2.584,90.677
0 days 00:50:09.831000,BOT,77,90.879,4.0,2.0,,,False,SOFT,7.0,False,Mercedes,1,3.0,True,10,British Grand Prix,True,C3,True,-1.77,-1.91,0.942,1.047,-1.799,-1.941,91.073
0 days 00:51:40.774000,BOT,77,90.943,5.0,2.0,,,False,SOFT,8.0,False,Mercedes,1,3.0,True,10,British Grand Prix,True,C3,True,-1.706,-1.841,1.006,1.119,-2.058,-2.213,91.202
0 days 00:53:11.696000,BOT,77,90.922,6.0,2.0,,,False,SOFT,9.0,False,Mercedes,1,3.0,True,10,British Grand Prix,True,C3,True,-1.727,-1.864,0.985,1.095,-1.995,-2.147,91.246
0 days 00:54:42.711000,BOT,77,91.015,7.0,2.0,,,False,SOFT,10.0,False,Mercedes,1,3.0,True,10,British Grand Prix,True,C3,True,-1.634,-1.764,1.078,1.199,-1.849,-1.991,91.403
0 days 00:56:13.837000,BOT,77,91.126,8.0,2.0,,,False,SOFT,11.0,False,Mercedes,1,3.0,True,10,British Grand Prix,True,C3,True,-1.523,-1.644,1.189,1.322,-1.704,-1.836,91.579
0 days 00:57:44.773000,BOT,77,90.936,9.0,2.0,,,False,SOFT,12.0,False,Mercedes,1,3.0,True,10,British Grand Prix,True,C3,True,-1.713,-1.849,0.999,1.111,-2.009,-2.161,91.454
0 days 00:59:15.636000,BOT,77,90.863,10.0,2.0,,,False,SOFT,13.0,False,Mercedes,1,3.0,True,10,British Grand Prix,True,C3,True,-1.786,-1.928,0.926,1.03,-1.873,-2.02,91.445
0 days 01:00:46.467000,BOT,77,90.831,11.0,2.0,,,False,SOFT,14.0,False,Mercedes,1,3.0,True,10,British Grand Prix,True,C3,True,-1.818,-1.962,0.894,0.994,-1.8,-1.943,91.478
0 days 01:02:17.052000,BOT,77,90.585,12.0,2.0,,,False,SOFT,15.0,False,Mercedes,1,3.0,True,10,British Grand Prix,True,C3,True,-2.064,-2.228,0.648,0.721,-2.007,-2.168,91.297
0 days 01:03:47.540000,BOT,77,90.488,13.0,2.0,,,True,SOFT,16.0,False,Mercedes,1,3.0,True,10,British Grand Prix,True,C3,True,-2.161,-2.332,0.551,0.613,-1.989,-2.151,91.264
0 days 01:05:17.799000,BOT,77,90.259,14.0,2.0,,,True,SOFT,17.0,False,Mercedes,1,3.0,True,10,British Grand Prix,True,C3,True,-2.39,-2.58,0.322,0.358,-2.149,-2.326,91.1
0 days 01:06:48.304000,BOT,77,90.505,15.0,2.0,,,False,SOFT,18.0,False,Mercedes,1,3.0,True,10,British Grand Prix,True,C3,True,-2.144,-2.314,0.568,0.632,-1.974,-2.135,91.411
0 days 01:08:18.535000,BOT,77,90.231,16.0,2.0,,,True,SOFT,19.0,False,Mercedes,1,3.0,True,10,British Grand Prix,True,C3,True,-2.418,-2.61,0.294,0.327,-1.983,-2.15,91.202
0 days 01:09:48.493000,BOT,77,89.958,17.0,2.0,,,True,SOFT,20.0,False,Mercedes,1,3.0,True,10,British Grand Prix,True,C3,True,-2.691,-2.905,0.021,0.023,-2.185,-2.371,90.993
0 days 00:45:38.002000,LEC,16,,1.0,2.0,,,False,MEDIUM,1.0,True,Ferrari,2,4.0,False,10,British Grand Prix,True,C2,False,,,,,,,
0 days 00:47:09.052000,LEC,16,91.05,2.0,2.0,,,True,MEDIUM,2.0,True,Ferrari,1,4.0,True,10,British Grand Prix,True,C2,True,-1.599,-1.726,1.113,1.238,-2.629,-2.806,91.115
0 days 00:48:40.670000,LEC,16,91.618,3.0,2.0,,,False,MEDIUM,3.0,True,Ferrari,1,4.0,True,10,British Grand Prix,True,C2,True,-1.031,-1.113,1.681,1.869,-1.332,-1.433,91.747
0 days 00:50:11.701000,LEC,16,91.031,4.0,2.0,,,True,MEDIUM,4.0,True,Ferrari,1,4.0,True,10,British Grand Prix,True,C2,True,-1.618,-1.746,1.094,1.216,-1.647,-1.777,91.225
0 days 00:51:42.922000,LEC,16,91.221,5.0,2.0,,,False,MEDIUM,5.0,True,Ferrari,1,4.0,True,10,British Grand Prix,True,C2,True,-1.428,-1.541,1.284,1.428,-1.78,-1.914,91.48
0 days 00:53:14.045000,LEC,16,91.123,6.0,2.0,,,False,MEDIUM,6.0,True,Ferrari,1,4.0,True,10,British Grand Prix,True,C2,True,-1.526,-1.647,1.186,1.319,-1.794,-1.931,91.447
0 days 00:54:45.150000,LEC,16,91.105,7.0,2.0,,,False,MEDIUM,7.0,True,Ferrari,1,4.0,True,10,British Grand Prix,True,C2,True,-1.544,-1.667,1.168,1.299,-1.759,-1.894,91.493
0 days 00:56:16.307000,LEC,16,91.157,8.0,2.0,,,False,MEDIUM,8.0,True,Ferrari,1,4.0,True,10,British Grand Prix,True,C2,True,-1.492,-1.61,1.22,1.357,-1.673,-1.802,91.61
0 days 00:57:47.063000,LEC,16,90.756,9.0,2.0,,,True,MEDIUM,9.0,True,Ferrari,1,4.0,True,10,British Grand Prix,True,C2,True,-1.893,-2.043,0.819,0.911,-2.189,-2.355,91.274
0 days 00:59:17.984000,LEC,16,90.921,10.0,2.0,,,False,MEDIUM,10.0,True,Ferrari,1,4.0,True,10,British Grand Prix,True,C2,True,-1.728,-1.865,0.984,1.094,-1.815,-1.957,91.503
0 days 01:00:48.829000,LEC,16,90.845,11.0,2.0,,,False,MEDIUM,11.0,True,Ferrari,1,4.0,True,10,British Grand Prix,True,C2,True,-1.804,-1.947,0.908,1.01,-1.786,-1.928,91.492
0 days 01:02:19.507000,LEC,16,90.678,12.0,2.0,,,True,MEDIUM,12.0,True,Ferrari,1,4.0,True,10,British Grand Prix,True,C2,True,-1.971,-2.127,0.741,0.824,-1.914,-2.067,91.39
0 days 01:03:50.321000,LEC,16,90.814,13.0,2.0,,,False,MEDIUM,13.0,True,Ferrari,1,4.0,True,10,British Grand Prix,True,C2,True,-1.835,-1.981,0.877,0.975,-1.663,-1.798,91.59
0 days 01:05:20.865000,LEC,16,90.544,14.0,2.0,,,True,MEDIUM,14.0,True,Ferrari,1,4.0,True,10,British Grand Prix,True,C2,True,-2.105,-2.272,0.607,0.675,-1.864,-2.017,91.385
0 days 01:06:51.420000,LEC,16,90.555,15.0,2.0,,,False,MEDIUM,15.0,True,Ferrari,1,4.0,True,10,British Grand Prix,True,C2,True,-2.094,-2.26,0.618,0.687,-1.924,-2.08,91.461
0 days 01:08:21.583000,LEC,16,90.163,16.0,2.0,,,True,MEDIUM,16.0,True,Ferrari,1,4.0,True,10,British Grand Prix,True,C2,True,-2.486,-2.683,0.226,0.251,-2.051,-2.224,91.134
0 days 01:09:52.269000,LEC,16,90.686,17.0,2.0,,,False,MEDIUM,17.0,True,Ferrari,1,4.0,True,10,British Grand Prix,True,C2,True,-1.963,-2.119,0.749,0.833,-1.457,-1.581,91.721
0 days 00:45:40.119000,NOR,4,,1.0,1.0,,,False,MEDIUM,1.0,True,McLaren,2,6.0,False,10,British Grand Prix,True,C2,False,,,,,,,
0 days 00:47:13.558000,NOR,4,93.439,2.0,1.0,,,True,MEDIUM,2.0,True,McLaren,1,6.0,True,10,British Grand Prix,True,C2,True,0.79,0.853,3.502,3.894,-0.24,-0.256,93.504
0 days 00:48:46.045000,NOR,4,92.487,3.0,1.0,,,True,MEDIUM,3.0,True,McLaren,1,6.0,True,10,British Grand Prix,True,C2,True,-0.162,-0.175,2.55,2.835,-0.463,-0.498,92.616
0 days 00:50:18.508000,NOR,4,92.463,4.0,1.0,,,True,MEDIUM,4.0,True,McLaren,1,6.0,True,10,British Grand Prix,True,C2,True,-0.186,-0.201,2.526,2.809,-0.215,-0.232,92.657
0 days 00:51:51.493000,NOR,4,92.985,5.0,1.0,,,False,MEDIUM,5.0,True,McLaren,1,6.0,True,10,British Grand Prix,True,C2,True,0.336,0.363,3.048,3.389,-0.016,-0.017,93.244
0 days 00:53:23.456000,NOR,4,91.963,6.0,1.0,,,True,MEDIUM,6.0,True,McLaren,1,5.0,True,10,British Grand Prix,True,C2,True,-0.686,-0.74,2.026,2.253,-0.954,-1.027,92.287
0 days 00:54:54.901000,NOR,4,91.445,7.0,1.0,,,True,MEDIUM,7.0,True,McLaren,1,5.0,True,10,British Grand Prix,True,C2,True,-1.204,-1.3,1.508,1.677,-1.419,-1.528,91.833
0 days 00:56:25.958000,NOR,4,91.057,8.0,1.0,,,True,MEDIUM,8.0,True,McLaren,1,5.0,True,10,British Grand Prix,True,C2,True,-1.592,-1.718,1.12,1.245,-1.773,-1.91,91.51
0 days 00:57:57.154000,NOR,4,91.196,9.0,1.0,,,False,MEDIUM,9.0,True,McLaren,1,5.0,True,10,British Grand Prix,True,C2,True,-1.453,-1.568,1.259,1.4,-1.749,-1.882,91.714
0 days 00:59:28.235000,NOR,4,91.081,10.0,1.0,,,False,MEDIUM,10.0,True,McLaren,1,5.0,True,10,British Grand Prix,True,C2,True,-1.568,-1.692,1.144,1.272,-1.655,-1.785,91.663
0 days 01:00:59.316000,NOR,4,91.081,11.0,1.0,,,False,MEDIUM,11.0,True,McLaren,1,5.0,True,10,British Grand Prix,True,C2,True,-1.568,-1.692,1.144,1.272,-1.55,-1.673,91.728
0 days 01:02:30.717000,NOR,4,91.401,12.0,1.0,,,False,MEDIUM,12.0,True,McLaren,1,5.0,True,10,British Grand Prix,True,C2,True,-1.248,-1.347,1.464,1.628,-1.191,-1.286,92.113
0 days 01:04:01.721000,NOR,4,91.004,13.0,1.0,,,True,MEDIUM,13.0,True,McLaren,1,5.0,True,10,British Grand Prix,True,C2,True,-1.645,-1.776,1.067,1.186,-1.473,-1.593,91.78
0 days 01:05:32.716000,NOR,4,90.995,14.0,1.0,,,True,MEDIUM,14.0,True,McLaren,1,5.0,True,10,British Grand Prix,True,C2,True,-1.654,-1.785,1.058,1.176,-1.413,-1.529,91.836
0 days 01:07:03.642000,NOR,4,90.926,15.0,1.0,,,True,MEDIUM,15.0,True,McLaren,1,5.0,True,10,British Grand Prix,True,C2,True,-1.723,-1.86,0.989,1.1,-1.553,-1.679,91.832
0 days 01:08:34.208000,NOR,4,90.566,16.0,1.0,,,True,MEDIUM,16.0,True,McLaren,1,5.0,True,10,British Grand Prix,True,C2,True,-2.083,-2.248,0.629,0.699,-1.648,-1.787,91.537
0 days 01:10:05.102000,NOR,4,90.894,17.0,1.0,,,False,MEDIUM,17.0,True,McLaren,1,5.0,True,10,British Grand Prix,True,C2,True,-1.755,-1.894,0.957,1.064,-1.249,-1.356,91.929
0 days 00:45:41.308000,RIC,3,,1.0,1.0,,,False,MEDIUM,1.0,True,McLaren,2,8.0,False,10,British Grand Prix,True,C2,False,,,,,,,
0 days 00:47:14.834000,RIC,3,93.526,2.0,1.0,,,True,MEDIUM,2.0,True,McLaren,1,8.0,True,10,British Grand Prix,True,C2,True,0.877,0.947,3.589,3.991,-0.153,-0.163,93.591
0 days 00:48:47.346000,RIC,3,92.512,3.0,1.0,,,True,MEDIUM,3.0,True,McLaren,1,8.0,True,10,British Grand Prix,True,C2,True,-0.137,-0.148,2.575,2.863,-0.438,-0.471,92.641
0 days 00:50:19.983000,RIC,3,92.637,4.0,1.0,,,False,MEDIUM,4.0,True,McLaren,1,8.0,True,10,British Grand Prix,True,C2,True,-0.012,-0.013,2.7,3.002,-0.041,-0.044,92.831
0 days 00:51:52.584000,RIC,3,92.601,5.0,1.0,,,False,MEDIUM,5.0,True,McLaren,1,7.0,True,10,British Grand Prix,True,C2,True,-0.048,-0.052,2.664,2.962,-0.4,-0.43,92.86
0 days 00:53:25.731000,RIC,3,93.147,6.0,1.0,,,False,MEDIUM,6.0,True,McLaren,1,7.0,True,10,British Grand Prix,True,C2,True,0.498,0.538,3.21,3.569,0.23,0.248,93.471
0 days 00:54:58.223000,RIC,3,92.492,7.0,1.0,,,True,MEDIUM,7.0,True,McLaren,1,7.0,True,10,British Grand Prix,True,C2,True,-0.157,-0.169,2.555,2.841,-0.372,-0.401,92.88
0 days 00:56:31.058000,RIC,3,92.835,8.0,1.0,,,False,MEDIUM,8.0,True,McLaren,1,7.0,True,10,British Grand Prix,True,C2,True,0.186,0.201,2.898,3.222,0.005,0.005,93.288
0 days 00:58:03.046000,RIC,3,91.988,9.0,1.0,,,True,MEDIUM,9.0,True,McLaren,1,6.0,True,10,British Grand Prix,True,C2,True,-0.661,-0.713,2.051,2.28,-0.957,-1.03,92.506
0 days 00:59:34.614000,RIC,3,91.568,10.0,1.0,,,True,MEDIUM,10.0,True,McLaren,1,6.0,True,10,British Grand Prix,True,C2,True,-1.081,-1.167,1.631,1.813,-1.168,-1.259,92.15
0 days 01:01:05.837000,RIC,3,91.223,11.0,1.0,,,True,MEDIUM,11.0,True,McLaren,1,6.0,True,10,British Grand Prix,True,C2,True,-1.426,-1.539,1.286,1.43,-1.408,-1.52,91.87
0 days 01:02:37.032000,RIC,3,91.195,12.0,1.0,,,True,MEDIUM,12.0,True,McLaren,1,6.0,True,10,British Grand Prix,True,C2,True,-1.454,-1.569,1.258,1.399,-1.397,-1.509,91.907
0 days 01:04:07.918000,RIC,3,90.886,13.0,1.0,,,True,MEDIUM,13.0,True,McLaren,1,6.0,True,10,British Grand Prix,True,C2,True,-1.763,-1.903,0.949,1.055,-1.591,-1.72,91.662
0 days 01:05:38.790000,RIC,3,90.872,14.0,1.0,,,True,MEDIUM,14.0,True,McLaren,1,6.0,True,10,British Grand Prix,True,C2,True,-1.777,-1.918,0.935,1.04,-1.536,-1.662,91.713
0 days 01:07:10.421000,RIC,3,91.631,15.0,1.0,,,False,MEDIUM,15.0,True,McLaren,1,6.0,True,10,British Grand Prix,True,C2,True,-1.018,-1.099,1.694,1.884,-0.848,-0.917,92.537
0 days 01:08:41.310000,RIC,3,90.889,16.0,1.0,,,False,MEDIUM,16.0,True,McLaren,1,6.0,True,10,British Grand Prix,True,C2,True,-1.76,-1.9,0.952,1.059,-1.325,-1.437,91.86
0 days 01:10:11.950000,RIC,3,90.64,17.0,1.0,,,True,MEDIUM,17.0,True,McLaren,1,6.0,True,10,British Grand Prix,True,C2,True,-2.009,-2.168,0.703,0.782,-1.503,-1.631,91.675
0 days 00:45:39.314000,ALO,14,,1.0,1.0,,,False,SOFT,1.0,True,Alpine,2,5.0,False,10,British Grand Prix,True,C3,False,,,,,,,
0 days 00:47:12.767000,ALO,14,93.453,2.0,1.0,,,True,SOFT,2.0,True,Alpine,1,5.0,True,10,British Grand Prix,True,C3,True,0.804,0.868,3.516,3.909,-0.226,-0.241,93.518
0 days 00:48:45.318000,ALO,14,92.551,3.0,1.0,,,True,SOFT,3.0,True,Alpine,1,5.0,True,10,British Grand Prix,True,C3,True,-0.098,-0.106,2.614,2.906,-0.399,-0.429,92.68
0 days 00:50:17.905000,ALO,14,92.587,4.0,1.0,,,False,SOFT,4.0,True,Alpine,1,5.0,True,10,British Grand Prix,True,C3,True,-0.062,-0.067,2.65,2.947,-0.091,-0.098,92.781
0 days 00:51:51.236000,ALO,14,93.331,5.0,1.0,,,False,SOFT,5.0,True,Alpine,1,5.0,True,10,British Grand Prix,True,C3,True,0.682,0.736,3.394,3.774,0.33,0.355,93.59
0 days 00:53:25.035000,ALO,14,93.799,6.0,1.0,,,False,SOFT,6.0,True,Alpine,1,6.0,True,10,British Grand Prix,True,C3,True,1.15,1.241,3.862,4.294,0.882,0.949,94.123
0 days 00:54:57.630000,ALO,14,92.595,7.0,1.0,,,False,SOFT,7.0,True,Alpine,1,6.0,True,10,British Grand Prix,True,C3,True,-0.054,-0.058,2.658,2.955,-0.269,-0.29,92.983
0 days 00:56:30.561000,ALO,14,92.931,8.0,1.0,,,False,SOFT,8.0,True,Alpine,1,6.0,True,10,British Grand Prix,True,C3,True,0.282,0.304,2.994,3.329,0.101,0.109,93.384
0 days 00:58:04.294000,ALO,14,93.733,9.0,1.0,,,False,SOFT,9.0,True,Alpine,1,7.0,True,10,British Grand Prix,True,C3,True,1.084,1.17,3.796,4.221,0.788,0.848,94.251
0 days 00:59:37.429000,ALO,14,93.135,10.0,1.0,,,False,SOFT,10.0,True,Alpine,1,7.0,True,10,British Grand Prix,True,C3,True,0.486,0.525,3.198,3.556,0.399,0.43,93.717
0 days 01:01:10.665000,ALO,14,93.236,11.0,1.0,,,False,SOFT,11.0,True,Alpine,1,7.0,True,10,British Grand Prix,True,C3,True,0.587,0.634,3.299,3.668,0.605,0.653,93.883
0 days 01:02:43.464000,ALO,14,92.799,12.0,1.0,,,False,SOFT,12.0,True,Alpine,1,7.0,True,10,British Grand Prix,True,C3,True,0.15,0.162,2.862,3.182,0.207,0.224,93.511
0 days 01:04:15.824000,ALO,14,92.36,13.0,1.0,,,True,SOFT,13.0,True,Alpine,1,7.0,True,10,British Grand Prix,True,C3,True,-0.289,-0.312,2.423,2.694,-0.117,-0.127,93.136
0 days 01:05:48.232000,ALO,14,92.408,14.0,1.0,,,False,SOFT,14.0,True,Alpine,1,7.0,True,10,British Grand Prix,True,C3,True,-0.241,-0.26,2.471,2.747,0.0,0.0,93.249
0 days 01:07:20.617000,ALO,14,92.385,15.0,1.0,,,False,SOFT,15.0,True,Alpine,1,7.0,True,10,British Grand Prix,True,C3,True,-0.264,-0.285,2.448,2.722,-0.094,-0.102,93.291
0 days 01:08:52.745000,ALO,14,92.128,16.0,1.0,,,True,SOFT,16.0,True,Alpine,1,7.0,True,10,British Grand Prix,True,C3,True,-0.521,-0.562,2.191,2.436,-0.086,-0.093,93.099
0 days 01:10:24.518000,ALO,14,91.773,17.0,1.0,,,True,SOFT,17.0,True,Alpine,1,7.0,True,10,British Grand Prix,True,C3,True,-0.876,-0.946,1.836,2.041,-0.37,-0.402,92.808
0 days 00:45:41.965000,VET,5,,1.0,2.0,,,False,MEDIUM,4.0,False,Aston Martin,2,9.0,False,10,British Grand Prix,True,C2,False,,,,,,,
0 days 00:47:15.532000,VET,5,93.567,2.0,2.0,,,True,MEDIUM,5.0,False,Aston Martin,1,9.0,True,10,British Grand Prix,True,C2,True,0.918,0.991,3.63,4.036,-0.112,-0.12,93.632
0 days 00:48:48.268000,VET,5,92.736,3.0,2.0,,,True,MEDIUM,6.0,False,Aston Martin,1,9.0,True,10,British Grand Prix,True,C2,True,0.087,0.094,2.799,3.112,-0.214,-0.23,92.865
0 days 00:50:20.970000,VET,5,92.702,4.0,2.0,,,True,MEDIUM,7.0,False,Aston Martin,1,9.0,True,10,British Grand Prix,True,C2,True,0.053,0.057,2.765,3.074,0.024,0.026,92.896
0 days 00:51:53.987000,VET,5,93.017,5.0,2.0,,,False,MEDIUM,8.0,False,Aston Martin,1,8.0,True,10,British Grand Prix,True,C2,True,0.368,0.397,3.08,3.425,0.016,0.017,93.276
0 days 00:53:26.810000,VET,5,92.823,6.0,2.0,,,False,MEDIUM,9.0,False,Aston Martin,1,8.0,True,10,British Grand Prix,True,C2,True,0.174,0.188,2.886,3.209,-0.094,-0.101,93.147
0 days 00:54:59.596000,VET,5,92.786,7.0,2.0,,,False,MEDIUM,10.0,False,Aston Martin,1,8.0,True,10,British Grand Prix,True,C2,True,0.137,0.148,2.849,3.168,-0.078,-0.084,93.174
