Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RoundNumber,EventName
0 days 01:19:30.598000,VER,1,0 days 00:01:19.238000,11.0,1.0,,,0 days 00:00:25.251000,0 days 00:00:27.426000,0 days 00:00:26.561000,0 days 01:18:36.608000,0 days 01:19:04.034000,0 days 01:19:30.595000,223.0,254.0,279.0,295.0,True,SOFT,11.0,True,Red Bull Racing,0 days 01:18:11.360000,,1,2.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:20:49.861000,VER,1,0 days 00:01:19.263000,12.0,1.0,,,0 days 00:00:25.247000,0 days 00:00:27.514000,0 days 00:00:26.502000,0 days 01:19:55.842000,0 days 01:20:23.356000,0 days 01:20:49.858000,,255.0,279.0,295.0,False,SOFT,12.0,True,Red Bull Racing,0 days 01:19:30.598000,,1,2.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:22:09.158000,VER,1,0 days 00:01:19.297000,13.0,1.0,,,0 days 00:00:25.217000,0 days 00:00:27.536000,0 days 00:00:26.544000,0 days 01:21:15.075000,0 days 01:21:42.611000,0 days 01:22:09.155000,222.0,254.0,279.0,294.0,False,SOFT,13.0,True,Red Bull Racing,0 days 01:20:49.861000,,1,2.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:23:28.312000,VER,1,0 days 00:01:19.154000,14.0,1.0,,,0 days 00:00:25.207000,0 days 00:00:27.405000,0 days 00:00:26.542000,0 days 01:22:34.362000,0 days 01:23:01.767000,0 days 01:23:28.309000,223.0,256.0,280.0,294.0,True,SOFT,14.0,True,Red Bull Racing,0 days 01:22:09.158000,,1,2.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:24:47.601000,VER,1,0 days 00:01:19.289000,15.0,1.0,,,0 days 00:00:25.269000,0 days 00:00:27.455000,0 days 00:00:26.565000,0 days 01:23:53.578000,0 days 01:24:21.033000,0 days 01:24:47.598000,222.0,257.0,279.0,291.0,False,SOFT,15.0,True,Red Bull Racing,0 days 01:23:28.312000,,1,2.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:26:06.802000,VER,1,0 days 00:01:19.201000,16.0,1.0,,,0 days 00:00:25.196000,0 days 00:00:27.427000,0 days 00:00:26.578000,0 days 01:25:12.794000,0 days 01:25:40.221000,0 days 01:26:06.799000,,257.0,286.0,295.0,False,SOFT,16.0,True,Red Bull Racing,0 days 01:24:47.601000,,1,2.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:27:26.339000,VER,1,0 days 00:01:19.537000,17.0,1.0,,,0 days 00:00:24.965000,0 days 00:00:27.748000,0 days 00:00:26.824000,0 days 01:26:31.764000,0 days 01:26:59.512000,0 days 01:27:26.336000,,256.0,286.0,294.0,False,SOFT,17.0,True,Red Bull Racing,0 days 01:26:06.802000,,1,2.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:28:46.161000,VER,1,0 days 00:01:19.822000,18.0,1.0,,,0 days 00:00:25.099000,0 days 00:00:27.849000,0 days 00:00:26.874000,0 days 01:27:51.435000,0 days 01:28:19.284000,0 days 01:28:46.158000,219.0,255.0,286.0,294.0,False,SOFT,18.0,True,Red Bull Racing,0 days 01:27:26.339000,,1,2.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:30:06.911000,VER,1,0 days 00:01:20.750000,19.0,1.0,,,0 days 00:00:25.568000,0 days 00:00:28.093000,0 days 00:00:27.089000,0 days 01:29:11.726000,0 days 01:29:39.819000,0 days 01:30:06.908000,,256.0,286.0,296.0,False,SOFT,19.0,True,Red Bull Racing,0 days 01:28:46.161000,,1,2.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:31:26.680000,VER,1,0 days 00:01:19.769000,20.0,1.0,,,0 days 00:00:25.400000,0 days 00:00:27.674000,0 days 00:00:26.695000,0 days 01:30:32.308000,0 days 01:30:59.982000,0 days 01:31:26.677000,221.0,257.0,278.0,292.0,False,SOFT,20.0,True,Red Bull Racing,0 days 01:30:06.911000,,1,1.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:32:46.631000,VER,1,0 days 00:01:19.951000,21.0,1.0,,,0 days 00:00:25.448000,0 days 00:00:27.679000,0 days 00:00:26.824000,0 days 01:31:52.125000,0 days 01:32:19.804000,0 days 01:32:46.628000,,256.0,278.0,292.0,False,SOFT,21.0,True,Red Bull Racing,0 days 01:31:26.680000,,1,1.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:03:38.464000,LEC,16,,1.0,1.0,,,,0 days 00:00:27.716000,0 days 00:00:35.674000,,0 days 01:03:02.841000,0 days 01:03:38.546000,215.0,253.0,236.0,115.0,False,SOFT,1.0,True,Ferrari,0 days 01:02:06.774000,,24,2.0,False,,False,False,4,Emilia Romagna Grand Prix
0 days 01:05:46.511000,LEC,16,0 days 00:02:08.047000,2.0,1.0,,,0 days 00:00:38.387000,0 days 00:00:50.241000,0 days 00:00:39.419000,0 days 01:04:16.851000,0 days 01:05:07.092000,0 days 01:05:46.511000,172.0,128.0,236.0,226.0,True,SOFT,2.0,True,Ferrari,0 days 01:03:38.464000,,4,1.0,False,,False,False,4,Emilia Romagna Grand Prix
0 days 01:07:56.747000,LEC,16,0 days 00:02:10.236000,3.0,1.0,,,0 days 00:00:40.093000,0 days 00:00:50.566000,0 days 00:00:39.577000,0 days 01:06:26.604000,0 days 01:07:17.170000,0 days 01:07:56.747000,152.0,190.0,160.0,148.0,False,SOFT,3.0,True,Ferrari,0 days 01:05:46.511000,,4,1.0,False,,False,False,4,Emilia Romagna Grand Prix
0 days 01:10:13.958000,LEC,16,0 days 00:02:17.211000,4.0,1.0,,,0 days 00:00:40.077000,0 days 00:00:46.156000,0 days 00:00:50.978000,0 days 01:08:36.824000,0 days 01:09:22.980000,0 days 01:10:13.958000,159.0,79.0,278.0,87.0,False,SOFT,4.0,True,Ferrari,0 days 01:07:56.747000,,4,1.0,False,,False,False,4,Emilia Romagna Grand Prix
0 days 01:11:33.542000,LEC,16,0 days 00:01:19.584000,5.0,1.0,,,0 days 00:00:25.487000,0 days 00:00:27.655000,0 days 00:00:26.442000,0 days 01:10:39.445000,0 days 01:11:07.100000,0 days 01:11:33.542000,224.0,254.0,277.0,281.0,True,SOFT,5.0,True,Ferrari,0 days 01:10:13.958000,,1,1.0,False,,False,False,4,Emilia Romagna Grand Prix
0 days 01:12:52.877000,LEC,16,0 days 00:01:19.335000,6.0,1.0,,,0 days 00:00:25.363000,0 days 00:00:27.508000,0 days 00:00:26.464000,0 days 01:11:58.905000,0 days 01:12:26.413000,0 days 01:12:52.877000,222.0,254.0,278.0,281.0,True,SOFT,6.0,True,Ferrari,0 days 01:11:33.542000,,1,1.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:14:11.993000,LEC,16,0 days 00:01:19.116000,7.0,1.0,,,0 days 00:00:25.254000,0 days 00:00:27.515000,0 days 00:00:26.347000,0 days 01:13:18.131000,0 days 01:13:45.646000,0 days 01:14:11.993000,225.0,254.0,279.0,282.0,True,SOFT,7.0,True,Ferrari,0 days 01:12:52.877000,,1,1.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:15:31.546000,LEC,16,0 days 00:01:19.553000,8.0,1.0,,,0 days 00:00:25.430000,0 days 00:00:27.617000,0 days 00:00:26.506000,0 days 01:14:37.423000,0 days 01:15:05.040000,0 days 01:15:31.546000,219.0,253.0,278.0,281.0,False,SOFT,8.0,True,Ferrari,0 days 01:14:11.993000,,1,1.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:16:50.858000,LEC,16,0 days 00:01:19.312000,9.0,1.0,,,0 days 00:00:25.351000,0 days 00:00:27.518000,0 days 00:00:26.443000,0 days 01:15:56.897000,0 days 01:16:24.415000,0 days 01:16:50.858000,220.0,254.0,278.0,282.0,False,SOFT,9.0,True,Ferrari,0 days 01:15:31.546000,,1,1.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:18:10,LEC,16,0 days 00:01:19.142000,10.0,1.0,,,0 days 00:00:25.230000,0 days 00:00:27.446000,0 days 00:00:26.466000,0 days 01:17:16.088000,0 days 01:17:43.534000,0 days 01:18:10,223.0,253.0,278.0,282.0,False,SOFT,10.0,True,Ferrari,0 days 01:16:50.858000,,1,1.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:19:29.044000,LEC,16,0 days 00:01:19.044000,11.0,1.0,,,0 days 00:00:25.181000,0 days 00:00:27.435000,0 days 00:00:26.428000,0 days 01:18:35.181000,0 days 01:19:02.616000,0 days 01:19:29.044000,224.0,255.0,277.0,285.0,True,SOFT,11.0,True,Ferrari,0 days 01:18:10,,1,1.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:20:48.298000,LEC,16,0 days 00:01:19.254000,12.0,1.0,,,0 days 00:00:25.173000,0 days 00:00:27.598000,0 days 00:00:26.483000,0 days 01:19:54.217000,0 days 01:20:21.815000,0 days 01:20:48.298000,225.0,255.0,277.0,284.0,False,SOFT,12.0,True,Ferrari,0 days 01:19:29.044000,,1,1.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:22:07.458000,LEC,16,0 days 00:01:19.160000,13.0,1.0,,,0 days 00:00:25.195000,0 days 00:00:27.516000,0 days 00:00:26.449000,0 days 01:21:13.493000,0 days 01:21:41.009000,0 days 01:22:07.458000,,255.0,277.0,284.0,False,SOFT,13.0,True,Ferrari,0 days 01:20:48.298000,,1,1.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:23:26.948000,LEC,16,0 days 00:01:19.490000,14.0,1.0,,,0 days 00:00:25.348000,0 days 00:00:27.634000,0 days 00:00:26.508000,0 days 01:22:32.806000,0 days 01:23:00.440000,0 days 01:23:26.948000,223.0,253.0,278.0,281.0,False,SOFT,14.0,True,Ferrari,0 days 01:22:07.458000,,1,1.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:24:46.440000,LEC,16,0 days 00:01:19.492000,15.0,1.0,,,0 days 00:00:25.231000,0 days 00:00:27.627000,0 days 00:00:26.634000,0 days 01:23:52.179000,0 days 01:24:19.806000,0 days 01:24:46.440000,,254.0,278.0,282.0,False,SOFT,15.0,True,Ferrari,0 days 01:23:26.948000,,1,1.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:26:05.841000,LEC,16,0 days 00:01:19.401000,16.0,1.0,,,0 days 00:00:25.245000,0 days 00:00:27.553000,0 days 00:00:26.603000,0 days 01:25:11.685000,0 days 01:25:39.238000,0 days 01:26:05.841000,222.0,255.0,279.0,284.0,False,SOFT,16.0,True,Ferrari,0 days 01:24:46.440000,,1,1.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:27:25.472000,LEC,16,0 days 00:01:19.631000,17.0,1.0,,,0 days 00:00:25.224000,0 days 00:00:27.791000,0 days 00:00:26.616000,0 days 01:26:31.065000,0 days 01:26:58.856000,0 days 01:27:25.472000,224.0,254.0,279.0,282.0,False,SOFT,17.0,True,Ferrari,0 days 01:26:05.841000,,1,1.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:28:45.410000,LEC,16,0 days 00:01:19.938000,18.0,1.0,,,0 days 00:00:25.312000,0 days 00:00:27.902000,0 days 00:00:26.724000,0 days 01:27:50.784000,0 days 01:28:18.686000,0 days 01:28:45.410000,222.0,252.0,280.0,280.0,False,SOFT,18.0,True,Ferrari,0 days 01:27:25.472000,,1,1.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:30:06.307000,LEC,16,0 days 00:01:20.897000,19.0,1.0,,,0 days 00:00:25.781000,0 days 00:00:28.243000,0 days 00:00:26.873000,0 days 01:29:11.191000,0 days 01:29:39.434000,0 days 01:30:06.307000,219.0,251.0,280.0,279.0,False,SOFT,19.0,True,Ferrari,0 days 01:28:45.410000,,1,1.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:31:28.229000,LEC,16,0 days 00:01:21.922000,20.0,1.0,,,0 days 00:00:26.542000,0 days 00:00:28.249000,0 days 00:00:27.131000,0 days 01:30:32.849000,0 days 01:31:01.098000,0 days 01:31:28.229000,216.0,252.0,279.0,285.0,False,SOFT,20.0,True,Ferrari,0 days 01:30:06.307000,,1,2.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:32:49.606000,LEC,16,0 days 00:01:21.377000,21.0,1.0,,,0 days 00:00:25.786000,0 days 00:00:28.247000,0 days 00:00:27.344000,0 days 01:31:54.015000,0 days 01:32:22.262000,0 days 01:32:49.606000,219.0,256.0,278.0,287.0,False,SOFT,21.0,True,Ferrari,0 days 01:31:28.229000,,1,2.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:03:48.723000,PER,11,,1.0,1.0,,,,0 days 00:00:28.687000,0 days 00:00:42.073000,,0 days 01:03:06.690000,0 days 01:03:48.791000,208.0,257.0,243.0,140.0,False,SOFT,1.0,True,Red Bull Racing,0 days 01:02:06.774000,,24,6.0,False,,False,False,4,Emilia Romagna Grand Prix
0 days 01:05:55.472000,PER,11,0 days 00:02:06.749000,2.0,1.0,,,0 days 00:00:33.847000,0 days 00:00:50.625000,0 days 00:00:42.277000,0 days 01:04:22.537000,0 days 01:05:13.162000,0 days 01:05:55.439000,183.0,191.0,230.0,190.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:03:48.723000,,4,5.0,False,,False,False,4,Emilia Romagna Grand Prix
0 days 01:08:05.228000,PER,11,0 days 00:02:09.756000,3.0,1.0,,,0 days 00:00:36.575000,0 days 00:00:50.113000,0 days 00:00:43.068000,0 days 01:06:32.014000,0 days 01:07:22.127000,0 days 01:08:05.195000,98.0,221.0,229.0,118.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:05:55.472000,,4,5.0,False,,False,False,4,Emilia Romagna Grand Prix
0 days 01:10:16.305000,PER,11,0 days 00:02:11.077000,4.0,1.0,,,0 days 00:00:38.270000,0 days 00:00:43.630000,0 days 00:00:49.177000,0 days 01:08:43.465000,0 days 01:09:27.095000,0 days 01:10:16.272000,131.0,85.0,281.0,89.0,False,SOFT,4.0,True,Red Bull Racing,0 days 01:08:05.228000,,4,5.0,False,,False,False,4,Emilia Romagna Grand Prix
0 days 01:11:37.891000,PER,11,0 days 00:01:21.586000,5.0,1.0,,,0 days 00:00:26.271000,0 days 00:00:28.371000,0 days 00:00:26.944000,0 days 01:10:42.543000,0 days 01:11:10.914000,0 days 01:11:37.858000,220.0,254.0,281.0,296.0,True,SOFT,5.0,True,Red Bull Racing,0 days 01:10:16.305000,,1,5.0,False,,False,False,4,Emilia Romagna Grand Prix
0 days 01:12:58.594000,PER,11,0 days 00:01:20.703000,6.0,1.0,,,0 days 00:00:25.835000,0 days 00:00:27.954000,0 days 00:00:26.914000,0 days 01:12:03.693000,0 days 01:12:31.647000,0 days 01:12:58.561000,,258.0,280.0,295.0,True,SOFT,6.0,True,Red Bull Racing,0 days 01:11:37.891000,,1,5.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:14:19.320000,PER,11,0 days 00:01:20.726000,7.0,1.0,,,0 days 00:00:25.737000,0 days 00:00:28.040000,0 days 00:00:26.949000,0 days 01:13:24.298000,0 days 01:13:52.338000,0 days 01:14:19.287000,,259.0,287.0,295.0,False,SOFT,7.0,True,Red Bull Racing,0 days 01:12:58.594000,,1,5.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:15:38.527000,PER,11,0 days 00:01:19.207000,8.0,1.0,,,0 days 00:00:25.167000,0 days 00:00:27.410000,0 days 00:00:26.630000,0 days 01:14:44.454000,0 days 01:15:11.864000,0 days 01:15:38.494000,,254.0,280.0,294.0,True,SOFT,8.0,True,Red Bull Racing,0 days 01:14:19.320000,,1,4.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:16:57.918000,PER,11,0 days 00:01:19.391000,9.0,1.0,,,0 days 00:00:25.344000,0 days 00:00:27.460000,0 days 00:00:26.587000,0 days 01:16:03.838000,0 days 01:16:31.298000,0 days 01:16:57.885000,223.0,255.0,281.0,297.0,False,SOFT,9.0,True,Red Bull Racing,0 days 01:15:38.527000,,1,4.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:18:17.625000,PER,11,0 days 00:01:19.707000,10.0,1.0,,,0 days 00:00:25.238000,0 days 00:00:27.599000,0 days 00:00:26.870000,0 days 01:17:23.123000,0 days 01:17:50.722000,0 days 01:18:17.592000,,259.0,283.0,299.0,False,SOFT,10.0,True,Red Bull Racing,0 days 01:16:57.918000,,1,4.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:19:36.706000,PER,11,0 days 00:01:19.081000,11.0,1.0,,,0 days 00:00:24.910000,0 days 00:00:27.555000,0 days 00:00:26.616000,0 days 01:18:42.502000,0 days 01:19:10.057000,0 days 01:19:36.673000,,253.0,278.0,294.0,True,SOFT,11.0,True,Red Bull Racing,0 days 01:18:17.625000,,1,3.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:20:56.072000,PER,11,0 days 00:01:19.366000,12.0,1.0,,,0 days 00:00:25.261000,0 days 00:00:27.562000,0 days 00:00:26.543000,0 days 01:20:01.934000,0 days 01:20:29.496000,0 days 01:20:56.039000,,253.0,279.0,293.0,False,SOFT,12.0,True,Red Bull Racing,0 days 01:19:36.706000,,1,3.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:22:15.209000,PER,11,0 days 00:01:19.137000,13.0,1.0,,,0 days 00:00:25.193000,0 days 00:00:27.545000,0 days 00:00:26.399000,0 days 01:21:21.232000,0 days 01:21:48.777000,0 days 01:22:15.176000,224.0,254.0,279.0,292.0,False,SOFT,13.0,True,Red Bull Racing,0 days 01:20:56.072000,,1,3.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:23:34.221000,PER,11,0 days 00:01:19.012000,14.0,1.0,,,0 days 00:00:25.171000,0 days 00:00:27.420000,0 days 00:00:26.421000,0 days 01:22:40.347000,0 days 01:23:07.767000,0 days 01:23:34.188000,222.0,257.0,279.0,293.0,True,SOFT,14.0,True,Red Bull Racing,0 days 01:22:15.209000,,1,3.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:24:53.908000,PER,11,0 days 00:01:19.687000,15.0,1.0,,,0 days 00:00:25.297000,0 days 00:00:27.674000,0 days 00:00:26.716000,0 days 01:23:59.485000,0 days 01:24:27.159000,0 days 01:24:53.875000,,254.0,278.0,294.0,False,SOFT,15.0,True,Red Bull Racing,0 days 01:23:34.221000,,1,3.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:26:13.197000,PER,11,0 days 00:01:19.289000,16.0,1.0,,,0 days 00:00:25.179000,0 days 00:00:27.491000,0 days 00:00:26.619000,0 days 01:25:19.054000,0 days 01:25:46.545000,0 days 01:26:13.164000,221.0,255.0,279.0,294.0,False,SOFT,16.0,True,Red Bull Racing,0 days 01:24:53.908000,,1,3.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:27:32.610000,PER,11,0 days 00:01:19.413000,17.0,1.0,,,0 days 00:00:25.230000,0 days 00:00:27.573000,0 days 00:00:26.610000,0 days 01:26:38.394000,0 days 01:27:05.967000,0 days 01:27:32.577000,224.0,253.0,280.0,295.0,False,SOFT,17.0,True,Red Bull Racing,0 days 01:26:13.197000,,1,3.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:28:52.245000,PER,11,0 days 00:01:19.635000,18.0,1.0,,,0 days 00:00:25.269000,0 days 00:00:27.623000,0 days 00:00:26.743000,0 days 01:27:57.846000,0 days 01:28:25.469000,0 days 01:28:52.212000,218.0,255.0,279.0,295.0,False,SOFT,18.0,True,Red Bull Racing,0 days 01:27:32.610000,,1,3.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:30:11.945000,PER,11,0 days 00:01:19.700000,19.0,1.0,,,0 days 00:00:25.375000,0 days 00:00:27.638000,0 days 00:00:26.687000,0 days 01:29:17.587000,0 days 01:29:45.225000,0 days 01:30:11.912000,223.0,254.0,280.0,295.0,False,SOFT,19.0,True,Red Bull Racing,0 days 01:28:52.245000,,1,3.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:31:31.742000,PER,11,0 days 00:01:19.797000,20.0,1.0,,,0 days 00:00:25.231000,0 days 00:00:27.773000,0 days 00:00:26.793000,0 days 01:30:37.143000,0 days 01:31:04.916000,0 days 01:31:31.709000,,254.0,280.0,295.0,False,SOFT,20.0,True,Red Bull Racing,0 days 01:30:11.945000,,1,3.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:32:51.352000,PER,11,0 days 00:01:19.610000,21.0,1.0,,,0 days 00:00:25.175000,0 days 00:00:27.557000,0 days 00:00:26.878000,0 days 01:31:56.884000,0 days 01:32:24.441000,0 days 01:32:51.319000,,256.0,281.0,296.0,False,SOFT,21.0,True,Red Bull Racing,0 days 01:31:31.742000,,1,3.0,False,,False,True,4,Emilia Romagna Grand Prix
0 days 01:03:55.376000,SAI,55,,1.0,1.0,,,,0 days 00:00:29.027000,0 days 00:00:47.331000,,0 days 01:03:08.082000,0 days 01:03:55.449000,209.0,257.0,230.0,98.0,False,SOFT,1.0,True,Ferrari,0 days 01:02:06.774000,,24,9.0,False,,False,False,4,Emilia Romagna Grand Prix
0 days 01:06:02.455000,SAI,55,0 days 00:02:07.079000,2.0,1.0,,,0 days 00:00:32.110000,0 days 00:00:51.129000,0 days 00:00:43.840000,0 days 01:04:27.486000,0 days 01:05:18.615000,0 days 01:06:02.455000,165.0,152.0,200.0,174.0,True,SOFT,2.0,True,Ferrari,0 days 01:03:55.376000,,4,8.0,False,,False,False,4,Emilia Romagna Grand Prix
0 days 01:08:10.945000,SAI,55,0 days 00:02:08.490000,3.0,1.0,,,0 days 00:00:32.555000,0 days 00:00:51.877000,0 days 00:00:44.058000,0 days 01:06:35.010000,0 days 01:07:26.887000,0 days 01:08:10.945000,134.0,211.0,223.0,248.0,False,SOFT,3.0,True,Ferrari,0 days 01:06:02.455000,,4,8.0,False,,False,False,4,Emilia Romagna Grand Prix
0 days 01:10:17.672000,SAI,55,0 days 00:02:06.727000,4.0,1.0,,,0 days 00:00:35.583000,0 days 00:00:44.096000,0 days 00:00:47.048000,0 days 01:08:46.528000,0 days 01:09:30.624000,0 days 01:10:17.672000,117.0,79.0,282.0,91.0,True,SOFT,4.0,True,Ferrari,0 days 01:08:10.945000,,4,8.0,False,,False,False,4,Emilia Romagna Grand Prix
0 days 01:11:40.422000,SAI,55,0 days 00:01:22.750000,5.0,1.0,,,0 days 00:00:27.107000,0 days 00:00:28.466000,0 days 00:00:27.177000,0 days 01:10:44.779000,0 days 01:11:13.245000,0 days 01:11:40.422000,221.0,255.0,280.0,285.0,True,SOFT,5.0,True,Ferrari,0 days 01:10:17.672000,,1,8.0,False,,False,False,4,Emilia Romagna Grand Prix
