Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RoundNumber,EventName
0 days 01:04:43.021000,NOR,1,0 days 00:01:37.982000,11.0,1.0,,,0 days 00:00:25.676000,0 days 00:00:29.740000,0 days 00:00:42.566000,0 days 01:03:30.834000,0 days 01:04:00.574000,0 days 01:04:43.140000,281.0,270.0,273.0,305.0,False,MEDIUM,15.0,False,McLaren,0 days 01:03:05.039000,,1,5.0,False,,False,True,2,Chinese Grand Prix
0 days 01:06:21.096000,NOR,1,0 days 00:01:38.075000,12.0,1.0,,,0 days 00:00:25.799000,0 days 00:00:29.608000,0 days 00:00:42.668000,0 days 01:05:08.939000,0 days 01:05:38.547000,0 days 01:06:21.215000,281.0,270.0,273.0,306.0,False,MEDIUM,16.0,False,McLaren,0 days 01:04:43.021000,,1,5.0,False,,False,True,2,Chinese Grand Prix
0 days 01:08:10.434000,NOR,1,0 days 00:01:49.338000,13.0,1.0,,0 days 01:08:08.812000,0 days 00:00:25.830000,0 days 00:00:29.617000,0 days 00:00:53.891000,0 days 01:06:47.045000,0 days 01:07:16.662000,0 days 01:08:10.553000,280.0,269.0,,304.0,False,MEDIUM,17.0,False,McLaren,0 days 01:06:21.096000,,124,5.0,False,,False,False,2,Chinese Grand Prix
0 days 01:10:46.109000,NOR,1,,14.0,2.0,0 days 01:08:31.262000,,0 days 00:00:52.387000,0 days 00:00:39.752000,0 days 00:01:03.546000,0 days 01:09:03.030000,0 days 01:09:42.747000,0 days 01:10:46.325000,273.0,264.0,201.0,221.0,False,SOFT,4.0,False,McLaren,0 days 01:08:10.434000,,4,3.0,False,,False,False,2,Chinese Grand Prix
0 days 01:13:14.080000,NOR,1,0 days 00:02:27.971000,15.0,2.0,,,0 days 00:00:39.765000,0 days 00:00:43.029000,0 days 00:01:05.177000,0 days 01:11:25.993000,0 days 01:12:09.022000,0 days 01:13:14.199000,237.0,226.0,209.0,172.0,False,SOFT,5.0,False,McLaren,0 days 01:10:46.109000,,4,3.0,False,,False,False,2,Chinese Grand Prix
0 days 01:15:36.304000,NOR,1,0 days 00:02:22.224000,16.0,2.0,,,0 days 00:00:37.827000,0 days 00:00:42.171000,0 days 00:01:02.226000,0 days 01:13:52.026000,0 days 01:14:34.197000,0 days 01:15:36.423000,260.0,178.0,275.0,224.0,False,SOFT,6.0,False,McLaren,0 days 01:13:14.080000,,41,3.0,False,,False,False,2,Chinese Grand Prix
0 days 01:17:12.870000,NOR,1,0 days 00:01:36.566000,17.0,2.0,,,0 days 00:00:25.443000,0 days 00:00:29.110000,0 days 00:00:42.013000,0 days 01:16:01.866000,0 days 01:16:30.976000,0 days 01:17:12.989000,289.0,280.0,268.0,322.0,True,SOFT,7.0,False,McLaren,0 days 01:15:36.304000,,1,3.0,False,,False,True,2,Chinese Grand Prix
0 days 01:18:49.394000,NOR,1,0 days 00:01:36.524000,18.0,2.0,,,0 days 00:00:25.694000,0 days 00:00:28.984000,0 days 00:00:41.846000,0 days 01:17:38.683000,0 days 01:18:07.667000,0 days 01:18:49.513000,284.0,270.0,273.0,309.0,True,SOFT,8.0,False,McLaren,0 days 01:17:12.870000,,1,4.0,False,,False,True,2,Chinese Grand Prix
0 days 01:20:25.102000,NOR,1,0 days 00:01:35.708000,19.0,2.0,,,0 days 00:00:25.106000,0 days 00:00:28.880000,0 days 00:00:41.722000,0 days 01:19:14.619000,0 days 01:19:43.499000,0 days 01:20:25.221000,281.0,270.0,274.0,309.0,True,SOFT,9.0,False,McLaren,0 days 01:18:49.394000,,1,4.0,False,,False,True,2,Chinese Grand Prix
0 days 00:48:25.726000,GAS,10,,1.0,1.0,,,,0 days 00:00:30.951000,0 days 00:00:43.170000,,0 days 00:47:42.882000,0 days 00:48:26.028000,286.0,267.0,277.0,334.0,False,MEDIUM,7.0,False,Alpine,0 days 00:46:41.459000,,12,6.0,False,,False,False,2,Chinese Grand Prix
0 days 00:50:06.164000,GAS,10,0 days 00:01:40.438000,2.0,1.0,,,0 days 00:00:25.829000,0 days 00:00:31.343000,0 days 00:00:43.266000,0 days 00:48:51.671000,0 days 00:49:23.014000,0 days 00:50:06.280000,283.0,265.0,256.0,319.0,True,MEDIUM,8.0,False,Alpine,0 days 00:48:25.726000,,1,8.0,False,,False,True,2,Chinese Grand Prix
0 days 00:51:45.531000,GAS,10,0 days 00:01:39.367000,3.0,1.0,,,0 days 00:00:26.632000,0 days 00:00:30.523000,0 days 00:00:42.212000,0 days 00:50:32.912000,0 days 00:51:03.435000,0 days 00:51:45.647000,284.0,270.0,272.0,332.0,True,MEDIUM,9.0,False,Alpine,0 days 00:50:06.164000,,1,9.0,False,,False,True,2,Chinese Grand Prix
0 days 00:53:24.628000,GAS,10,0 days 00:01:39.097000,4.0,1.0,,,0 days 00:00:26.009000,0 days 00:00:30.332000,0 days 00:00:42.756000,0 days 00:52:11.656000,0 days 00:52:41.988000,0 days 00:53:24.744000,286.0,270.0,264.0,318.0,True,MEDIUM,10.0,False,Alpine,0 days 00:51:45.531000,,1,8.0,False,,False,True,2,Chinese Grand Prix
0 days 00:55:04.732000,GAS,10,0 days 00:01:40.104000,5.0,1.0,,,0 days 00:00:26.906000,0 days 00:00:30.466000,0 days 00:00:42.732000,0 days 00:53:51.650000,0 days 00:54:22.116000,0 days 00:55:04.848000,287.0,270.0,273.0,330.0,False,MEDIUM,11.0,False,Alpine,0 days 00:53:24.628000,,1,10.0,False,,False,True,2,Chinese Grand Prix
0 days 00:56:43.473000,GAS,10,0 days 00:01:38.741000,6.0,1.0,,,0 days 00:00:25.890000,0 days 00:00:30.103000,0 days 00:00:42.748000,0 days 00:55:30.738000,0 days 00:56:00.841000,0 days 00:56:43.589000,292.0,280.0,279.0,333.0,True,MEDIUM,12.0,False,Alpine,0 days 00:55:04.732000,,1,10.0,False,,False,True,2,Chinese Grand Prix
0 days 00:58:23.001000,GAS,10,0 days 00:01:39.528000,7.0,1.0,,,0 days 00:00:26.295000,0 days 00:00:30.492000,0 days 00:00:42.741000,0 days 00:57:09.884000,0 days 00:57:40.376000,0 days 00:58:23.117000,286.0,281.0,275.0,331.0,False,MEDIUM,13.0,False,Alpine,0 days 00:56:43.473000,,1,10.0,False,,False,True,2,Chinese Grand Prix
0 days 01:00:02.237000,GAS,10,0 days 00:01:39.236000,8.0,1.0,,,0 days 00:00:26.087000,0 days 00:00:30.368000,0 days 00:00:42.781000,0 days 00:58:49.204000,0 days 00:59:19.572000,0 days 01:00:02.353000,287.0,274.0,275.0,334.0,False,MEDIUM,14.0,False,Alpine,0 days 00:58:23.001000,,1,10.0,False,,False,True,2,Chinese Grand Prix
0 days 01:01:41.623000,GAS,10,0 days 00:01:39.386000,9.0,1.0,,,0 days 00:00:26.042000,0 days 00:00:30.551000,0 days 00:00:42.793000,0 days 01:00:28.395000,0 days 01:00:58.946000,0 days 01:01:41.739000,284.0,268.0,278.0,327.0,False,MEDIUM,15.0,False,Alpine,0 days 01:00:02.237000,,1,10.0,False,,False,True,2,Chinese Grand Prix
0 days 01:03:21.620000,GAS,10,0 days 00:01:39.997000,10.0,1.0,,,0 days 00:00:26.257000,0 days 00:00:30.897000,0 days 00:00:42.843000,0 days 01:02:07.996000,0 days 01:02:38.893000,0 days 01:03:21.736000,286.0,271.0,275.0,330.0,False,MEDIUM,16.0,False,Alpine,0 days 01:01:41.623000,,1,10.0,False,,False,True,2,Chinese Grand Prix
0 days 01:05:01.831000,GAS,10,0 days 00:01:40.211000,11.0,1.0,,,0 days 00:00:26.223000,0 days 00:00:31.132000,0 days 00:00:42.856000,0 days 01:03:47.959000,0 days 01:04:19.091000,0 days 01:05:01.947000,289.0,269.0,275.0,331.0,False,MEDIUM,17.0,False,Alpine,0 days 01:03:21.620000,,1,10.0,False,,False,True,2,Chinese Grand Prix
0 days 01:06:41.050000,GAS,10,0 days 00:01:39.219000,12.0,1.0,,,0 days 00:00:26.181000,0 days 00:00:29.995000,0 days 00:00:43.043000,0 days 01:05:28.128000,0 days 01:05:58.123000,0 days 01:06:41.166000,292.0,269.0,273.0,314.0,False,MEDIUM,18.0,False,Alpine,0 days 01:05:01.831000,,1,9.0,False,,False,True,2,Chinese Grand Prix
0 days 01:08:34.943000,GAS,10,0 days 00:01:53.893000,13.0,1.0,,,0 days 00:00:26.144000,0 days 00:00:30.151000,0 days 00:00:57.598000,0 days 01:07:07.310000,0 days 01:07:37.461000,0 days 01:08:35.059000,281.0,263.0,155.0,201.0,False,MEDIUM,19.0,False,Alpine,0 days 01:06:41.050000,,124,9.0,False,,False,False,2,Chinese Grand Prix
0 days 01:10:54.570000,GAS,10,0 days 00:02:19.627000,14.0,1.0,,,0 days 00:00:37.167000,0 days 00:00:43.349000,0 days 00:00:59.111000,0 days 01:09:12.226000,0 days 01:09:55.575000,0 days 01:10:54.686000,251.0,202.0,160.0,205.0,False,MEDIUM,20.0,False,Alpine,0 days 01:08:34.943000,,4,9.0,False,,False,False,2,Chinese Grand Prix
0 days 01:13:22.216000,GAS,10,0 days 00:02:27.646000,15.0,1.0,,,0 days 00:00:37.998000,0 days 00:00:43.739000,0 days 00:01:05.909000,0 days 01:11:32.684000,0 days 01:12:16.423000,0 days 01:13:22.332000,246.0,239.0,156.0,184.0,False,MEDIUM,21.0,False,Alpine,0 days 01:10:54.570000,,4,9.0,False,,False,False,2,Chinese Grand Prix
0 days 01:15:39.763000,GAS,10,0 days 00:02:17.547000,16.0,1.0,,,0 days 00:00:37.185000,0 days 00:00:40.517000,0 days 00:00:59.845000,0 days 01:13:59.517000,0 days 01:14:40.034000,0 days 01:15:39.879000,249.0,179.0,275.0,230.0,False,MEDIUM,22.0,False,Alpine,0 days 01:13:22.216000,,41,9.0,False,,False,False,2,Chinese Grand Prix
0 days 01:17:18.112000,GAS,10,0 days 00:01:38.349000,17.0,1.0,,,0 days 00:00:25.971000,0 days 00:00:29.767000,0 days 00:00:42.611000,0 days 01:16:05.850000,0 days 01:16:35.617000,0 days 01:17:18.228000,280.0,267.0,274.0,311.0,True,MEDIUM,23.0,False,Alpine,0 days 01:15:39.763000,,1,9.0,False,,False,True,2,Chinese Grand Prix
0 days 01:18:56.807000,GAS,10,0 days 00:01:38.695000,18.0,1.0,,,0 days 00:00:25.722000,0 days 00:00:29.541000,0 days 00:00:43.432000,0 days 01:17:43.950000,0 days 01:18:13.491000,0 days 01:18:56.923000,281.0,268.0,277.0,314.0,False,MEDIUM,24.0,False,Alpine,0 days 01:17:18.112000,,1,11.0,False,,False,True,2,Chinese Grand Prix
0 days 01:20:35.459000,GAS,10,0 days 00:01:38.652000,19.0,1.0,,,0 days 00:00:26.146000,0 days 00:00:29.972000,0 days 00:00:42.534000,0 days 01:19:23.069000,0 days 01:19:53.041000,0 days 01:20:35.575000,288.0,275.0,259.0,334.0,False,MEDIUM,25.0,False,Alpine,0 days 01:18:56.807000,,1,11.0,False,,False,True,2,Chinese Grand Prix
0 days 00:48:33.236000,PER,11,,1.0,1.0,,,,0 days 00:00:33.298000,0 days 00:00:45.469000,,0 days 00:47:48.070000,0 days 00:48:33.323000,283.0,257.0,276.0,324.0,False,MEDIUM,1.0,True,Cadillac,0 days 00:46:41.459000,,12,18.0,False,,False,False,2,Chinese Grand Prix
0 days 00:50:15.608000,PER,11,0 days 00:01:42.372000,2.0,1.0,,,0 days 00:00:27.152000,0 days 00:00:31.619000,0 days 00:00:43.601000,0 days 00:49:00.475000,0 days 00:49:32.094000,0 days 00:50:15.695000,271.0,273.0,274.0,311.0,True,MEDIUM,2.0,True,Cadillac,0 days 00:48:33.236000,,1,20.0,False,,False,True,2,Chinese Grand Prix
0 days 00:51:55.519000,PER,11,0 days 00:01:39.911000,3.0,1.0,,,0 days 00:00:26.237000,0 days 00:00:30.534000,0 days 00:00:43.140000,0 days 00:50:41.932000,0 days 00:51:12.466000,0 days 00:51:55.606000,288.0,270.0,275.0,325.0,True,MEDIUM,3.0,True,Cadillac,0 days 00:50:15.608000,,1,20.0,False,,False,True,2,Chinese Grand Prix
0 days 00:53:35.561000,PER,11,0 days 00:01:40.042000,4.0,1.0,,,0 days 00:00:26.105000,0 days 00:00:30.470000,0 days 00:00:43.467000,0 days 00:52:21.711000,0 days 00:52:52.181000,0 days 00:53:35.648000,291.0,265.0,274.0,313.0,False,MEDIUM,4.0,True,Cadillac,0 days 00:51:55.519000,,1,20.0,False,,False,True,2,Chinese Grand Prix
0 days 00:55:15.207000,PER,11,0 days 00:01:39.646000,5.0,1.0,,,0 days 00:00:26.123000,0 days 00:00:30.429000,0 days 00:00:43.094000,0 days 00:54:01.771000,0 days 00:54:32.200000,0 days 00:55:15.294000,288.0,268.0,274.0,325.0,True,MEDIUM,5.0,True,Cadillac,0 days 00:53:35.561000,,1,20.0,False,,False,True,2,Chinese Grand Prix
0 days 00:56:54.662000,PER,11,0 days 00:01:39.455000,6.0,1.0,,,0 days 00:00:26.251000,0 days 00:00:30.384000,0 days 00:00:42.820000,0 days 00:55:41.545000,0 days 00:56:11.929000,0 days 00:56:54.749000,281.0,267.0,274.0,321.0,True,MEDIUM,6.0,True,Cadillac,0 days 00:55:15.207000,,1,20.0,False,,False,True,2,Chinese Grand Prix
0 days 00:58:34.614000,PER,11,0 days 00:01:39.952000,7.0,1.0,,,0 days 00:00:26.308000,0 days 00:00:30.324000,0 days 00:00:43.320000,0 days 00:57:21.057000,0 days 00:57:51.381000,0 days 00:58:34.701000,278.0,266.0,273.0,312.0,False,MEDIUM,7.0,True,Cadillac,0 days 00:56:54.662000,,1,20.0,False,,False,True,2,Chinese Grand Prix
0 days 01:00:14.975000,PER,11,0 days 00:01:40.361000,8.0,1.0,,,0 days 00:00:26.177000,0 days 00:00:30.512000,0 days 00:00:43.672000,0 days 00:59:00.878000,0 days 00:59:31.390000,0 days 01:00:15.062000,278.0,264.0,275.0,313.0,False,MEDIUM,8.0,True,Cadillac,0 days 00:58:34.614000,,1,21.0,False,,False,True,2,Chinese Grand Prix
0 days 01:01:55.194000,PER,11,0 days 00:01:40.219000,9.0,1.0,,,0 days 00:00:26.364000,0 days 00:00:30.795000,0 days 00:00:43.060000,0 days 01:00:41.426000,0 days 01:01:12.221000,0 days 01:01:55.281000,275.0,264.0,276.0,317.0,False,MEDIUM,9.0,True,Cadillac,0 days 01:00:14.975000,,1,21.0,False,,False,True,2,Chinese Grand Prix
0 days 01:03:35.847000,PER,11,0 days 00:01:40.653000,10.0,1.0,,,0 days 00:00:26.197000,0 days 00:00:30.905000,0 days 00:00:43.551000,0 days 01:02:21.478000,0 days 01:02:52.383000,0 days 01:03:35.934000,280.0,267.0,268.0,306.0,False,MEDIUM,10.0,True,Cadillac,0 days 01:01:55.194000,,1,20.0,False,,False,True,2,Chinese Grand Prix
0 days 01:05:17.362000,PER,11,0 days 00:01:41.515000,11.0,1.0,,,0 days 00:00:26.670000,0 days 00:00:31.070000,0 days 00:00:43.775000,0 days 01:04:02.604000,0 days 01:04:33.674000,0 days 01:05:17.449000,279.0,263.0,268.0,305.0,False,MEDIUM,11.0,True,Cadillac,0 days 01:03:35.847000,,1,20.0,False,,False,True,2,Chinese Grand Prix
0 days 01:06:59.091000,PER,11,0 days 00:01:41.729000,12.0,1.0,,,0 days 00:00:26.723000,0 days 00:00:30.966000,0 days 00:00:44.040000,0 days 01:05:44.172000,0 days 01:06:15.138000,0 days 01:06:59.178000,273.0,264.0,273.0,299.0,False,MEDIUM,12.0,True,Cadillac,0 days 01:05:17.362000,,1,20.0,False,,False,True,2,Chinese Grand Prix
0 days 01:09:06.295000,PER,11,0 days 00:02:07.204000,13.0,1.0,,0 days 01:09:04.638000,0 days 00:00:26.951000,0 days 00:00:36.814000,0 days 00:01:03.439000,0 days 01:07:26.129000,0 days 01:08:02.943000,0 days 01:09:06.382000,274.0,200.0,,190.0,False,MEDIUM,13.0,True,Cadillac,0 days 01:06:59.091000,,124,19.0,False,,False,False,2,Chinese Grand Prix
0 days 01:11:38.165000,PER,11,,14.0,2.0,0 days 01:09:30.421000,,0 days 00:00:51.067000,0 days 00:00:42.917000,0 days 00:00:57.868000,0 days 01:09:57.579000,0 days 01:10:40.511000,0 days 01:11:38.331000,258.0,263.0,234.0,161.0,False,SOFT,1.0,True,Cadillac,0 days 01:09:06.295000,,4,19.0,False,,False,False,2,Chinese Grand Prix
0 days 01:13:35.175000,PER,11,0 days 00:01:57.010000,15.0,2.0,,,0 days 00:00:33.196000,0 days 00:00:31.703000,0 days 00:00:52.111000,0 days 01:12:11.448000,0 days 01:12:43.151000,0 days 01:13:35.262000,276.0,253.0,134.0,270.0,False,SOFT,2.0,True,Cadillac,0 days 01:11:38.165000,,4,19.0,False,,False,False,2,Chinese Grand Prix
0 days 01:15:45.971000,PER,11,0 days 00:02:10.796000,16.0,2.0,,,0 days 00:00:35.792000,0 days 00:00:41.114000,0 days 00:00:53.890000,0 days 01:14:11.054000,0 days 01:14:52.168000,0 days 01:15:46.058000,251.0,220.0,278.0,280.0,False,SOFT,3.0,True,Cadillac,0 days 01:13:35.175000,,41,19.0,False,,False,False,2,Chinese Grand Prix
0 days 01:17:25.489000,PER,11,0 days 00:01:39.518000,17.0,2.0,,,0 days 00:00:25.837000,0 days 00:00:30.544000,0 days 00:00:43.137000,0 days 01:16:11.895000,0 days 01:16:42.439000,0 days 01:17:25.576000,286.0,270.0,273.0,320.0,False,SOFT,4.0,True,Cadillac,0 days 01:15:45.971000,,1,19.0,False,,False,True,2,Chinese Grand Prix
0 days 01:19:04.351000,PER,11,0 days 00:01:38.862000,18.0,2.0,,,0 days 00:00:25.757000,0 days 00:00:30.275000,0 days 00:00:42.830000,0 days 01:17:51.333000,0 days 01:18:21.608000,0 days 01:19:04.438000,283.0,269.0,278.0,321.0,True,SOFT,5.0,True,Cadillac,0 days 01:17:25.489000,,1,19.0,False,,False,True,2,Chinese Grand Prix
0 days 01:20:43.938000,PER,11,0 days 00:01:39.587000,19.0,2.0,,,0 days 00:00:26.033000,0 days 00:00:30.681000,0 days 00:00:42.873000,0 days 01:19:30.471000,0 days 01:20:01.152000,0 days 01:20:44.025000,288.0,269.0,271.0,322.0,False,SOFT,6.0,True,Cadillac,0 days 01:19:04.351000,,1,19.0,False,,False,True,2,Chinese Grand Prix
0 days 00:48:26.702000,ANT,12,,1.0,1.0,,,,0 days 00:00:31.074000,0 days 00:00:43.499000,,0 days 00:47:43.429000,0 days 00:48:26.845000,286.0,279.0,274.0,341.0,False,MEDIUM,4.0,False,Mercedes,0 days 00:46:41.459000,,12,8.0,False,,False,False,2,Chinese Grand Prix
0 days 00:50:04.359000,ANT,12,0 days 00:01:37.657000,2.0,1.0,,,0 days 00:00:25.556000,0 days 00:00:30.057000,0 days 00:00:42.044000,0 days 00:48:52.258000,0 days 00:49:22.315000,0 days 00:50:04.359000,292.0,270.0,270.0,319.0,True,MEDIUM,5.0,False,Mercedes,0 days 00:48:26.702000,,1,6.0,False,,False,True,2,Chinese Grand Prix
0 days 00:51:41.595000,ANT,12,0 days 00:01:37.236000,3.0,1.0,,,0 days 00:00:25.702000,0 days 00:00:29.655000,0 days 00:00:41.879000,0 days 00:50:30.061000,0 days 00:50:59.716000,0 days 00:51:41.595000,284.0,271.0,275.0,334.0,True,MEDIUM,6.0,False,Mercedes,0 days 00:50:04.359000,,1,6.0,False,,False,True,2,Chinese Grand Prix
0 days 00:53:19.714000,ANT,12,0 days 00:01:38.119000,4.0,1.0,,,0 days 00:00:25.895000,0 days 00:00:29.735000,0 days 00:00:42.489000,0 days 00:52:07.490000,0 days 00:52:37.225000,0 days 00:53:19.714000,287.0,284.0,254.0,338.0,False,MEDIUM,7.0,False,Mercedes,0 days 00:51:41.595000,,1,5.0,False,,False,True,2,Chinese Grand Prix
0 days 00:54:57.951000,ANT,12,0 days 00:01:38.237000,5.0,1.0,,,0 days 00:00:26.344000,0 days 00:00:29.863000,0 days 00:00:42.030000,0 days 00:53:46.058000,0 days 00:54:15.921000,0 days 00:54:57.951000,288.0,268.0,276.0,338.0,False,MEDIUM,8.0,False,Mercedes,0 days 00:53:19.714000,,1,6.0,False,,False,True,2,Chinese Grand Prix
0 days 00:56:35.202000,ANT,12,0 days 00:01:37.251000,6.0,1.0,,,0 days 00:00:25.806000,0 days 00:00:29.580000,0 days 00:00:41.865000,0 days 00:55:23.757000,0 days 00:55:53.337000,0 days 00:56:35.202000,286.0,269.0,275.0,328.0,False,MEDIUM,9.0,False,Mercedes,0 days 00:54:57.951000,,1,5.0,False,,False,True,2,Chinese Grand Prix
0 days 00:58:11.687000,ANT,12,0 days 00:01:36.485000,7.0,1.0,,,0 days 00:00:25.268000,0 days 00:00:29.319000,0 days 00:00:41.898000,0 days 00:57:00.470000,0 days 00:57:29.789000,0 days 00:58:11.687000,280.0,267.0,275.0,327.0,True,MEDIUM,10.0,False,Mercedes,0 days 00:56:35.202000,,1,4.0,False,,False,True,2,Chinese Grand Prix
0 days 00:59:48.512000,ANT,12,0 days 00:01:36.825000,8.0,1.0,,,0 days 00:00:25.230000,0 days 00:00:29.434000,0 days 00:00:42.161000,0 days 00:58:36.917000,0 days 00:59:06.351000,0 days 00:59:48.512000,279.0,267.0,276.0,311.0,False,MEDIUM,11.0,False,Mercedes,0 days 00:58:11.687000,,1,4.0,False,,False,True,2,Chinese Grand Prix
0 days 01:01:25.589000,ANT,12,0 days 00:01:37.077000,9.0,1.0,,,0 days 00:00:25.269000,0 days 00:00:29.513000,0 days 00:00:42.295000,0 days 01:00:13.781000,0 days 01:00:43.294000,0 days 01:01:25.589000,283.0,270.0,277.0,330.0,False,MEDIUM,12.0,False,Mercedes,0 days 00:59:48.512000,,1,4.0,False,,False,True,2,Chinese Grand Prix
0 days 01:03:03.117000,ANT,12,0 days 00:01:37.528000,10.0,1.0,,,0 days 00:00:25.891000,0 days 00:00:29.814000,0 days 00:00:41.823000,0 days 01:01:51.480000,0 days 01:02:21.294000,0 days 01:03:03.117000,290.0,272.0,277.0,331.0,False,MEDIUM,13.0,False,Mercedes,0 days 01:01:25.589000,,1,4.0,False,,False,True,2,Chinese Grand Prix
0 days 01:04:40.491000,ANT,12,0 days 00:01:37.374000,11.0,1.0,,,0 days 00:00:25.595000,0 days 00:00:29.765000,0 days 00:00:42.014000,0 days 01:03:28.712000,0 days 01:03:58.477000,0 days 01:04:40.491000,288.0,271.0,276.0,323.0,False,MEDIUM,14.0,False,Mercedes,0 days 01:03:03.117000,,1,3.0,False,,False,True,2,Chinese Grand Prix
0 days 01:06:17.557000,ANT,12,0 days 00:01:37.066000,12.0,1.0,,,0 days 00:00:25.224000,0 days 00:00:29.383000,0 days 00:00:42.459000,0 days 01:05:05.715000,0 days 01:05:35.098000,0 days 01:06:17.557000,281.0,270.0,277.0,316.0,False,MEDIUM,15.0,False,Mercedes,0 days 01:04:40.491000,,1,3.0,False,,False,True,2,Chinese Grand Prix
